"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype","SNPPresenceFactor"
265,"VA35",72.4541,0.002,0.996,0.002,"Env1",0,1,1,0,1,0,69.6237611139639,"0"
266,"VA59",71.4482,0.003,0.994,0.003,"Env1",1,0,1,0,1,0,75.7108320673847,"1"
267,"VA85",72.2752,0.014,0.983,0.003,"Env1",1,0,1,0,1,0,74.1519333273893,"1"
268,"VA99",73.7107,0.158,0.84,0.002,"Env1",0,1,1,0,1,0,68.6958543818828,"0"
269,"VAW6",74.0861,0.02,0.724,0.256,"Env1",0,1,1,0,1,0,74.710507385168,"0"
270,"W117HT",64.0324,0.159,0.617,0.224,"Env1",0,1,1,0,1,0,64.5138933259346,"0"
271,"W153R",68.7572,0.145,0.853,0.002,"Env1",1,0,1,0,1,0,77.5227819304792,"1"
272,"W182B",62.6477,0.153,0.845,0.002,"Env1",1,0,1,0,0,1,53.0489187245232,"1"
273,"W22",73.5059,0.063,0.931,0.006,"Env1",0,1,1,0,0,1,79.4522076894673,"0"
274,"W64A",71.2407,0.001,0.998,0.001,"Env1",0,1,1,0,1,0,62.1732685921352,"0"
275,"WD",57.1834,0.014,0.97,0.016,"Env1",1,0,1,0,1,0,62.9483200907847,"1"
276,"WF9",70.2247,0.005,0.994,0.001,"Env1",1,0,1,0,1,0,65.706112522257,"1"
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env1",1,0,1,0,1,0,76.2915648131401,"1"
1,"3316",75.6091,0.014,0.972,0.014,"Env2",0,1,0,1,1,0,71.0363830519356,"0"
2,"3811",78.7223,0.003,0.993,0.004,"Env2",1,0,0,1,1,0,78.7633102847972,"1"
3,"4226",66.6023,0.071,0.917,0.012,"Env2",1,0,0,1,1,0,74.0304194839814,"1"
4,"4722",78.9496,0.035,0.854,0.111,"Env2",1,0,0,1,1,0,77.527949788409,"1"
5,"A188",61.1269,0.013,0.982,0.006,"Env2",1,0,0,1,1,0,67.2127222104512,"1"
6,"A214N",81.1063,0.762,0.017,0.221,"Env2",1,0,0,1,0,1,80.5865279127902,"1"
7,"A239",68.611,0.035,0.963,0.002,"Env2",0,1,0,1,1,0,71.392082732164,"0"
8,"A272",70.4043,0.019,0.122,0.859,"Env2",1,0,0,1,0,1,78.9586269315861,"1"
9,"A4415",77.7701,0.005,0.531,0.464,"Env2",0,1,0,1,1,0,75.7558383927468,"0"
10,"A554",62.5807,0.019,0.979,0.002,"Env2",0,1,0,1,1,0,49.7579102674901,"0"
11,"A556",64.1548,0.004,0.994,0.002,"Env2",0,1,0,1,1,0,61.502697586365,"0"
12,"A6",82.0828,0.003,0.03,0.967,"Env2",1,0,0,1,0,1,78.6045659823078,"1"
13,"A619",69.4189,0.009,0.99,0.001,"Env2",1,0,0,1,1,0,76.7529080068959,"1"
14,"A632",69.4034,0.993,0.004,0.004,"Env2",1,0,0,1,0,1,74.9674637467137,"1"
15,"A634",66.9987,0.897,0.1,0.004,"Env2",0,1,0,1,0,1,72.6941277007977,"0"
16,"A635",74.847,0.825,0.171,0.004,"Env2",1,0,0,1,0,1,86.2275089133686,"1"
17,"A641",64.1534,0.517,0.481,0.002,"Env2",0,1,0,1,0,1,66.4020152548849,"0"
18,"A654",61.7508,0.083,0.915,0.002,"Env2",0,1,0,1,1,0,51.5904816035755,"0"
19,"A659",70.5385,0.006,0.991,0.002,"Env2",0,1,0,1,1,0,65.7876828685117,"0"
20,"A661",65.2638,0.111,0.852,0.037,"Env2",0,1,0,1,0,1,66.0128692575561,"0"
21,"A679",68.2021,0.862,0.127,0.011,"Env2",0,1,0,1,0,1,70.9530863789445,"0"
22,"A680",72.822,0.993,0.004,0.002,"Env2",1,0,0,1,0,1,67.8732673124859,"1"
23,"A682",68.8663,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,65.6053810515525,"0"
24,"AB28A",82.8519,0.002,0.776,0.222,"Env2",1,0,0,1,0,1,89.8243060385966,"1"
25,"B10",80.3665,0.429,0.57,0.002,"Env2",0,1,0,1,1,0,76.9946086344093,"0"
26,"B103",68.0784,0.163,0.829,0.009,"Env2",1,0,0,1,0,1,73.0707990926723,"1"
27,"B104",73.0927,0.694,0.305,0.002,"Env2",1,0,0,1,1,0,77.5757871851709,"1"
28,"B105",74.4904,0.397,0.566,0.037,"Env2",1,0,0,1,0,1,72.6528917411118,"1"
29,"B109",69.1111,0.995,0.003,0.002,"Env2",0,1,0,1,0,1,63.9104112276066,"0"
30,"B115",75.0215,0.061,0.847,0.092,"Env2",1,0,0,1,1,0,88.7152933883516,"1"
31,"B14A",74.1976,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,84.2279937585431,"1"
32,"B164",71.7268,0.233,0.756,0.011,"Env2",1,0,0,1,0,1,70.7278246281103,"1"
33,"B2",70.1453,0.007,0.988,0.005,"Env2",1,0,0,1,1,0,72.1601425670792,"1"
34,"B37",74.1355,0.997,0.002,0.001,"Env2",0,1,0,1,0,1,69.0997826153806,"0"
35,"B46",73.7353,0.214,0.784,0.002,"Env2",1,0,0,1,1,0,78.3589050036513,"1"
36,"B52",75.3501,0.012,0.985,0.003,"Env2",1,0,0,1,1,0,76.7981384150748,"1"
37,"B57",71.5856,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,86.6962880008025,"1"
38,"B64",63.7854,0.988,0.002,0.01,"Env2",0,1,0,1,0,1,57.7283689396017,"0"
39,"B68",76.5085,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,83.2607382363756,"0"
40,"B73",72.0762,0.999,0.001,0.001,"Env2",0,1,0,1,0,1,70.0937935900626,"0"
41,"B73HTRHM",72.3007,0.999,0.001,0.001,"Env2",0,1,0,1,0,1,74.9764632343831,"0"
42,"B75",71.7824,0.005,0.993,0.002,"Env2",0,1,0,1,1,0,72.9130878246692,"0"
43,"B76",72.3682,0.912,0.087,0.001,"Env2",1,0,0,1,0,1,73.3862911330596,"1"
44,"B77",72.9512,0.083,0.915,0.002,"Env2",0,1,0,1,1,0,66.3064514176986,"0"
45,"B79",74.597,0.305,0.693,0.002,"Env2",1,0,0,1,1,0,80.3011450269035,"1"
46,"B84",75.2271,0.996,0.003,0.001,"Env2",0,1,0,1,0,1,71.8751067437001,"0"
47,"B97",74.188,0.016,0.981,0.003,"Env2",0,1,0,1,1,0,70.3941406976715,"0"
48,"C103",73.7944,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,84.4766041659744,"1"
49,"C123",70.3352,0.047,0.952,0.002,"Env2",0,1,0,1,1,0,64.409791833613,"0"
50,"C49A",61.4123,0.127,0.869,0.004,"Env2",0,1,0,1,0,1,67.3753052157954,"0"
51,"CH70130",69.5911,0.004,0.993,0.003,"Env2",1,0,0,1,1,0,76.6623603472682,"1"
52,"CH9",71.0825,0.003,0.992,0.006,"Env2",1,0,0,1,1,0,73.5622634854757,"1"
53,"CI1872",76.8145,0.006,0.992,0.002,"Env2",1,0,0,1,1,0,88.3800644673358,"1"
54,"CI21E",76.1651,0.119,0.866,0.014,"Env2",0,1,0,1,1,0,77.6482463879713,"0"
55,"CI28A",76.5779,0.004,0.749,0.247,"Env2",0,1,0,1,1,0,76.8514755840126,"0"
56,"CI31A",80.2225,0.002,0.994,0.004,"Env2",0,1,0,1,1,0,69.0825602049426,"0"
57,"CI3A",78.3931,0.083,0.905,0.012,"Env2",1,0,0,1,1,0,91.4920027445344,"1"
58,"CI64",76.727,0.012,0.986,0.002,"Env2",0,1,0,1,1,0,73.6518433401936,"0"
59,"CI66",82.7365,0.011,0.935,0.054,"Env2",1,0,0,1,1,0,98.5011036871047,"1"
60,"CI7",75.9223,0.004,0.994,0.001,"Env2",0,1,0,1,1,0,68.468385176952,"0"
61,"CI90C",79.0715,0.003,0.737,0.26,"Env2",0,1,0,1,1,0,70.137474040236,"0"
62,"CI91B",74.0808,0.002,0.997,0.002,"Env2",1,0,0,1,1,0,74.8228317939831,"1"
63,"CM105",63.3495,0.995,0.004,0.001,"Env2",0,1,0,1,0,1,63.1723140127644,"0"
64,"CM174",62.7155,0.997,0.002,0.001,"Env2",0,1,0,1,0,1,70.0482035491881,"0"
65,"CM37",56.9015,0.013,0.969,0.017,"Env2",1,0,0,1,1,0,59.7343329089123,"1"
66,"CM7",59.8961,0.059,0.939,0.002,"Env2",0,1,0,1,1,0,47.9741382304597,"0"
67,"CML10",94.6511,0.002,0.002,0.995,"Env2",1,0,0,1,0,1,102.777718524891,"1"
68,"CML103",76.315,0.003,0.005,0.992,"Env2",0,1,0,1,0,1,75.6822665693222,"0"
69,"CML108",81.1927,0.002,0.099,0.899,"Env2",0,1,0,1,0,1,75.4969064661097,"0"
70,"CML11",88.4198,0.003,0.002,0.995,"Env2",0,1,0,1,0,1,89.1325225317508,"0"
71,"CML14",96.565,0.001,0.001,0.998,"Env2",1,0,0,1,0,1,104.248138626489,"1"
72,"CML154Q",77.306,0.002,0.005,0.993,"Env2",0,1,0,1,0,1,81.5773172218358,"0"
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env2",1,0,0,1,0,1,89.2221910664705,"1"
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env2",1,0,0,1,0,1,76.4600602634303,"1"
75,"CML218",80.3192,0.01,0.301,0.689,"Env2",1,0,0,1,0,1,82.5688827020056,"1"
76,"CML220",75.4254,0.059,0.053,0.887,"Env2",0,1,0,1,0,1,73.366386295408,"0"
77,"CML228",88.68,0.003,0.002,0.995,"Env2",1,0,0,1,0,1,89.1901182561714,"1"
78,"CML238",85.8408,0.001,0.004,0.995,"Env2",1,0,0,1,0,1,88.8316051477818,"1"
79,"CML247",90.0765,0.003,0.006,0.991,"Env2",1,0,0,1,0,1,91.1790378305325,"1"
80,"CML254",105.276,0.001,0.006,0.993,"Env2",1,0,0,1,0,1,116.335026318749,"1"
81,"CML258",97.208,0.001,0.002,0.996,"Env2",0,1,0,1,0,1,89.4103955672175,"0"
82,"CML261",97.0905,0.016,0.004,0.981,"Env2",1,0,0,1,0,1,100.311965876815,"1"
83,"CML264",113.8464,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,117.619903440652,"1"
84,"CML277",88.5572,0.001,0.004,0.995,"Env2",0,1,0,1,0,1,88.1651010885369,"0"
85,"CML281",103.6257,0.023,0.046,0.931,"Env2",0,1,0,1,0,1,99.5736787817736,"0"
86,"CML287",95.2476,0.004,0.022,0.974,"Env2",0,1,0,1,0,1,90.5259864838355,"0"
87,"CML311",92.2112,0.004,0.114,0.882,"Env2",0,1,0,1,0,1,90.892846043669,"0"
88,"CML314",83.3483,0.003,0.002,0.995,"Env2",1,0,0,1,0,1,78.5923960412343,"1"
89,"CML321",90.6385,0.027,0.008,0.966,"Env2",1,0,0,1,0,1,91.6680392723261,"1"
90,"CML322",78.4872,0.01,0.005,0.985,"Env2",1,0,0,1,0,1,82.7649084577911,"1"
91,"CML323",78.2786,0.007,0.34,0.653,"Env2",1,0,0,1,0,1,82.7137252138433,"1"
92,"CML328",82.8199,0.002,0.357,0.641,"Env2",1,0,0,1,1,0,84.5574355913732,"1"
93,"CML331",95.0247,0.002,0.003,0.994,"Env2",1,0,0,1,0,1,91.5847372061147,"1"
94,"CML332",84.3217,0.002,0.003,0.994,"Env2",0,1,0,1,0,1,92.8293912305012,"0"
95,"CML333",78.554,0.013,0.029,0.959,"Env2",1,0,0,1,0,1,87.5752167706138,"1"
96,"CML341",88.0196,0.002,0.004,0.995,"Env2",1,0,0,1,0,1,82.7715318733188,"1"
97,"CML38",89.2113,0.001,0.002,0.997,"Env2",0,1,0,1,0,1,94.387355969931,"0"
98,"CML45",99.629,0.001,0.002,0.997,"Env2",0,1,0,1,0,1,105.413847631361,"0"
99,"CML5",95.8391,0.001,0.034,0.965,"Env2",0,1,0,1,0,1,91.3432092358691,"0"
100,"CML52",91.8288,0.002,0.01,0.988,"Env2",1,0,0,1,0,1,96.6051549543843,"1"
101,"CML61",113.6148,0.002,0.004,0.994,"Env2",0,1,0,1,0,1,113.346006500805,"0"
102,"CML69",84.73,0.006,0.028,0.966,"Env2",1,0,0,1,0,1,89.6257791876886,"1"
103,"CML77",79.1526,0.005,0.302,0.693,"Env2",1,0,0,1,1,0,84.0171500895167,"1"
104,"CML91",83.7936,0.015,0.218,0.767,"Env2",0,1,0,1,0,1,80.4055228569124,"0"
105,"CML92",79.4707,0.096,0.275,0.629,"Env2",0,1,0,1,1,0,78.7690560895653,"0"
106,"CMV3",59.5986,0.147,0.847,0.006,"Env2",1,0,0,1,1,0,55.4942556883902,"1"
107,"CO106",61.682,0.016,0.973,0.011,"Env2",1,0,0,1,1,0,68.1199400042986,"1"
108,"CO125",63.0639,0.021,0.967,0.012,"Env2",1,0,0,1,1,0,67.0731260957095,"1"
109,"CO255",59.4573,0.009,0.647,0.344,"Env2",1,0,0,1,0,1,68.5121027431425,"1"
110,"DE1",77.5401,0.018,0.98,0.002,"Env2",1,0,0,1,1,0,77.2502968073124,"1"
111,"DE2",74.1241,0.02,0.979,0.001,"Env2",1,0,0,1,1,0,77.4783854718133,"1"
112,"DE3",75.8776,0.24,0.734,0.026,"Env2",1,0,0,1,1,0,84.0436871748787,"1"
113,"DE811",79.1373,0.779,0.218,0.003,"Env2",1,0,0,1,0,1,88.5367955558651,"1"
114,"E2558W",78.516,0.006,0.923,0.07,"Env2",1,0,0,1,1,0,86.8885838775977,"1"
115,"EP1",60.9675,0.001,0.461,0.537,"Env2",0,1,0,1,1,0,60.7117610116898,"0"
116,"F2834T",74.6321,0.026,0.421,0.553,"Env2",1,0,0,1,0,1,78.5093518321891,"1"
117,"F44",82.1659,0.01,0.62,0.369,"Env2",1,0,0,1,1,0,90.1525716320326,"1"
118,"F6",82.2712,0.005,0.745,0.25,"Env2",1,0,0,1,1,0,89.9700186809479,"1"
119,"F7",57.7955,0.07,0.608,0.322,"Env2",0,1,0,1,0,1,59.5712961054689,"0"
120,"GA209",83.5588,0.004,0.979,0.017,"Env2",1,0,0,1,1,0,85.5951198085997,"1"
121,"GT112",82.9939,0.008,0.839,0.153,"Env2",1,0,0,1,1,0,87.9348909647545,"1"
122,"H105W",70.58,0.753,0.209,0.038,"Env2",0,1,0,1,0,1,74.9267189505838,"0"
123,"H49",73.573,0.002,0.995,0.003,"Env2",0,1,0,1,1,0,72.9902924100256,"0"
124,"H84",76.9237,0.714,0.281,0.004,"Env2",0,1,0,1,0,1,81.8191527365929,"0"
125,"H91",72.4586,0.997,0.002,0.001,"Env2",0,1,0,1,0,1,68.6523734904774,"0"
126,"H95",75.7706,0.001,0.898,0.101,"Env2",0,1,0,1,1,0,81.1771567313126,"0"
127,"H99",68.1534,0.001,0.997,0.002,"Env2",1,0,0,1,1,0,69.6796284951906,"1"
128,"HI27",84.2825,0.207,0.019,0.774,"Env2",1,0,0,1,0,1,83.4193969315202,"1"
129,"HP301",71.7176,0,0,0,"Env2",0,1,0,1,0,1,70.8808516492263,"0"
130,"HY",76.059,0.079,0.898,0.024,"Env2",0,1,0,1,1,0,83.5743643560243,"0"
131,"I137TN",77.3085,0.002,0.539,0.459,"Env2",0,1,0,1,0,1,77.0069851892377,"0"
132,"I205",73.1494,0.23,0.767,0.003,"Env2",1,0,0,1,1,0,77.9135343953295,"1"
134,"IA2132",66.9151,0,0,0,"Env2",0,1,0,1,0,1,60.7408125160197,"0"
135,"IA5125",73.7,0,0,0,"Env2",1,0,0,1,0,1,81.8128596121837,"1"
136,"IDS28",73.1489,0,0,0,"Env2",1,0,0,1,0,1,77.4680154613727,"1"
137,"IDS69",74.8755,0,0,0,"Env2",1,0,0,1,0,1,71.4177457381697,"1"
138,"IDS91",72.8956,0,0,0,"Env2",0,1,0,1,0,1,72.5238595643831,"0"
139,"IL101",64.9637,0,0,0,"Env2",1,0,0,1,0,1,65.7400245837978,"1"
140,"IL14H",67.6062,0,0,0,"Env2",0,1,0,1,0,1,64.2134436756798,"0"
141,"IL677A",79.6582,0,0,0,"Env2",1,0,0,1,0,1,83.7331008687085,"1"
142,"K148",75.8236,0.087,0.886,0.027,"Env2",1,0,0,1,1,0,75.2414300050487,"1"
143,"K4",79.7796,0.11,0.873,0.017,"Env2",0,1,0,1,1,0,88.9951684912728,"0"
144,"K55",74.8692,0.01,0.98,0.01,"Env2",0,1,0,1,1,0,73.5202355822042,"0"
145,"K64",79.0343,0.033,0.965,0.002,"Env2",1,0,0,1,1,0,90.0069602134151,"1"
146,"KI11",87.092,0.003,0.017,0.98,"Env2",1,0,0,1,0,1,92.06667189974,"1"
147,"KI14",102.3563,0.003,0.003,0.994,"Env2",1,0,0,1,0,1,93.8983706505098,"1"
148,"KI2021",90.9691,0.004,0.005,0.991,"Env2",1,0,0,1,0,1,92.3932875992805,"1"
149,"KI21",78.0904,0.001,0.393,0.606,"Env2",0,1,0,1,0,1,81.7265719134086,"0"
150,"KI3",84.0508,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,84.0400996378202,"1"
151,"KI43",80.5768,0.029,0.048,0.923,"Env2",0,1,0,1,0,1,81.5603971283084,"0"
152,"KI44",86.5349,0.001,0.018,0.981,"Env2",0,1,0,1,0,1,88.4914250113071,"0"
153,"KY21",80.6388,0.008,0.859,0.133,"Env2",1,0,0,1,1,0,86.3299694804721,"1"
154,"KY226",78.1843,0.011,0.732,0.258,"Env2",0,1,0,1,1,0,84.4042512969825,"0"
155,"KY228",80.1691,0.134,0.709,0.157,"Env2",1,0,0,1,1,0,78.4147387512415,"1"
156,"L317",75.6883,0.001,0.99,0.009,"Env2",1,0,0,1,1,0,90.0936214981117,"1"
157,"L578",82.7188,0.007,0.297,0.696,"Env2",0,1,0,1,0,1,79.4521252861879,"0"
158,"M14",67.8828,0.012,0.849,0.139,"Env2",1,0,0,1,1,0,69.483422466867,"1"
159,"M162W",78.7757,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,91.5115317814989,"1"
160,"M37W",79.3077,0.012,0.404,0.584,"Env2",0,1,0,1,0,1,72.7115945537522,"0"
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env2",0,1,0,1,1,0,57.1952984696726,"0"
162,"MO17",73.5243,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,83.4464807153335,"1"
163,"MO18W",84.9689,0.011,0.307,0.683,"Env2",0,1,0,1,0,1,79.380390249851,"0"
164,"MO1W",73.1586,0.004,0.828,0.168,"Env2",1,0,0,1,0,1,83.6994076704711,"1"
165,"MO24W",77.6315,0.108,0.727,0.165,"Env2",1,0,0,1,1,0,84.7851432906764,"1"
166,"MO44",74.0944,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,76.6493272169403,"1"
167,"MO45",69.7817,0.252,0.516,0.232,"Env2",0,1,0,1,0,1,73.0626951022133,"0"
168,"MO46",76.8292,0.152,0.838,0.011,"Env2",1,0,0,1,1,0,85.7628468029171,"1"
169,"MO47",67.3645,0.18,0.624,0.196,"Env2",1,0,0,1,1,0,72.7212888842145,"1"
170,"MOG",76.7004,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,65.6078344850368,"0"
171,"MP339",81.4118,0.102,0.641,0.258,"Env2",1,0,0,1,1,0,91.1541376622805,"1"
172,"MS1334",63.3397,0.002,0.884,0.114,"Env2",0,1,0,1,1,0,53.0732844949609,"0"
173,"MS153",67.6877,0.063,0.865,0.073,"Env2",0,1,0,1,1,0,75.4373678177692,"0"
174,"MS71",69.9717,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,75.6091273950136,"1"
175,"MT42",60.7897,0.004,0.765,0.231,"Env2",0,1,0,1,1,0,51.0967991751269,"0"
176,"N192",68.0591,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,74.1475785178956,"1"
177,"N28HT",72.3818,0.551,0.447,0.002,"Env2",0,1,0,1,1,0,71.8311271267322,"0"
178,"N6",72.331,0.017,0.98,0.003,"Env2",0,1,0,1,1,0,71.2311720542495,"0"
179,"N7A",71.4677,0.494,0.503,0.002,"Env2",1,0,0,1,1,0,68.996400978293,"1"
180,"NC222",79.741,0.004,0.874,0.122,"Env2",1,0,0,1,1,0,91.1672647040498,"1"
181,"NC230",74.6365,0.004,0.994,0.002,"Env2",1,0,0,1,1,0,85.687085614572,"1"
182,"NC232",75.6048,0.068,0.839,0.094,"Env2",0,1,0,1,1,0,77.7827662700559,"0"
183,"NC236",80.8717,0.023,0.974,0.002,"Env2",0,1,0,1,1,0,85.7138465046208,"0"
184,"NC238",84.1726,0.004,0.989,0.007,"Env2",0,1,0,1,1,0,71.7379555570487,"0"
185,"NC250",73.2365,0.941,0.057,0.002,"Env2",1,0,0,1,0,1,72.1443000425251,"1"
186,"NC258",78.3731,0.001,0.997,0.001,"Env2",0,1,0,1,1,0,82.9859358712412,"0"
187,"NC260",73.3428,0.005,0.992,0.003,"Env2",0,1,0,1,1,0,70.7617021848354,"0"
188,"NC262",72.9937,0.007,0.991,0.001,"Env2",1,0,0,1,1,0,70.3028991175963,"1"
189,"NC264",75.8274,0.015,0.018,0.967,"Env2",0,1,0,1,0,1,69.4462607702957,"0"
190,"NC290A",75.7686,0.015,0.984,0.001,"Env2",0,1,0,1,1,0,72.8462028197159,"0"
191,"NC294",73.7393,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,72.1073416547886,"0"
192,"NC296",77.3119,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,80.9957735314452,"0"
193,"NC296A",78.4604,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,82.6902248398086,"1"
194,"NC298",76.9959,0.001,0.001,0.998,"Env2",0,1,0,1,0,1,80.3643774457794,"0"
195,"NC300",81.3896,0.002,0.003,0.995,"Env2",0,1,0,1,0,1,85.9850830231792,"0"
196,"NC302",74.5463,0.002,0.003,0.996,"Env2",0,1,0,1,0,1,75.9992767513677,"0"
197,"NC304",74.6772,0.001,0.002,0.997,"Env2",0,1,0,1,0,1,76.9736207233835,"0"
198,"NC306",74.5105,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,75.2237307937856,"0"
199,"NC310",74.5323,0.999,0.001,0.001,"Env2",0,1,0,1,0,1,72.5382827227169,"0"
200,"NC314",75.1653,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,75.0140583797563,"0"
201,"NC318",78.5687,0.002,0.032,0.966,"Env2",1,0,0,1,0,1,85.8239032794619,"1"
202,"NC320",76.7693,0.004,0.005,0.991,"Env2",0,1,0,1,0,1,69.2232347814128,"0"
203,"NC324",77.3784,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,84.0245727600376,"1"
204,"NC326",76.2669,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,73.888860012506,"0"
205,"NC328",74.238,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,78.1488765393009,"0"
206,"NC33",81.384,0.129,0.862,0.01,"Env2",0,1,0,1,1,0,82.4333304048386,"0"
207,"NC336",79.7619,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,71.669807488424,"0"
208,"NC338",78.0938,0.002,0.003,0.995,"Env2",1,0,0,1,0,1,83.6015703593659,"1"
209,"NC340",77.7262,0.009,0.004,0.987,"Env2",0,1,0,1,0,1,76.5006256722395,"0"
210,"NC342",73.384,0.005,0.994,0.001,"Env2",1,0,0,1,1,0,74.9857621861781,"1"
211,"NC344",76.9914,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,83.6123203883324,"1"
212,"NC346",77.9955,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,73.5689609757309,"1"
213,"NC348",77.6858,0.001,0.001,0.997,"Env2",1,0,0,1,0,1,85.4330304786256,"1"
214,"NC350",77.7047,0.003,0.002,0.995,"Env2",1,0,0,1,0,1,80.1117478025982,"1"
215,"NC352",80.7583,0.003,0.001,0.996,"Env2",0,1,0,1,0,1,75.8293122552112,"0"
216,"NC354",78.7022,0.01,0.001,0.989,"Env2",0,1,0,1,0,1,83.0861482436229,"0"
217,"NC356",76.9065,0.001,0.031,0.968,"Env2",1,0,0,1,0,1,74.9087877587681,"1"
218,"NC358",72.9944,0.001,0.143,0.856,"Env2",0,1,0,1,0,1,72.8609869987932,"0"
219,"NC360",76.7912,0.001,0.475,0.523,"Env2",0,1,0,1,0,1,81.9243688213737,"0"
220,"NC362",75.6493,0.002,0.54,0.458,"Env2",1,0,0,1,1,0,72.9490871748308,"1"
221,"NC364",74.0945,0.002,0.507,0.492,"Env2",0,1,0,1,1,0,71.4079137398953,"0"
222,"NC366",80.1203,0.018,0.467,0.514,"Env2",0,1,0,1,1,0,73.9913877718,"0"
223,"NC368",75.9685,0.996,0.003,0.001,"Env2",0,1,0,1,0,1,80.2040387065284,"0"
224,"ND246",62.7605,0.004,0.76,0.236,"Env2",1,0,0,1,1,0,72.7010711246015,"1"
225,"OH40B",74.9959,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,74.7847258137153,"0"
226,"OH43",68.5854,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,70.6255904628097,"1"
227,"OH43E",69.148,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,75.4222141434219,"0"
228,"OH603",80.8601,0.002,0.669,0.329,"Env2",1,0,0,1,1,0,80.7482016051428,"1"
229,"OH7B",82.1824,0.031,0.967,0.002,"Env2",1,0,0,1,1,0,80.0364184882801,"1"
230,"OS420",73.7354,0.016,0.983,0.001,"Env2",1,0,0,1,1,0,83.095550311609,"1"
231,"P39",66.286,0,0,0,"Env2",0,1,0,1,0,1,72.2858688686403,"0"
232,"PA762",73.605,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,81.331288408444,"1"
233,"PA875",72.4222,0.002,0.979,0.02,"Env2",1,0,0,1,1,0,73.1435342860362,"1"
234,"PA880",73.2393,0.002,0.993,0.005,"Env2",1,0,0,1,1,0,74.4926256820686,"1"
235,"PA91",76.0519,0.001,0.997,0.002,"Env2",1,0,0,1,1,0,84.3081589344115,"1"
236,"R109B",72.3121,0.113,0.855,0.032,"Env2",0,1,0,1,1,0,80.7742391172403,"0"
237,"R168",70.3065,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,67.0902009921682,"0"
238,"R177",76.2678,0.122,0.875,0.002,"Env2",1,0,0,1,1,0,80.0855072883993,"1"
239,"R229",76.9172,0.991,0.002,0.007,"Env2",0,1,0,1,0,1,74.9060780678027,"0"
240,"R4",74.9659,0.019,0.979,0.003,"Env2",0,1,0,1,1,0,72.9292255924777,"0"
241,"SA24",74.3062,0,0,0,"Env2",1,0,0,1,0,1,82.6587370169923,"1"
242,"SC213R",86.2039,0.002,0.579,0.419,"Env2",0,1,0,1,1,0,89.0517859028857,"0"
243,"SC357",78.6115,0.003,0.622,0.375,"Env2",1,0,0,1,1,0,88.4610014540254,"1"
244,"SD40",72.0045,0.417,0.581,0.002,"Env2",1,0,0,1,0,1,71.7336000277274,"1"
245,"SD44",69.5738,0.006,0.993,0.001,"Env2",0,1,0,1,1,0,71.3116776526568,"0"
246,"SG1533",73.6917,0,0,0,"Env2",1,0,0,1,0,1,74.7100345708655,"1"
247,"SG18",76.8717,0,0,0,"Env2",0,1,0,1,0,1,85.9896207643062,"0"
248,"T232",77.3524,0.14,0.459,0.402,"Env2",1,0,0,1,1,0,78.8095233721124,"1"
249,"T234",84.2938,0.003,0.985,0.012,"Env2",0,1,0,1,1,0,90.1291773932523,"0"
250,"T8",73.7759,0.003,0.989,0.007,"Env2",0,1,0,1,1,0,70.3051852271968,"0"
251,"TX303",80.2482,0.065,0.36,0.575,"Env2",0,1,0,1,0,1,82.4028651179002,"0"
252,"TX601",86.059,0.003,0.004,0.993,"Env2",1,0,0,1,0,1,89.3643434447819,"1"
253,"TZI10",89.2717,0.003,0.005,0.992,"Env2",1,0,0,1,0,1,90.9348384572021,"1"
