"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype","SNPPresenceFactor"
265,"VA35",72.4541,0.002,0.996,0.002,"Env1",1,0,1,0,1,0,72.9947680955006,"1"
266,"VA59",71.4482,0.003,0.994,0.003,"Env1",1,0,1,0,1,0,77.7003137869172,"1"
267,"VA85",72.2752,0.014,0.983,0.003,"Env1",0,1,1,0,1,0,75.9679211235371,"0"
268,"VA99",73.7107,0.158,0.84,0.002,"Env1",1,0,1,0,1,0,75.751163450643,"1"
269,"VAW6",74.0861,0.02,0.724,0.256,"Env1",1,0,1,0,1,0,81.192786798358,"1"
270,"W117HT",64.0324,0.159,0.617,0.224,"Env1",0,1,1,0,1,0,63.5152739851668,"0"
271,"W153R",68.7572,0.145,0.853,0.002,"Env1",1,0,1,0,1,0,76.0558634241328,"1"
272,"W182B",62.6477,0.153,0.845,0.002,"Env1",1,0,1,0,1,0,80.8181942090409,"1"
273,"W22",73.5059,0.063,0.931,0.006,"Env1",0,1,1,0,1,0,68.1313356377572,"0"
274,"W64A",71.2407,0.001,0.998,0.001,"Env1",1,0,1,0,1,0,88.6315152119717,"1"
275,"WD",57.1834,0.014,0.97,0.016,"Env1",0,1,1,0,1,0,51.4558457145277,"0"
276,"WF9",70.2247,0.005,0.994,0.001,"Env1",1,0,1,0,1,0,86.4700656103592,"1"
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env1",0,1,1,0,1,0,74.7779833139218,"0"
1,"3316",75.6091,0.014,0.972,0.014,"Env2",1,0,0,1,1,0,106.277188836976,"1"
2,"3811",78.7223,0.003,0.993,0.004,"Env2",0,1,0,1,1,0,74.9757629517011,"0"
3,"4226",66.6023,0.071,0.917,0.012,"Env2",0,1,0,1,1,0,51.4622730410954,"0"
4,"4722",78.9496,0.035,0.854,0.111,"Env2",0,1,0,1,0,1,78.8393468008395,"0"
5,"A188",61.1269,0.013,0.982,0.006,"Env2",0,1,0,1,1,0,42.7180465759602,"0"
6,"A214N",81.1063,0.762,0.017,0.221,"Env2",0,1,0,1,0,1,87.8316255499588,"0"
7,"A239",68.611,0.035,0.963,0.002,"Env2",0,1,0,1,1,0,49.3733138521857,"0"
8,"A272",70.4043,0.019,0.122,0.859,"Env2",1,0,0,1,0,1,78.5298249831398,"1"
9,"A4415",77.7701,0.005,0.531,0.464,"Env2",0,1,0,1,0,1,74.5907568992626,"0"
10,"A554",62.5807,0.019,0.979,0.002,"Env2",1,0,0,1,1,0,84.377027384304,"1"
11,"A556",64.1548,0.004,0.994,0.002,"Env2",0,1,0,1,1,0,60.9792307528397,"0"
12,"A6",82.0828,0.003,0.03,0.967,"Env2",0,1,0,1,0,1,92.6263663294242,"0"
13,"A619",69.4189,0.009,0.99,0.001,"Env2",0,1,0,1,1,0,60.1087728286565,"0"
14,"A632",69.4034,0.993,0.004,0.004,"Env2",0,1,0,1,0,1,68.6959737131474,"0"
15,"A634",66.9987,0.897,0.1,0.004,"Env2",1,0,0,1,1,0,91.9290766551906,"1"
16,"A635",74.847,0.825,0.171,0.004,"Env2",1,0,0,1,0,1,88.0974494187192,"1"
17,"A641",64.1534,0.517,0.481,0.002,"Env2",1,0,0,1,0,1,72.0418953126766,"1"
18,"A654",61.7508,0.083,0.915,0.002,"Env2",1,0,0,1,1,0,77.9962632938172,"1"
19,"A659",70.5385,0.006,0.991,0.002,"Env2",0,1,0,1,1,0,57.5237927441524,"0"
20,"A661",65.2638,0.111,0.852,0.037,"Env2",0,1,0,1,1,0,62.175572473772,"0"
21,"A679",68.2021,0.862,0.127,0.011,"Env2",0,1,0,1,0,1,66.2859931873124,"0"
22,"A680",72.822,0.993,0.004,0.002,"Env2",1,0,0,1,0,1,87.992853659229,"1"
23,"A682",68.8663,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,50.4725769240843,"0"
24,"AB28A",82.8519,0.002,0.776,0.222,"Env2",1,0,0,1,1,0,103.34058274683,"1"
25,"B10",80.3665,0.429,0.57,0.002,"Env2",1,0,0,1,1,0,96.5521426060128,"1"
26,"B103",68.0784,0.163,0.829,0.009,"Env2",0,1,0,1,1,0,49.8860578181076,"0"
27,"B104",73.0927,0.694,0.305,0.002,"Env2",1,0,0,1,0,1,80.5057569410442,"1"
28,"B105",74.4904,0.397,0.566,0.037,"Env2",1,0,0,1,1,0,97.874512735146,"1"
29,"B109",69.1111,0.995,0.003,0.002,"Env2",0,1,0,1,0,1,73.7448052837072,"0"
30,"B115",75.0215,0.061,0.847,0.092,"Env2",1,0,0,1,1,0,97.5852123620138,"1"
31,"B14A",74.1976,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,74.5678212945488,"0"
32,"B164",71.7268,0.233,0.756,0.011,"Env2",1,0,0,1,1,0,90.7627448025398,"1"
33,"B2",70.1453,0.007,0.988,0.005,"Env2",1,0,0,1,1,0,90.4124454483738,"1"
34,"B37",74.1355,0.997,0.002,0.001,"Env2",1,0,0,1,0,1,78.0211757313476,"1"
35,"B46",73.7353,0.214,0.784,0.002,"Env2",1,0,0,1,1,0,103.992385289139,"1"
36,"B52",75.3501,0.012,0.985,0.003,"Env2",0,1,0,1,1,0,67.4767181539981,"0"
37,"B57",71.5856,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,95.2548960910887,"1"
38,"B64",63.7854,0.988,0.002,0.01,"Env2",0,1,0,1,0,1,74.5865798926964,"0"
39,"B68",76.5085,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,72.1267419147423,"0"
40,"B73",72.0762,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,90.4660883182597,"1"
41,"B73HTRHM",72.3007,0.999,0.001,0.001,"Env2",0,1,0,1,0,1,66.4873000983453,"0"
42,"B75",71.7824,0.005,0.993,0.002,"Env2",1,0,0,1,1,0,104.236865381769,"1"
43,"B76",72.3682,0.912,0.087,0.001,"Env2",1,0,0,1,0,1,83.8026209983618,"1"
44,"B77",72.9512,0.083,0.915,0.002,"Env2",0,1,0,1,1,0,63.4974125496808,"0"
45,"B79",74.597,0.305,0.693,0.002,"Env2",1,0,0,1,1,0,102.964400363285,"1"
46,"B84",75.2271,0.996,0.003,0.001,"Env2",0,1,0,1,0,1,81.8690640617664,"0"
47,"B97",74.188,0.016,0.981,0.003,"Env2",0,1,0,1,1,0,65.3684107317585,"0"
48,"C103",73.7944,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,95.1557492159173,"1"
49,"C123",70.3352,0.047,0.952,0.002,"Env2",1,0,0,1,1,0,102.243592928909,"1"
50,"C49A",61.4123,0.127,0.869,0.004,"Env2",1,0,0,1,1,0,78.3273552423955,"1"
51,"CH70130",69.5911,0.004,0.993,0.003,"Env2",0,1,0,1,1,0,64.2192738285243,"0"
52,"CH9",71.0825,0.003,0.992,0.006,"Env2",0,1,0,1,1,0,68.5346848816128,"0"
53,"CI1872",76.8145,0.006,0.992,0.002,"Env2",0,1,0,1,1,0,65.6344833900974,"0"
54,"CI21E",76.1651,0.119,0.866,0.014,"Env2",1,0,0,1,1,0,93.4775328732798,"1"
55,"CI28A",76.5779,0.004,0.749,0.247,"Env2",0,1,0,1,1,0,58.6640089117558,"0"
56,"CI31A",80.2225,0.002,0.994,0.004,"Env2",0,1,0,1,1,0,63.0253012221074,"0"
57,"CI3A",78.3931,0.083,0.905,0.012,"Env2",1,0,0,1,1,0,103.50650306816,"1"
58,"CI64",76.727,0.012,0.986,0.002,"Env2",0,1,0,1,1,0,60.9640302040432,"0"
59,"CI66",82.7365,0.011,0.935,0.054,"Env2",0,1,0,1,1,0,64.0584721995036,"0"
60,"CI7",75.9223,0.004,0.994,0.001,"Env2",1,0,0,1,1,0,99.8773876594082,"1"
61,"CI90C",79.0715,0.003,0.737,0.26,"Env2",0,1,0,1,1,0,62.0748093700672,"0"
62,"CI91B",74.0808,0.002,0.997,0.002,"Env2",0,1,0,1,1,0,62.860441559982,"0"
63,"CM105",63.3495,0.995,0.004,0.001,"Env2",1,0,0,1,0,1,74.5760518826324,"1"
64,"CM174",62.7155,0.997,0.002,0.001,"Env2",1,0,0,1,0,1,72.4721918422901,"1"
65,"CM37",56.9015,0.013,0.969,0.017,"Env2",0,1,0,1,1,0,37.2565344309517,"0"
66,"CM7",59.8961,0.059,0.939,0.002,"Env2",1,0,0,1,1,0,73.8011915726166,"1"
67,"CML10",94.6511,0.002,0.002,0.995,"Env2",1,0,0,1,0,1,100.246736096167,"1"
68,"CML103",76.315,0.003,0.005,0.992,"Env2",0,1,0,1,0,1,73.4281250909386,"0"
69,"CML108",81.1927,0.002,0.099,0.899,"Env2",1,0,0,1,0,1,91.2756726969301,"1"
70,"CML11",88.4198,0.003,0.002,0.995,"Env2",1,0,0,1,0,1,99.1446489519824,"1"
71,"CML14",96.565,0.001,0.001,0.998,"Env2",0,1,0,1,0,1,97.5775546255554,"0"
72,"CML154Q",77.306,0.002,0.005,0.993,"Env2",1,0,0,1,0,1,96.7412245237845,"1"
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env2",0,1,0,1,0,1,84.3870668147301,"0"
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env2",0,1,0,1,0,1,88.3416408056322,"0"
75,"CML218",80.3192,0.01,0.301,0.689,"Env2",1,0,0,1,0,1,92.6654163577426,"1"
76,"CML220",75.4254,0.059,0.053,0.887,"Env2",1,0,0,1,0,1,87.9440099848003,"1"
77,"CML228",88.68,0.003,0.002,0.995,"Env2",1,0,0,1,0,1,98.0577873863864,"1"
78,"CML238",85.8408,0.001,0.004,0.995,"Env2",1,0,0,1,0,1,96.2787170463442,"1"
79,"CML247",90.0765,0.003,0.006,0.991,"Env2",0,1,0,1,0,1,94.7430854589635,"0"
80,"CML254",105.276,0.001,0.006,0.993,"Env2",1,0,0,1,0,1,117.739946258281,"1"
81,"CML258",97.208,0.001,0.002,0.996,"Env2",0,1,0,1,0,1,102.812372873785,"0"
82,"CML261",97.0905,0.016,0.004,0.981,"Env2",0,1,0,1,0,1,103.036408460841,"0"
83,"CML264",113.8464,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,121.725493701117,"0"
84,"CML277",88.5572,0.001,0.004,0.995,"Env2",1,0,0,1,0,1,96.3971531365799,"1"
85,"CML281",103.6257,0.023,0.046,0.931,"Env2",0,1,0,1,0,1,101.727883069552,"0"
86,"CML287",95.2476,0.004,0.022,0.974,"Env2",0,1,0,1,0,1,91.9498676716687,"0"
87,"CML311",92.2112,0.004,0.114,0.882,"Env2",1,0,0,1,0,1,98.0854767462874,"1"
88,"CML314",83.3483,0.003,0.002,0.995,"Env2",0,1,0,1,0,1,85.8907614420678,"0"
89,"CML321",90.6385,0.027,0.008,0.966,"Env2",0,1,0,1,0,1,82.6486483500385,"0"
90,"CML322",78.4872,0.01,0.005,0.985,"Env2",0,1,0,1,0,1,75.2107127656381,"0"
91,"CML323",78.2786,0.007,0.34,0.653,"Env2",1,0,0,1,0,1,91.491839329972,"1"
92,"CML328",82.8199,0.002,0.357,0.641,"Env2",0,1,0,1,0,1,86.1174819830397,"0"
93,"CML331",95.0247,0.002,0.003,0.994,"Env2",0,1,0,1,0,1,99.532934652675,"0"
94,"CML332",84.3217,0.002,0.003,0.994,"Env2",1,0,0,1,0,1,100.004579118525,"1"
95,"CML333",78.554,0.013,0.029,0.959,"Env2",0,1,0,1,0,1,81.4120894007545,"0"
96,"CML341",88.0196,0.002,0.004,0.995,"Env2",0,1,0,1,0,1,97.3752497329883,"0"
97,"CML38",89.2113,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,98.7186282011378,"1"
98,"CML45",99.629,0.001,0.002,0.997,"Env2",0,1,0,1,0,1,101.705959935895,"0"
99,"CML5",95.8391,0.001,0.034,0.965,"Env2",0,1,0,1,1,0,90.4780592865329,"0"
100,"CML52",91.8288,0.002,0.01,0.988,"Env2",0,1,0,1,0,1,93.3749378454061,"0"
101,"CML61",113.6148,0.002,0.004,0.994,"Env2",1,0,0,1,0,1,132.627532261474,"1"
102,"CML69",84.73,0.006,0.028,0.966,"Env2",1,0,0,1,0,1,95.6525226124403,"1"
103,"CML77",79.1526,0.005,0.302,0.693,"Env2",0,1,0,1,0,1,80.4961779688157,"0"
104,"CML91",83.7936,0.015,0.218,0.767,"Env2",1,0,0,1,0,1,100.425563086951,"1"
105,"CML92",79.4707,0.096,0.275,0.629,"Env2",0,1,0,1,0,1,72.4595907073723,"0"
106,"CMV3",59.5986,0.147,0.847,0.006,"Env2",1,0,0,1,1,0,77.2083884943917,"1"
107,"CO106",61.682,0.016,0.973,0.011,"Env2",0,1,0,1,1,0,51.4219700637139,"0"
108,"CO125",63.0639,0.021,0.967,0.012,"Env2",1,0,0,1,1,0,74.1467693519623,"1"
109,"CO255",59.4573,0.009,0.647,0.344,"Env2",1,0,0,1,1,0,83.1691235452016,"1"
110,"DE1",77.5401,0.018,0.98,0.002,"Env2",0,1,0,1,1,0,61.7889161449067,"0"
111,"DE2",74.1241,0.02,0.979,0.001,"Env2",0,1,0,1,1,0,56.7049816543137,"0"
112,"DE3",75.8776,0.24,0.734,0.026,"Env2",1,0,0,1,0,1,90.7287673261915,"1"
113,"DE811",79.1373,0.779,0.218,0.003,"Env2",0,1,0,1,0,1,74.0925403116721,"0"
114,"E2558W",78.516,0.006,0.923,0.07,"Env2",1,0,0,1,1,0,103.673949953344,"1"
115,"EP1",60.9675,0.001,0.461,0.537,"Env2",0,1,0,1,1,0,51.7819383126148,"0"
116,"F2834T",74.6321,0.026,0.421,0.553,"Env2",0,1,0,1,1,0,59.2254953002437,"0"
117,"F44",82.1659,0.01,0.62,0.369,"Env2",1,0,0,1,0,1,94.4178940941443,"1"
118,"F6",82.2712,0.005,0.745,0.25,"Env2",0,1,0,1,1,0,73.3433286343391,"0"
119,"F7",57.7955,0.07,0.608,0.322,"Env2",0,1,0,1,1,0,51.9789899730014,"0"
120,"GA209",83.5588,0.004,0.979,0.017,"Env2",1,0,0,1,1,0,103.578344079253,"1"
121,"GT112",82.9939,0.008,0.839,0.153,"Env2",1,0,0,1,1,0,112.137092762734,"1"
122,"H105W",70.58,0.753,0.209,0.038,"Env2",0,1,0,1,0,1,72.0905481169265,"0"
123,"H49",73.573,0.002,0.995,0.003,"Env2",0,1,0,1,1,0,57.6694432250978,"0"
124,"H84",76.9237,0.714,0.281,0.004,"Env2",0,1,0,1,0,1,76.4380108633414,"0"
125,"H91",72.4586,0.997,0.002,0.001,"Env2",1,0,0,1,0,1,86.1281253772301,"1"
126,"H95",75.7706,0.001,0.898,0.101,"Env2",1,0,0,1,0,1,84.829017001818,"1"
127,"H99",68.1534,0.001,0.997,0.002,"Env2",0,1,0,1,1,0,48.5807493460339,"0"
128,"HI27",84.2825,0.207,0.019,0.774,"Env2",1,0,0,1,0,1,96.5291164506873,"1"
129,"HP301",71.7176,0,0,0,"Env2",0,1,0,1,0,1,72.2330724443015,"0"
130,"HY",76.059,0.079,0.898,0.024,"Env2",1,0,0,1,1,0,102.403938104532,"1"
131,"I137TN",77.3085,0.002,0.539,0.459,"Env2",0,1,0,1,1,0,69.3733277701081,"0"
132,"I205",73.1494,0.23,0.767,0.003,"Env2",1,0,0,1,0,1,77.9770577893379,"1"
134,"IA2132",66.9151,0,0,0,"Env2",0,1,0,1,0,1,58.4521748686336,"0"
135,"IA5125",73.7,0,0,0,"Env2",0,1,0,1,0,1,80.7449731346373,"0"
136,"IDS28",73.1489,0,0,0,"Env2",1,0,0,1,0,1,90.0628253236363,"1"
137,"IDS69",74.8755,0,0,0,"Env2",1,0,0,1,0,1,88.6573994000914,"1"
138,"IDS91",72.8956,0,0,0,"Env2",0,1,0,1,0,1,77.0483597458233,"0"
139,"IL101",64.9637,0,0,0,"Env2",1,0,0,1,0,1,66.6343341937997,"1"
140,"IL14H",67.6062,0,0,0,"Env2",0,1,0,1,0,1,66.1757792322477,"0"
141,"IL677A",79.6582,0,0,0,"Env2",0,1,0,1,0,1,78.304645493626,"0"
142,"K148",75.8236,0.087,0.886,0.027,"Env2",0,1,0,1,0,1,74.085081247179,"0"
143,"K4",79.7796,0.11,0.873,0.017,"Env2",1,0,0,1,1,0,101.37075566667,"1"
144,"K55",74.8692,0.01,0.98,0.01,"Env2",0,1,0,1,1,0,57.1595523707737,"0"
145,"K64",79.0343,0.033,0.965,0.002,"Env2",0,1,0,1,1,0,61.4441600376057,"0"
146,"KI11",87.092,0.003,0.017,0.98,"Env2",0,1,0,1,0,1,86.8209219403145,"0"
147,"KI14",102.3563,0.003,0.003,0.994,"Env2",1,0,0,1,0,1,125.218225193517,"1"
148,"KI2021",90.9691,0.004,0.005,0.991,"Env2",0,1,0,1,0,1,79.5645784596063,"0"
149,"KI21",78.0904,0.001,0.393,0.606,"Env2",1,0,0,1,1,0,107.002100775326,"1"
150,"KI3",84.0508,0.001,0.002,0.997,"Env2",0,1,0,1,0,1,82.7213729380966,"0"
151,"KI43",80.5768,0.029,0.048,0.923,"Env2",0,1,0,1,0,1,81.362762176634,"0"
152,"KI44",86.5349,0.001,0.018,0.981,"Env2",1,0,0,1,0,1,93.2687729063199,"1"
153,"KY21",80.6388,0.008,0.859,0.133,"Env2",1,0,0,1,1,0,100.609755369721,"1"
154,"KY226",78.1843,0.011,0.732,0.258,"Env2",1,0,0,1,1,0,103.667002200645,"1"
155,"KY228",80.1691,0.134,0.709,0.157,"Env2",0,1,0,1,0,1,80.4828018343877,"0"
156,"L317",75.6883,0.001,0.99,0.009,"Env2",0,1,0,1,1,0,68.5139656615972,"0"
157,"L578",82.7188,0.007,0.297,0.696,"Env2",1,0,0,1,0,1,101.252724386312,"1"
158,"M14",67.8828,0.012,0.849,0.139,"Env2",1,0,0,1,1,0,93.8148441898275,"1"
159,"M162W",78.7757,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,66.0462881068173,"0"
160,"M37W",79.3077,0.012,0.404,0.584,"Env2",0,1,0,1,0,1,79.0757980457536,"0"
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env2",0,1,0,1,1,0,51.9941609908609,"0"
162,"MO17",73.5243,0.001,0.998,0.001,"Env2",0,1,0,1,1,0,65.4369970394607,"0"
163,"MO18W",84.9689,0.011,0.307,0.683,"Env2",0,1,0,1,0,1,86.3813612421065,"0"
164,"MO1W",73.1586,0.004,0.828,0.168,"Env2",1,0,0,1,1,0,96.7422792663689,"1"
165,"MO24W",77.6315,0.108,0.727,0.165,"Env2",1,0,0,1,1,0,103.084390033742,"1"
166,"MO44",74.0944,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,102.076119273994,"1"
167,"MO45",69.7817,0.252,0.516,0.232,"Env2",0,1,0,1,0,1,69.9313425341023,"0"
168,"MO46",76.8292,0.152,0.838,0.011,"Env2",0,1,0,1,1,0,70.7701660846538,"0"
169,"MO47",67.3645,0.18,0.624,0.196,"Env2",1,0,0,1,1,0,90.7843149142294,"1"
170,"MOG",76.7004,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,95.9350184888676,"1"
171,"MP339",81.4118,0.102,0.641,0.258,"Env2",1,0,0,1,1,0,111.39681212421,"1"
172,"MS1334",63.3397,0.002,0.884,0.114,"Env2",1,0,0,1,1,0,78.4229699013285,"1"
173,"MS153",67.6877,0.063,0.865,0.073,"Env2",0,1,0,1,0,1,66.082206050792,"0"
174,"MS71",69.9717,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,52.2736977158188,"0"
175,"MT42",60.7897,0.004,0.765,0.231,"Env2",1,0,0,1,0,1,68.0874889799774,"1"
176,"N192",68.0591,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,86.9411766475157,"1"
177,"N28HT",72.3818,0.551,0.447,0.002,"Env2",0,1,0,1,1,0,65.4017866579606,"0"
178,"N6",72.331,0.017,0.98,0.003,"Env2",0,1,0,1,1,0,54.7355878798379,"0"
179,"N7A",71.4677,0.494,0.503,0.002,"Env2",0,1,0,1,0,1,73.0534990249888,"0"
180,"NC222",79.741,0.004,0.874,0.122,"Env2",0,1,0,1,1,0,64.4621456409987,"0"
181,"NC230",74.6365,0.004,0.994,0.002,"Env2",0,1,0,1,1,0,65.6867984428841,"0"
182,"NC232",75.6048,0.068,0.839,0.094,"Env2",1,0,0,1,1,0,96.4340994356153,"1"
183,"NC236",80.8717,0.023,0.974,0.002,"Env2",0,1,0,1,1,0,72.048431550859,"0"
184,"NC238",84.1726,0.004,0.989,0.007,"Env2",0,1,0,1,1,0,70.984141089573,"0"
185,"NC250",73.2365,0.941,0.057,0.002,"Env2",1,0,0,1,0,1,80.4464159611708,"1"
186,"NC258",78.3731,0.001,0.997,0.001,"Env2",0,1,0,1,1,0,67.8514218051465,"0"
187,"NC260",73.3428,0.005,0.992,0.003,"Env2",1,0,0,1,1,0,91.8273626000565,"1"
188,"NC262",72.9937,0.007,0.991,0.001,"Env2",0,1,0,1,1,0,60.2246176299449,"0"
189,"NC264",75.8274,0.015,0.018,0.967,"Env2",1,0,0,1,0,1,84.6398671864399,"1"
190,"NC290A",75.7686,0.015,0.984,0.001,"Env2",0,1,0,1,1,0,58.5667980431873,"0"
191,"NC294",73.7393,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,84.0741219158255,"1"
192,"NC296",77.3119,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,76.2893691793098,"0"
193,"NC296A",78.4604,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,108.555339268473,"1"
194,"NC298",76.9959,0.001,0.001,0.998,"Env2",0,1,0,1,0,1,73.915962132422,"0"
195,"NC300",81.3896,0.002,0.003,0.995,"Env2",0,1,0,1,0,1,83.5307237321457,"0"
196,"NC302",74.5463,0.002,0.003,0.996,"Env2",1,0,0,1,0,1,89.1955762006473,"1"
197,"NC304",74.6772,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,85.0621746655935,"1"
198,"NC306",74.5105,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,73.0956253001039,"0"
199,"NC310",74.5323,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,77.8845845465562,"1"
200,"NC314",75.1653,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,98.508597773294,"1"
201,"NC318",78.5687,0.002,0.032,0.966,"Env2",1,0,0,1,0,1,93.427513144943,"1"
202,"NC320",76.7693,0.004,0.005,0.991,"Env2",0,1,0,1,0,1,76.7935651738449,"0"
203,"NC324",77.3784,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,79.5489897495325,"1"
204,"NC326",76.2669,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,70.3227498293666,"0"
205,"NC328",74.238,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,82.8128244568228,"0"
206,"NC33",81.384,0.129,0.862,0.01,"Env2",1,0,0,1,1,0,104.01785981728,"1"
207,"NC336",79.7619,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,88.7381868685796,"1"
208,"NC338",78.0938,0.002,0.003,0.995,"Env2",1,0,0,1,0,1,87.0096360134549,"1"
209,"NC340",77.7262,0.009,0.004,0.987,"Env2",1,0,0,1,0,1,89.9373115340045,"1"
210,"NC342",73.384,0.005,0.994,0.001,"Env2",1,0,0,1,1,0,102.430593383588,"1"
211,"NC344",76.9914,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,108.146661082799,"1"
212,"NC346",77.9955,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,70.2794987819243,"0"
213,"NC348",77.6858,0.001,0.001,0.997,"Env2",0,1,0,1,0,1,81.4840058087233,"0"
214,"NC350",77.7047,0.003,0.002,0.995,"Env2",0,1,0,1,0,1,82.2274214709932,"0"
215,"NC352",80.7583,0.003,0.001,0.996,"Env2",0,1,0,1,0,1,82.638404446668,"0"
216,"NC354",78.7022,0.01,0.001,0.989,"Env2",0,1,0,1,0,1,86.6567830638168,"0"
217,"NC356",76.9065,0.001,0.031,0.968,"Env2",1,0,0,1,0,1,89.2807911749805,"1"
218,"NC358",72.9944,0.001,0.143,0.856,"Env2",1,0,0,1,0,1,75.9467154184919,"1"
219,"NC360",76.7912,0.001,0.475,0.523,"Env2",1,0,0,1,0,1,82.1162030598187,"1"
220,"NC362",75.6493,0.002,0.54,0.458,"Env2",0,1,0,1,1,0,52.8708971332545,"0"
221,"NC364",74.0945,0.002,0.507,0.492,"Env2",0,1,0,1,0,1,70.3219027094488,"0"
222,"NC366",80.1203,0.018,0.467,0.514,"Env2",1,0,0,1,0,1,97.1728938002277,"1"
223,"NC368",75.9685,0.996,0.003,0.001,"Env2",0,1,0,1,0,1,73.8898725115434,"0"
224,"ND246",62.7605,0.004,0.76,0.236,"Env2",0,1,0,1,1,0,48.1816867468344,"0"
225,"OH40B",74.9959,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,92.2368346956285,"1"
226,"OH43",68.5854,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,85.3729155855424,"1"
227,"OH43E",69.148,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,57.9471519457257,"0"
228,"OH603",80.8601,0.002,0.669,0.329,"Env2",1,0,0,1,0,1,84.7731598430539,"1"
229,"OH7B",82.1824,0.031,0.967,0.002,"Env2",0,1,0,1,1,0,72.1610178013443,"0"
230,"OS420",73.7354,0.016,0.983,0.001,"Env2",0,1,0,1,1,0,56.8259403498458,"0"
231,"P39",66.286,0,0,0,"Env2",0,1,0,1,0,1,78.0168053066738,"0"
232,"PA762",73.605,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,105.946036159149,"1"
233,"PA875",72.4222,0.002,0.979,0.02,"Env2",0,1,0,1,1,0,58.5988229299748,"0"
234,"PA880",73.2393,0.002,0.993,0.005,"Env2",0,1,0,1,1,0,63.7875159992084,"0"
235,"PA91",76.0519,0.001,0.997,0.002,"Env2",0,1,0,1,1,0,65.209310424705,"0"
236,"R109B",72.3121,0.113,0.855,0.032,"Env2",0,1,0,1,1,0,54.8786682426839,"0"
237,"R168",70.3065,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,91.5187471955756,"1"
238,"R177",76.2678,0.122,0.875,0.002,"Env2",0,1,0,1,1,0,62.3640740950292,"0"
239,"R229",76.9172,0.991,0.002,0.007,"Env2",1,0,0,1,0,1,80.5049290458252,"1"
240,"R4",74.9659,0.019,0.979,0.003,"Env2",0,1,0,1,1,0,60.3742538138482,"0"
241,"SA24",74.3062,0,0,0,"Env2",0,1,0,1,0,1,76.0242386751912,"0"
242,"SC213R",86.2039,0.002,0.579,0.419,"Env2",0,1,0,1,1,0,71.9009641381193,"0"
243,"SC357",78.6115,0.003,0.622,0.375,"Env2",0,1,0,1,1,0,72.0958827325925,"0"
244,"SD40",72.0045,0.417,0.581,0.002,"Env2",0,1,0,1,1,0,61.5118136954524,"0"
245,"SD44",69.5738,0.006,0.993,0.001,"Env2",0,1,0,1,1,0,52.1494241702621,"0"
246,"SG1533",73.6917,0,0,0,"Env2",0,1,0,1,0,1,71.6702892627624,"0"
247,"SG18",76.8717,0,0,0,"Env2",0,1,0,1,0,1,62.3933757859037,"0"
248,"T232",77.3524,0.14,0.459,0.402,"Env2",1,0,0,1,1,0,99.0611802639712,"1"
249,"T234",84.2938,0.003,0.985,0.012,"Env2",0,1,0,1,1,0,67.1664041280965,"0"
250,"T8",73.7759,0.003,0.989,0.007,"Env2",0,1,0,1,1,0,62.1585305859274,"0"
251,"TX303",80.2482,0.065,0.36,0.575,"Env2",0,1,0,1,0,1,77.3314317332675,"0"
252,"TX601",86.059,0.003,0.004,0.993,"Env2",1,0,0,1,0,1,108.156637160143,"1"
253,"TZI10",89.2717,0.003,0.005,0.992,"Env2",0,1,0,1,0,1,82.7234625549334,"0"
