"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype","SNPPresenceFactor"
265,"VA35",72.4541,0.002,0.996,0.002,"Env1",1,0,1,0,1,0,86.1404820440816,"1"
266,"VA59",71.4482,0.003,0.994,0.003,"Env1",1,0,1,0,1,0,84.4228567332417,"1"
267,"VA85",72.2752,0.014,0.983,0.003,"Env1",0,1,1,0,1,0,75.8545537261245,"0"
268,"VA99",73.7107,0.158,0.84,0.002,"Env1",1,0,1,0,1,0,78.7495343645731,"1"
269,"VAW6",74.0861,0.02,0.724,0.256,"Env1",0,1,1,0,1,0,73.3138506649198,"0"
270,"W117HT",64.0324,0.159,0.617,0.224,"Env1",1,0,1,0,1,0,67.1805619795032,"1"
271,"W153R",68.7572,0.145,0.853,0.002,"Env1",1,0,1,0,1,0,75.0923271626099,"1"
272,"W182B",62.6477,0.153,0.845,0.002,"Env1",1,0,1,0,0,1,70.4581878916867,"1"
273,"W22",73.5059,0.063,0.931,0.006,"Env1",0,1,1,0,1,0,77.4014859947564,"0"
274,"W64A",71.2407,0.001,0.998,0.001,"Env1",0,1,1,0,1,0,67.8453981286632,"0"
275,"WD",57.1834,0.014,0.97,0.016,"Env1",1,0,1,0,1,0,73.3459737380864,"1"
276,"WF9",70.2247,0.005,0.994,0.001,"Env1",1,0,1,0,1,0,78.5003436221004,"1"
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env1",0,1,1,0,1,0,72.8091077210555,"0"
1,"3316",75.6091,0.014,0.972,0.014,"Env2",0,1,0,1,1,0,66.8455356518564,"0"
2,"3811",78.7223,0.003,0.993,0.004,"Env2",1,0,0,1,1,0,90.197166463546,"1"
3,"4226",66.6023,0.071,0.917,0.012,"Env2",1,0,0,1,1,0,76.1288496625547,"1"
4,"4722",78.9496,0.035,0.854,0.111,"Env2",1,0,0,1,1,0,89.5105458148746,"1"
5,"A188",61.1269,0.013,0.982,0.006,"Env2",1,0,0,1,1,0,70.8646485063316,"1"
6,"A214N",81.1063,0.762,0.017,0.221,"Env2",1,0,0,1,0,1,86.4317598020854,"1"
7,"A239",68.611,0.035,0.963,0.002,"Env2",0,1,0,1,1,0,65.1871199440306,"0"
8,"A272",70.4043,0.019,0.122,0.859,"Env2",0,1,0,1,0,1,72.5558657103666,"0"
9,"A4415",77.7701,0.005,0.531,0.464,"Env2",0,1,0,1,0,1,80.5499061801154,"0"
10,"A554",62.5807,0.019,0.979,0.002,"Env2",0,1,0,1,1,0,56.0988768717222,"0"
11,"A556",64.1548,0.004,0.994,0.002,"Env2",1,0,0,1,1,0,84.6497855266904,"1"
12,"A6",82.0828,0.003,0.03,0.967,"Env2",1,0,0,1,0,1,80.3576990916607,"1"
13,"A619",69.4189,0.009,0.99,0.001,"Env2",1,0,0,1,1,0,83.5248728862528,"1"
14,"A632",69.4034,0.993,0.004,0.004,"Env2",0,1,0,1,0,1,68.009748878186,"0"
15,"A634",66.9987,0.897,0.1,0.004,"Env2",1,0,0,1,0,1,69.6751487573388,"1"
16,"A635",74.847,0.825,0.171,0.004,"Env2",0,1,0,1,0,1,73.4544511811638,"0"
17,"A641",64.1534,0.517,0.481,0.002,"Env2",1,0,0,1,0,1,74.1254047939441,"1"
18,"A654",61.7508,0.083,0.915,0.002,"Env2",0,1,0,1,1,0,56.5691390772147,"0"
19,"A659",70.5385,0.006,0.991,0.002,"Env2",0,1,0,1,1,0,75.2716097017783,"0"
20,"A661",65.2638,0.111,0.852,0.037,"Env2",1,0,0,1,0,1,73.6477804406632,"1"
21,"A679",68.2021,0.862,0.127,0.011,"Env2",0,1,0,1,1,0,58.276682181698,"0"
22,"A680",72.822,0.993,0.004,0.002,"Env2",0,1,0,1,0,1,75.3177182858528,"0"
23,"A682",68.8663,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,87.8890815019004,"1"
24,"AB28A",82.8519,0.002,0.776,0.222,"Env2",1,0,0,1,1,0,101.968131210071,"1"
25,"B10",80.3665,0.429,0.57,0.002,"Env2",1,0,0,1,0,1,90.4675852601437,"1"
26,"B103",68.0784,0.163,0.829,0.009,"Env2",1,0,0,1,1,0,77.2051855281614,"1"
27,"B104",73.0927,0.694,0.305,0.002,"Env2",1,0,0,1,0,1,89.8319544480744,"1"
28,"B105",74.4904,0.397,0.566,0.037,"Env2",0,1,0,1,0,1,79.6150358324367,"0"
29,"B109",69.1111,0.995,0.003,0.002,"Env2",0,1,0,1,0,1,78.5516867840427,"0"
30,"B115",75.0215,0.061,0.847,0.092,"Env2",1,0,0,1,0,1,82.2497680655197,"1"
31,"B14A",74.1976,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,76.0200253730275,"0"
32,"B164",71.7268,0.233,0.756,0.011,"Env2",1,0,0,1,1,0,79.2018992669255,"1"
33,"B2",70.1453,0.007,0.988,0.005,"Env2",1,0,0,1,1,0,87.903424771974,"1"
34,"B37",74.1355,0.997,0.002,0.001,"Env2",1,0,0,1,0,1,82.6274077362863,"1"
35,"B46",73.7353,0.214,0.784,0.002,"Env2",1,0,0,1,1,0,88.6283066219867,"1"
36,"B52",75.3501,0.012,0.985,0.003,"Env2",0,1,0,1,1,0,65.992504468665,"0"
37,"B57",71.5856,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,60.4004356023363,"0"
38,"B64",63.7854,0.988,0.002,0.01,"Env2",1,0,0,1,0,1,73.3381224581249,"1"
39,"B68",76.5085,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,75.8689871111616,"0"
40,"B73",72.0762,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,81.3178555490021,"1"
41,"B73HTRHM",72.3007,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,73.3698249767745,"1"
42,"B75",71.7824,0.005,0.993,0.002,"Env2",0,1,0,1,1,0,69.0882893603044,"0"
43,"B76",72.3682,0.912,0.087,0.001,"Env2",1,0,0,1,0,1,88.5831958030284,"1"
44,"B77",72.9512,0.083,0.915,0.002,"Env2",0,1,0,1,1,0,68.9618525630823,"0"
45,"B79",74.597,0.305,0.693,0.002,"Env2",0,1,0,1,1,0,69.0568456877746,"0"
46,"B84",75.2271,0.996,0.003,0.001,"Env2",1,0,0,1,0,1,84.9718765624545,"1"
47,"B97",74.188,0.016,0.981,0.003,"Env2",0,1,0,1,1,0,62.8617223196471,"0"
48,"C103",73.7944,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,63.8457394823415,"0"
49,"C123",70.3352,0.047,0.952,0.002,"Env2",0,1,0,1,1,0,61.4795141369342,"0"
50,"C49A",61.4123,0.127,0.869,0.004,"Env2",1,0,0,1,1,0,68.3107679480615,"1"
51,"CH70130",69.5911,0.004,0.993,0.003,"Env2",0,1,0,1,1,0,73.3114097015997,"0"
52,"CH9",71.0825,0.003,0.992,0.006,"Env2",0,1,0,1,1,0,61.7926795210332,"0"
53,"CI1872",76.8145,0.006,0.992,0.002,"Env2",0,1,0,1,1,0,68.8724622715401,"0"
54,"CI21E",76.1651,0.119,0.866,0.014,"Env2",1,0,0,1,1,0,96.6814434108225,"1"
55,"CI28A",76.5779,0.004,0.749,0.247,"Env2",0,1,0,1,1,0,72.6933771392693,"0"
56,"CI31A",80.2225,0.002,0.994,0.004,"Env2",1,0,0,1,1,0,95.4053162016318,"1"
57,"CI3A",78.3931,0.083,0.905,0.012,"Env2",1,0,0,1,1,0,95.4579910638179,"1"
58,"CI64",76.727,0.012,0.986,0.002,"Env2",1,0,0,1,1,0,87.5313226924705,"1"
59,"CI66",82.7365,0.011,0.935,0.054,"Env2",0,1,0,1,1,0,62.7555923835205,"0"
60,"CI7",75.9223,0.004,0.994,0.001,"Env2",0,1,0,1,1,0,64.1597954343427,"0"
61,"CI90C",79.0715,0.003,0.737,0.26,"Env2",1,0,0,1,1,0,102.426397184686,"1"
62,"CI91B",74.0808,0.002,0.997,0.002,"Env2",0,1,0,1,1,0,65.3383137769802,"0"
63,"CM105",63.3495,0.995,0.004,0.001,"Env2",1,0,0,1,0,1,71.1352307330099,"1"
64,"CM174",62.7155,0.997,0.002,0.001,"Env2",1,0,0,1,0,1,74.5579395545629,"1"
65,"CM37",56.9015,0.013,0.969,0.017,"Env2",1,0,0,1,1,0,68.5718471603014,"1"
66,"CM7",59.8961,0.059,0.939,0.002,"Env2",0,1,0,1,0,1,55.6879432271848,"0"
67,"CML10",94.6511,0.002,0.002,0.995,"Env2",0,1,0,1,0,1,95.2540374238776,"0"
68,"CML103",76.315,0.003,0.005,0.992,"Env2",1,0,0,1,0,1,93.4110813999238,"1"
69,"CML108",81.1927,0.002,0.099,0.899,"Env2",0,1,0,1,1,0,70.0924028593621,"0"
70,"CML11",88.4198,0.003,0.002,0.995,"Env2",0,1,0,1,0,1,86.918817568313,"0"
71,"CML14",96.565,0.001,0.001,0.998,"Env2",0,1,0,1,0,1,93.2746767632985,"0"
72,"CML154Q",77.306,0.002,0.005,0.993,"Env2",0,1,0,1,0,1,78.7752980476804,"0"
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env2",1,0,0,1,0,1,83.0707730858298,"1"
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env2",0,1,0,1,0,1,81.4365913743607,"0"
75,"CML218",80.3192,0.01,0.301,0.689,"Env2",0,1,0,1,1,0,78.9031463682146,"0"
76,"CML220",75.4254,0.059,0.053,0.887,"Env2",0,1,0,1,1,0,67.0609368566902,"0"
77,"CML228",88.68,0.003,0.002,0.995,"Env2",1,0,0,1,0,1,89.5637121500044,"1"
78,"CML238",85.8408,0.001,0.004,0.995,"Env2",1,0,0,1,0,1,99.3191308829385,"1"
79,"CML247",90.0765,0.003,0.006,0.991,"Env2",1,0,0,1,0,1,99.4318071055633,"1"
80,"CML254",105.276,0.001,0.006,0.993,"Env2",1,0,0,1,0,1,118.245252515058,"1"
81,"CML258",97.208,0.001,0.002,0.996,"Env2",0,1,0,1,0,1,94.4328935107087,"0"
82,"CML261",97.0905,0.016,0.004,0.981,"Env2",1,0,0,1,0,1,95.797098844171,"1"
83,"CML264",113.8464,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,113.957645589173,"0"
84,"CML277",88.5572,0.001,0.004,0.995,"Env2",1,0,0,1,0,1,93.2019217686812,"1"
85,"CML281",103.6257,0.023,0.046,0.931,"Env2",1,0,0,1,0,1,110.180969956239,"1"
86,"CML287",95.2476,0.004,0.022,0.974,"Env2",1,0,0,1,0,1,105.765249091799,"1"
87,"CML311",92.2112,0.004,0.114,0.882,"Env2",0,1,0,1,0,1,77.3073239437041,"0"
88,"CML314",83.3483,0.003,0.002,0.995,"Env2",0,1,0,1,0,1,80.9603518426323,"0"
89,"CML321",90.6385,0.027,0.008,0.966,"Env2",1,0,0,1,0,1,96.7192708544838,"1"
90,"CML322",78.4872,0.01,0.005,0.985,"Env2",1,0,0,1,0,1,90.2756223295567,"1"
91,"CML323",78.2786,0.007,0.34,0.653,"Env2",1,0,0,1,0,1,84.1424892223978,"1"
92,"CML328",82.8199,0.002,0.357,0.641,"Env2",1,0,0,1,0,1,93.1764124814585,"1"
93,"CML331",95.0247,0.002,0.003,0.994,"Env2",1,0,0,1,0,1,108.401334010418,"1"
94,"CML332",84.3217,0.002,0.003,0.994,"Env2",0,1,0,1,0,1,93.4384127987947,"0"
95,"CML333",78.554,0.013,0.029,0.959,"Env2",1,0,0,1,0,1,79.3648023593594,"1"
96,"CML341",88.0196,0.002,0.004,0.995,"Env2",0,1,0,1,0,1,99.6975327214758,"0"
97,"CML38",89.2113,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,84.9214842112989,"1"
98,"CML45",99.629,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,107.787067517269,"1"
99,"CML5",95.8391,0.001,0.034,0.965,"Env2",1,0,0,1,0,1,101.026955368826,"1"
100,"CML52",91.8288,0.002,0.01,0.988,"Env2",1,0,0,1,0,1,96.0087861628973,"1"
101,"CML61",113.6148,0.002,0.004,0.994,"Env2",1,0,0,1,0,1,119.029465305159,"1"
102,"CML69",84.73,0.006,0.028,0.966,"Env2",1,0,0,1,0,1,96.5871755911828,"1"
103,"CML77",79.1526,0.005,0.302,0.693,"Env2",0,1,0,1,0,1,85.3192022767386,"0"
104,"CML91",83.7936,0.015,0.218,0.767,"Env2",1,0,0,1,0,1,89.742135919077,"1"
105,"CML92",79.4707,0.096,0.275,0.629,"Env2",0,1,0,1,0,1,92.0562818286848,"0"
106,"CMV3",59.5986,0.147,0.847,0.006,"Env2",0,1,0,1,1,0,51.0008271231745,"0"
107,"CO106",61.682,0.016,0.973,0.011,"Env2",0,1,0,1,1,0,65.1938225688173,"0"
108,"CO125",63.0639,0.021,0.967,0.012,"Env2",1,0,0,1,1,0,66.6420667361723,"1"
109,"CO255",59.4573,0.009,0.647,0.344,"Env2",0,1,0,1,1,0,54.3684481244636,"0"
110,"DE1",77.5401,0.018,0.98,0.002,"Env2",0,1,0,1,1,0,69.0232135659264,"0"
111,"DE2",74.1241,0.02,0.979,0.001,"Env2",0,1,0,1,1,0,62.055312803324,"0"
112,"DE3",75.8776,0.24,0.734,0.026,"Env2",0,1,0,1,0,1,78.8635892355792,"0"
113,"DE811",79.1373,0.779,0.218,0.003,"Env2",0,1,0,1,0,1,81.8489463566733,"0"
114,"E2558W",78.516,0.006,0.923,0.07,"Env2",0,1,0,1,1,0,79.3852602873603,"0"
115,"EP1",60.9675,0.001,0.461,0.537,"Env2",0,1,0,1,1,0,48.3285902714364,"0"
116,"F2834T",74.6321,0.026,0.421,0.553,"Env2",0,1,0,1,0,1,75.8157225788771,"0"
117,"F44",82.1659,0.01,0.62,0.369,"Env2",0,1,0,1,1,0,71.8033566219826,"0"
118,"F6",82.2712,0.005,0.745,0.25,"Env2",1,0,0,1,1,0,97.0106118170945,"1"
119,"F7",57.7955,0.07,0.608,0.322,"Env2",0,1,0,1,0,1,61.1025656004159,"0"
120,"GA209",83.5588,0.004,0.979,0.017,"Env2",1,0,0,1,1,0,108.770421632575,"1"
121,"GT112",82.9939,0.008,0.839,0.153,"Env2",0,1,0,1,0,1,81.8484875080961,"0"
122,"H105W",70.58,0.753,0.209,0.038,"Env2",0,1,0,1,0,1,75.6445157224531,"0"
123,"H49",73.573,0.002,0.995,0.003,"Env2",0,1,0,1,1,0,61.6144134096099,"0"
124,"H84",76.9237,0.714,0.281,0.004,"Env2",1,0,0,1,0,1,87.9570063124071,"1"
125,"H91",72.4586,0.997,0.002,0.001,"Env2",0,1,0,1,0,1,76.2480573719681,"0"
126,"H95",75.7706,0.001,0.898,0.101,"Env2",0,1,0,1,1,0,68.103620574131,"0"
127,"H99",68.1534,0.001,0.997,0.002,"Env2",0,1,0,1,1,0,60.8255983647149,"0"
128,"HI27",84.2825,0.207,0.019,0.774,"Env2",0,1,0,1,0,1,84.8717268468498,"0"
129,"HP301",71.7176,0,0,0,"Env2",0,1,0,1,0,1,68.5447708286452,"0"
130,"HY",76.059,0.079,0.898,0.024,"Env2",0,1,0,1,1,0,65.4745585696766,"0"
131,"I137TN",77.3085,0.002,0.539,0.459,"Env2",1,0,0,1,1,0,100.893931254445,"1"
132,"I205",73.1494,0.23,0.767,0.003,"Env2",0,1,0,1,1,0,57.7198864800159,"0"
134,"IA2132",66.9151,0,0,0,"Env2",1,0,0,1,0,1,72.4620778771696,"1"
135,"IA5125",73.7,0,0,0,"Env2",1,0,0,1,0,1,83.5735932712261,"1"
136,"IDS28",73.1489,0,0,0,"Env2",1,0,0,1,0,1,83.3588532460625,"1"
137,"IDS69",74.8755,0,0,0,"Env2",1,0,0,1,0,1,80.733736475249,"1"
138,"IDS91",72.8956,0,0,0,"Env2",1,0,0,1,0,1,88.9657287846792,"1"
139,"IL101",64.9637,0,0,0,"Env2",0,1,0,1,0,1,54.890736891125,"0"
140,"IL14H",67.6062,0,0,0,"Env2",1,0,0,1,0,1,73.7971737737879,"1"
141,"IL677A",79.6582,0,0,0,"Env2",0,1,0,1,0,1,82.9770232561988,"0"
142,"K148",75.8236,0.087,0.886,0.027,"Env2",1,0,0,1,1,0,87.5152005395775,"1"
143,"K4",79.7796,0.11,0.873,0.017,"Env2",0,1,0,1,1,0,59.2501981319884,"0"
144,"K55",74.8692,0.01,0.98,0.01,"Env2",0,1,0,1,1,0,58.9669377599893,"0"
145,"K64",79.0343,0.033,0.965,0.002,"Env2",0,1,0,1,1,0,66.0633937757227,"0"
146,"KI11",87.092,0.003,0.017,0.98,"Env2",1,0,0,1,0,1,96.0644331189993,"1"
147,"KI14",102.3563,0.003,0.003,0.994,"Env2",1,0,0,1,0,1,111.194242372682,"1"
148,"KI2021",90.9691,0.004,0.005,0.991,"Env2",1,0,0,1,0,1,102.774027906234,"1"
149,"KI21",78.0904,0.001,0.393,0.606,"Env2",0,1,0,1,0,1,78.4800951238289,"0"
150,"KI3",84.0508,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,99.5729173714304,"1"
151,"KI43",80.5768,0.029,0.048,0.923,"Env2",0,1,0,1,0,1,83.6990079176852,"0"
152,"KI44",86.5349,0.001,0.018,0.981,"Env2",1,0,0,1,0,1,92.2534618809376,"1"
153,"KY21",80.6388,0.008,0.859,0.133,"Env2",1,0,0,1,1,0,98.3095915045736,"1"
154,"KY226",78.1843,0.011,0.732,0.258,"Env2",0,1,0,1,1,0,66.5529589929365,"0"
155,"KY228",80.1691,0.134,0.709,0.157,"Env2",0,1,0,1,1,0,68.5951279056381,"0"
156,"L317",75.6883,0.001,0.99,0.009,"Env2",1,0,0,1,1,0,86.4335026263925,"1"
157,"L578",82.7188,0.007,0.297,0.696,"Env2",1,0,0,1,0,1,78.4935479003098,"1"
158,"M14",67.8828,0.012,0.849,0.139,"Env2",1,0,0,1,1,0,80.8567583005613,"1"
159,"M162W",78.7757,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,68.6814377252542,"0"
160,"M37W",79.3077,0.012,0.404,0.584,"Env2",1,0,0,1,1,0,99.9671865372617,"1"
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env2",0,1,0,1,1,0,53.99794696471,"0"
162,"MO17",73.5243,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,94.4146343796837,"1"
163,"MO18W",84.9689,0.011,0.307,0.683,"Env2",1,0,0,1,0,1,93.9136106662839,"1"
164,"MO1W",73.1586,0.004,0.828,0.168,"Env2",1,0,0,1,1,0,85.1299748318519,"1"
165,"MO24W",77.6315,0.108,0.727,0.165,"Env2",1,0,0,1,1,0,100.434749284785,"1"
166,"MO44",74.0944,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,84.3874633400268,"1"
167,"MO45",69.7817,0.252,0.516,0.232,"Env2",1,0,0,1,0,1,73.6780603652654,"1"
168,"MO46",76.8292,0.152,0.838,0.011,"Env2",1,0,0,1,1,0,85.1559080009868,"1"
169,"MO47",67.3645,0.18,0.624,0.196,"Env2",0,1,0,1,1,0,52.3879209650218,"0"
170,"MOG",76.7004,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,65.0397162896645,"0"
171,"MP339",81.4118,0.102,0.641,0.258,"Env2",0,1,0,1,0,1,81.8012881770309,"0"
172,"MS1334",63.3397,0.002,0.884,0.114,"Env2",1,0,0,1,0,1,68.9205096307859,"1"
173,"MS153",67.6877,0.063,0.865,0.073,"Env2",1,0,0,1,1,0,85.4052969623486,"1"
174,"MS71",69.9717,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,64.2128317889734,"0"
175,"MT42",60.7897,0.004,0.765,0.231,"Env2",0,1,0,1,1,0,52.4685950889185,"0"
176,"N192",68.0591,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,70.6977695090702,"1"
177,"N28HT",72.3818,0.551,0.447,0.002,"Env2",1,0,0,1,0,1,83.2551149852699,"1"
178,"N6",72.331,0.017,0.98,0.003,"Env2",1,0,0,1,1,0,94.7603311224535,"1"
179,"N7A",71.4677,0.494,0.503,0.002,"Env2",0,1,0,1,1,0,63.4685159160025,"0"
180,"NC222",79.741,0.004,0.874,0.122,"Env2",1,0,0,1,1,0,105.20286853119,"1"
181,"NC230",74.6365,0.004,0.994,0.002,"Env2",1,0,0,1,1,0,88.6306434895909,"1"
182,"NC232",75.6048,0.068,0.839,0.094,"Env2",1,0,0,1,1,0,84.2666475019199,"1"
183,"NC236",80.8717,0.023,0.974,0.002,"Env2",0,1,0,1,1,0,72.8133762799572,"0"
184,"NC238",84.1726,0.004,0.989,0.007,"Env2",1,0,0,1,1,0,92.7051585156605,"1"
185,"NC250",73.2365,0.941,0.057,0.002,"Env2",0,1,0,1,0,1,77.0710554831221,"0"
186,"NC258",78.3731,0.001,0.997,0.001,"Env2",1,0,0,1,1,0,84.4710611496126,"1"
187,"NC260",73.3428,0.005,0.992,0.003,"Env2",1,0,0,1,1,0,96.5199162493851,"1"
188,"NC262",72.9937,0.007,0.991,0.001,"Env2",1,0,0,1,1,0,85.7314721223672,"1"
189,"NC264",75.8274,0.015,0.018,0.967,"Env2",0,1,0,1,0,1,79.2947839563667,"0"
190,"NC290A",75.7686,0.015,0.984,0.001,"Env2",1,0,0,1,1,0,89.129370704015,"1"
191,"NC294",73.7393,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,70.6800757868421,"0"
192,"NC296",77.3119,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,86.3392156623217,"1"
193,"NC296A",78.4604,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,88.2235679831339,"1"
194,"NC298",76.9959,0.001,0.001,0.998,"Env2",0,1,0,1,0,1,84.1661436411596,"0"
195,"NC300",81.3896,0.002,0.003,0.995,"Env2",1,0,0,1,0,1,88.1017131506429,"1"
196,"NC302",74.5463,0.002,0.003,0.996,"Env2",0,1,0,1,0,1,72.9414502022396,"0"
197,"NC304",74.6772,0.001,0.002,0.997,"Env2",0,1,0,1,0,1,78.3895630806706,"0"
198,"NC306",74.5105,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,68.5472715887244,"0"
199,"NC310",74.5323,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,73.3609334463578,"1"
200,"NC314",75.1653,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,80.920359466269,"1"
201,"NC318",78.5687,0.002,0.032,0.966,"Env2",0,1,0,1,0,1,88.9055794100837,"0"
202,"NC320",76.7693,0.004,0.005,0.991,"Env2",1,0,0,1,0,1,84.5296580410858,"1"
203,"NC324",77.3784,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,83.3334746198517,"1"
204,"NC326",76.2669,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,79.9241067741742,"1"
205,"NC328",74.238,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,68.2774263517424,"0"
206,"NC33",81.384,0.129,0.862,0.01,"Env2",0,1,0,1,1,0,74.6739669786108,"0"
207,"NC336",79.7619,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,82.0501392243062,"1"
208,"NC338",78.0938,0.002,0.003,0.995,"Env2",0,1,0,1,0,1,78.43706522668,"0"
209,"NC340",77.7262,0.009,0.004,0.987,"Env2",0,1,0,1,0,1,70.7257477701941,"0"
210,"NC342",73.384,0.005,0.994,0.001,"Env2",0,1,0,1,1,0,66.5773697332455,"0"
211,"NC344",76.9914,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,79.6199962145617,"0"
212,"NC346",77.9955,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,87.7604288845788,"1"
213,"NC348",77.6858,0.001,0.001,0.997,"Env2",0,1,0,1,0,1,77.2322698061898,"0"
214,"NC350",77.7047,0.003,0.002,0.995,"Env2",0,1,0,1,0,1,66.8835784531172,"0"
215,"NC352",80.7583,0.003,0.001,0.996,"Env2",1,0,0,1,0,1,97.440162042731,"1"
216,"NC354",78.7022,0.01,0.001,0.989,"Env2",0,1,0,1,0,1,74.9822599444024,"0"
217,"NC356",76.9065,0.001,0.031,0.968,"Env2",1,0,0,1,0,1,90.2367374435328,"1"
218,"NC358",72.9944,0.001,0.143,0.856,"Env2",0,1,0,1,0,1,76.3256943201726,"0"
219,"NC360",76.7912,0.001,0.475,0.523,"Env2",1,0,0,1,1,0,90.9965443168871,"1"
220,"NC362",75.6493,0.002,0.54,0.458,"Env2",1,0,0,1,1,0,84.0547489865925,"1"
221,"NC364",74.0945,0.002,0.507,0.492,"Env2",0,1,0,1,0,1,75.7522564952321,"0"
222,"NC366",80.1203,0.018,0.467,0.514,"Env2",0,1,0,1,0,1,76.3116166147562,"0"
223,"NC368",75.9685,0.996,0.003,0.001,"Env2",1,0,0,1,0,1,79.5146035752719,"1"
224,"ND246",62.7605,0.004,0.76,0.236,"Env2",0,1,0,1,0,1,60.3378633027472,"0"
225,"OH40B",74.9959,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,93.9114804544508,"1"
226,"OH43",68.5854,0.001,0.998,0.001,"Env2",0,1,0,1,1,0,59.5034585353145,"0"
227,"OH43E",69.148,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,96.3336632175034,"1"
228,"OH603",80.8601,0.002,0.669,0.329,"Env2",0,1,0,1,1,0,70.7979545545234,"0"
229,"OH7B",82.1824,0.031,0.967,0.002,"Env2",0,1,0,1,1,0,81.4731955762175,"0"
230,"OS420",73.7354,0.016,0.983,0.001,"Env2",0,1,0,1,1,0,68.8373057021969,"0"
231,"P39",66.286,0,0,0,"Env2",1,0,0,1,0,1,68.2933265034582,"1"
232,"PA762",73.605,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,88.7548387663269,"1"
233,"PA875",72.4222,0.002,0.979,0.02,"Env2",1,0,0,1,1,0,87.6093042821322,"1"
234,"PA880",73.2393,0.002,0.993,0.005,"Env2",0,1,0,1,1,0,66.1618122150949,"0"
235,"PA91",76.0519,0.001,0.997,0.002,"Env2",1,0,0,1,1,0,91.2207474118201,"1"
236,"R109B",72.3121,0.113,0.855,0.032,"Env2",0,1,0,1,1,0,66.4920505557916,"0"
237,"R168",70.3065,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,87.5983806821873,"1"
238,"R177",76.2678,0.122,0.875,0.002,"Env2",0,1,0,1,1,0,76.7420497212756,"0"
239,"R229",76.9172,0.991,0.002,0.007,"Env2",1,0,0,1,0,1,82.5982917609508,"1"
240,"R4",74.9659,0.019,0.979,0.003,"Env2",1,0,0,1,1,0,90.0567219198193,"1"
241,"SA24",74.3062,0,0,0,"Env2",1,0,0,1,0,1,86.5608876500895,"1"
242,"SC213R",86.2039,0.002,0.579,0.419,"Env2",1,0,0,1,1,0,103.11734521299,"1"
243,"SC357",78.6115,0.003,0.622,0.375,"Env2",0,1,0,1,0,1,77.1363301330499,"0"
244,"SD40",72.0045,0.417,0.581,0.002,"Env2",0,1,0,1,1,0,68.69540509022,"0"
245,"SD44",69.5738,0.006,0.993,0.001,"Env2",1,0,0,1,1,0,91.8188373458266,"1"
246,"SG1533",73.6917,0,0,0,"Env2",0,1,0,1,0,1,75.2501766939297,"0"
247,"SG18",76.8717,0,0,0,"Env2",1,0,0,1,0,1,87.7666970927528,"1"
248,"T232",77.3524,0.14,0.459,0.402,"Env2",1,0,0,1,0,1,87.3163662048073,"1"
249,"T234",84.2938,0.003,0.985,0.012,"Env2",0,1,0,1,1,0,74.2978204799361,"0"
250,"T8",73.7759,0.003,0.989,0.007,"Env2",1,0,0,1,1,0,88.7911518586449,"1"
251,"TX303",80.2482,0.065,0.36,0.575,"Env2",1,0,0,1,0,1,84.7098571252243,"1"
252,"TX601",86.059,0.003,0.004,0.993,"Env2",0,1,0,1,0,1,85.2395802885553,"0"
253,"TZI10",89.2717,0.003,0.005,0.992,"Env2",0,1,0,1,0,1,92.2810519739259,"0"
