"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype","SNPPresenceFactor"
265,"VA35",72.4541,0.002,0.996,0.002,"Env1",0,1,1,0,1,0,72.4911926291813,"0"
266,"VA59",71.4482,0.003,0.994,0.003,"Env1",1,0,1,0,1,0,69.2746820519933,"1"
267,"VA85",72.2752,0.014,0.983,0.003,"Env1",0,1,1,0,1,0,77.0128810179815,"0"
268,"VA99",73.7107,0.158,0.84,0.002,"Env1",0,1,1,0,1,0,77.3563710992946,"0"
269,"VAW6",74.0861,0.02,0.724,0.256,"Env1",0,1,1,0,1,0,68.1833950818823,"0"
270,"W117HT",64.0324,0.159,0.617,0.224,"Env1",0,1,1,0,1,0,64.9395944557112,"0"
271,"W153R",68.7572,0.145,0.853,0.002,"Env1",0,1,1,0,1,0,59.3695622147804,"0"
272,"W182B",62.6477,0.153,0.845,0.002,"Env1",0,1,1,0,1,0,60.6069900782118,"0"
273,"W22",73.5059,0.063,0.931,0.006,"Env1",0,1,1,0,1,0,77.0429776916188,"0"
274,"W64A",71.2407,0.001,0.998,0.001,"Env1",1,0,1,0,1,0,68.8630481939261,"1"
275,"WD",57.1834,0.014,0.97,0.016,"Env1",0,1,1,0,1,0,63.2930053131468,"0"
276,"WF9",70.2247,0.005,0.994,0.001,"Env1",0,1,1,0,1,0,71.137324752415,"0"
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env1",1,0,1,0,1,0,77.1496029654065,"1"
1,"3316",75.6091,0.014,0.972,0.014,"Env2",1,0,0,1,1,0,85.6495426460607,"1"
2,"3811",78.7223,0.003,0.993,0.004,"Env2",1,0,0,1,1,0,88.7336944075633,"1"
3,"4226",66.6023,0.071,0.917,0.012,"Env2",0,1,0,1,1,0,57.5280116764813,"0"
4,"4722",78.9496,0.035,0.854,0.111,"Env2",0,1,0,1,1,0,74.2286886143531,"0"
5,"A188",61.1269,0.013,0.982,0.006,"Env2",0,1,0,1,1,0,52.9696082561083,"0"
6,"A214N",81.1063,0.762,0.017,0.221,"Env2",1,0,0,1,0,1,81.9967236175212,"1"
7,"A239",68.611,0.035,0.963,0.002,"Env2",0,1,0,1,1,0,66.7699547748556,"0"
8,"A272",70.4043,0.019,0.122,0.859,"Env2",0,1,0,1,0,1,70.9480027898844,"0"
9,"A4415",77.7701,0.005,0.531,0.464,"Env2",1,0,0,1,1,0,85.5300660160414,"1"
10,"A554",62.5807,0.019,0.979,0.002,"Env2",1,0,0,1,1,0,69.6541180609391,"1"
11,"A556",64.1548,0.004,0.994,0.002,"Env2",0,1,0,1,1,0,56.9579646191294,"0"
12,"A6",82.0828,0.003,0.03,0.967,"Env2",1,0,0,1,0,1,82.2663948301814,"1"
13,"A619",69.4189,0.009,0.99,0.001,"Env2",0,1,0,1,1,0,62.3688064247297,"0"
14,"A632",69.4034,0.993,0.004,0.004,"Env2",0,1,0,1,0,1,75.6732421485906,"0"
15,"A634",66.9987,0.897,0.1,0.004,"Env2",0,1,0,1,0,1,67.9433810898916,"0"
16,"A635",74.847,0.825,0.171,0.004,"Env2",0,1,0,1,0,1,73.6488922090679,"0"
17,"A641",64.1534,0.517,0.481,0.002,"Env2",1,0,0,1,0,1,69.183072446798,"1"
18,"A654",61.7508,0.083,0.915,0.002,"Env2",0,1,0,1,1,0,61.5155965899764,"0"
19,"A659",70.5385,0.006,0.991,0.002,"Env2",1,0,0,1,1,0,80.35754880894,"1"
20,"A661",65.2638,0.111,0.852,0.037,"Env2",0,1,0,1,1,0,66.6793557711998,"0"
21,"A679",68.2021,0.862,0.127,0.011,"Env2",1,0,0,1,1,0,80.8190252862355,"1"
22,"A680",72.822,0.993,0.004,0.002,"Env2",0,1,0,1,0,1,75.5795778494395,"0"
23,"A682",68.8663,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,73.2407030924863,"1"
24,"AB28A",82.8519,0.002,0.776,0.222,"Env2",0,1,0,1,1,0,77.555816204575,"0"
25,"B10",80.3665,0.429,0.57,0.002,"Env2",0,1,0,1,1,0,82.4395227639713,"0"
26,"B103",68.0784,0.163,0.829,0.009,"Env2",1,0,0,1,0,1,77.2296379130907,"1"
27,"B104",73.0927,0.694,0.305,0.002,"Env2",0,1,0,1,0,1,70.1441039601605,"0"
28,"B105",74.4904,0.397,0.566,0.037,"Env2",1,0,0,1,1,0,82.8537197794919,"1"
29,"B109",69.1111,0.995,0.003,0.002,"Env2",1,0,0,1,0,1,72.3574610338536,"1"
30,"B115",75.0215,0.061,0.847,0.092,"Env2",0,1,0,1,1,0,75.4602494878742,"0"
31,"B14A",74.1976,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,67.9332547502402,"0"
32,"B164",71.7268,0.233,0.756,0.011,"Env2",1,0,0,1,1,0,89.4242121342419,"1"
33,"B2",70.1453,0.007,0.988,0.005,"Env2",1,0,0,1,1,0,79.2479201708333,"1"
34,"B37",74.1355,0.997,0.002,0.001,"Env2",0,1,0,1,0,1,73.3303082704581,"0"
35,"B46",73.7353,0.214,0.784,0.002,"Env2",1,0,0,1,0,1,70.8617034303046,"1"
36,"B52",75.3501,0.012,0.985,0.003,"Env2",0,1,0,1,1,0,66.5764659898088,"0"
37,"B57",71.5856,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,76.9944446545847,"1"
38,"B64",63.7854,0.988,0.002,0.01,"Env2",1,0,0,1,0,1,69.2276238816323,"1"
39,"B68",76.5085,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,72.1558380547526,"0"
40,"B73",72.0762,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,79.3200004132165,"1"
41,"B73HTRHM",72.3007,0.999,0.001,0.001,"Env2",0,1,0,1,0,1,69.1371601090322,"0"
42,"B75",71.7824,0.005,0.993,0.002,"Env2",1,0,0,1,1,0,88.1724412420833,"1"
43,"B76",72.3682,0.912,0.087,0.001,"Env2",0,1,0,1,0,1,67.7293672014433,"0"
44,"B77",72.9512,0.083,0.915,0.002,"Env2",0,1,0,1,1,0,73.1589104290563,"0"
45,"B79",74.597,0.305,0.693,0.002,"Env2",1,0,0,1,1,0,73.9497077779255,"1"
46,"B84",75.2271,0.996,0.003,0.001,"Env2",1,0,0,1,0,1,67.4532531341997,"1"
47,"B97",74.188,0.016,0.981,0.003,"Env2",1,0,0,1,1,0,82.1369002882271,"1"
48,"C103",73.7944,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,85.4655313673876,"1"
49,"C123",70.3352,0.047,0.952,0.002,"Env2",0,1,0,1,1,0,54.8522699465569,"0"
50,"C49A",61.4123,0.127,0.869,0.004,"Env2",0,1,0,1,1,0,60.5736541186617,"0"
51,"CH70130",69.5911,0.004,0.993,0.003,"Env2",1,0,0,1,1,0,77.2853206999132,"1"
52,"CH9",71.0825,0.003,0.992,0.006,"Env2",0,1,0,1,1,0,59.3332404998156,"0"
53,"CI1872",76.8145,0.006,0.992,0.002,"Env2",1,0,0,1,1,0,91.3730497615269,"1"
54,"CI21E",76.1651,0.119,0.866,0.014,"Env2",0,1,0,1,0,1,69.0294763573959,"0"
55,"CI28A",76.5779,0.004,0.749,0.247,"Env2",0,1,0,1,1,0,73.4848779700061,"0"
56,"CI31A",80.2225,0.002,0.994,0.004,"Env2",1,0,0,1,1,0,74.8352960299486,"1"
57,"CI3A",78.3931,0.083,0.905,0.012,"Env2",1,0,0,1,1,0,79.0738745618955,"1"
58,"CI64",76.727,0.012,0.986,0.002,"Env2",1,0,0,1,1,0,76.8426715002073,"1"
59,"CI66",82.7365,0.011,0.935,0.054,"Env2",0,1,0,1,1,0,80.059888122723,"0"
60,"CI7",75.9223,0.004,0.994,0.001,"Env2",1,0,0,1,1,0,80.5499691144973,"1"
61,"CI90C",79.0715,0.003,0.737,0.26,"Env2",1,0,0,1,1,0,88.6818031303018,"1"
62,"CI91B",74.0808,0.002,0.997,0.002,"Env2",1,0,0,1,1,0,81.7352853145786,"1"
63,"CM105",63.3495,0.995,0.004,0.001,"Env2",1,0,0,1,0,1,66.5362875729149,"1"
64,"CM174",62.7155,0.997,0.002,0.001,"Env2",1,0,0,1,0,1,66.6786536335921,"1"
65,"CM37",56.9015,0.013,0.969,0.017,"Env2",1,0,0,1,1,0,62.7034583574403,"1"
66,"CM7",59.8961,0.059,0.939,0.002,"Env2",0,1,0,1,1,0,59.6170775816247,"0"
67,"CML10",94.6511,0.002,0.002,0.995,"Env2",0,1,0,1,0,1,98.9020439634706,"0"
68,"CML103",76.315,0.003,0.005,0.992,"Env2",0,1,0,1,0,1,74.1701248724717,"0"
69,"CML108",81.1927,0.002,0.099,0.899,"Env2",0,1,0,1,1,0,73.8090026112144,"0"
70,"CML11",88.4198,0.003,0.002,0.995,"Env2",0,1,0,1,0,1,91.8052590628312,"0"
71,"CML14",96.565,0.001,0.001,0.998,"Env2",1,0,0,1,0,1,104.568883349336,"1"
72,"CML154Q",77.306,0.002,0.005,0.993,"Env2",1,0,0,1,0,1,90.297419303825,"1"
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env2",0,1,0,1,0,1,70.8015407141113,"0"
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env2",0,1,0,1,0,1,78.7340420089027,"0"
75,"CML218",80.3192,0.01,0.301,0.689,"Env2",0,1,0,1,1,0,77.9186482889739,"0"
76,"CML220",75.4254,0.059,0.053,0.887,"Env2",0,1,0,1,0,1,75.8188488037587,"0"
77,"CML228",88.68,0.003,0.002,0.995,"Env2",0,1,0,1,0,1,89.1930034793858,"0"
78,"CML238",85.8408,0.001,0.004,0.995,"Env2",1,0,0,1,0,1,87.3422511832859,"1"
79,"CML247",90.0765,0.003,0.006,0.991,"Env2",0,1,0,1,0,1,94.2909388830205,"0"
80,"CML254",105.276,0.001,0.006,0.993,"Env2",1,0,0,1,0,1,112.818792854362,"1"
81,"CML258",97.208,0.001,0.002,0.996,"Env2",1,0,0,1,0,1,103.698201194133,"1"
82,"CML261",97.0905,0.016,0.004,0.981,"Env2",0,1,0,1,0,1,104.15049933372,"0"
83,"CML264",113.8464,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,118.641598999956,"1"
84,"CML277",88.5572,0.001,0.004,0.995,"Env2",1,0,0,1,0,1,94.2359473442924,"1"
85,"CML281",103.6257,0.023,0.046,0.931,"Env2",0,1,0,1,0,1,99.4404684586886,"0"
86,"CML287",95.2476,0.004,0.022,0.974,"Env2",1,0,0,1,0,1,106.876033049568,"1"
87,"CML311",92.2112,0.004,0.114,0.882,"Env2",0,1,0,1,0,1,91.2089868018542,"0"
88,"CML314",83.3483,0.003,0.002,0.995,"Env2",0,1,0,1,0,1,80.2667536207001,"0"
89,"CML321",90.6385,0.027,0.008,0.966,"Env2",1,0,0,1,0,1,90.7762607611918,"1"
90,"CML322",78.4872,0.01,0.005,0.985,"Env2",1,0,0,1,0,1,86.5342289652219,"1"
91,"CML323",78.2786,0.007,0.34,0.653,"Env2",1,0,0,1,0,1,82.7439465182531,"1"
92,"CML328",82.8199,0.002,0.357,0.641,"Env2",1,0,0,1,0,1,87.8959631641309,"1"
93,"CML331",95.0247,0.002,0.003,0.994,"Env2",1,0,0,1,0,1,100.196386534092,"1"
94,"CML332",84.3217,0.002,0.003,0.994,"Env2",0,1,0,1,0,1,77.8392075390335,"0"
95,"CML333",78.554,0.013,0.029,0.959,"Env2",0,1,0,1,0,1,84.3968809464703,"0"
96,"CML341",88.0196,0.002,0.004,0.995,"Env2",0,1,0,1,0,1,82.7285602411617,"0"
97,"CML38",89.2113,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,89.6846488177854,"1"
98,"CML45",99.629,0.001,0.002,0.997,"Env2",0,1,0,1,0,1,102.963112107474,"0"
99,"CML5",95.8391,0.001,0.034,0.965,"Env2",1,0,0,1,0,1,98.2398275284252,"1"
100,"CML52",91.8288,0.002,0.01,0.988,"Env2",1,0,0,1,0,1,99.0263519069001,"1"
101,"CML61",113.6148,0.002,0.004,0.994,"Env2",1,0,0,1,0,1,112.221567234865,"1"
102,"CML69",84.73,0.006,0.028,0.966,"Env2",1,0,0,1,0,1,94.6082545144352,"1"
103,"CML77",79.1526,0.005,0.302,0.693,"Env2",1,0,0,1,1,0,99.5401368543549,"1"
104,"CML91",83.7936,0.015,0.218,0.767,"Env2",0,1,0,1,0,1,84.5336313936164,"0"
105,"CML92",79.4707,0.096,0.275,0.629,"Env2",0,1,0,1,1,0,79.3404088946783,"0"
106,"CMV3",59.5986,0.147,0.847,0.006,"Env2",1,0,0,1,1,0,67.6542820280356,"1"
107,"CO106",61.682,0.016,0.973,0.011,"Env2",1,0,0,1,1,0,67.0212309814194,"1"
108,"CO125",63.0639,0.021,0.967,0.012,"Env2",0,1,0,1,1,0,60.7352876558046,"0"
109,"CO255",59.4573,0.009,0.647,0.344,"Env2",1,0,0,1,1,0,67.3150789474249,"1"
110,"DE1",77.5401,0.018,0.98,0.002,"Env2",1,0,0,1,1,0,77.7727275372366,"1"
111,"DE2",74.1241,0.02,0.979,0.001,"Env2",1,0,0,1,1,0,77.6853824480829,"1"
112,"DE3",75.8776,0.24,0.734,0.026,"Env2",1,0,0,1,1,0,87.3105732910687,"1"
113,"DE811",79.1373,0.779,0.218,0.003,"Env2",0,1,0,1,1,0,86.3092320023426,"0"
114,"E2558W",78.516,0.006,0.923,0.07,"Env2",1,0,0,1,1,0,93.6551336441825,"1"
115,"EP1",60.9675,0.001,0.461,0.537,"Env2",1,0,0,1,1,0,63.5967796765408,"1"
116,"F2834T",74.6321,0.026,0.421,0.553,"Env2",0,1,0,1,1,0,62.6529365303756,"0"
117,"F44",82.1659,0.01,0.62,0.369,"Env2",1,0,0,1,1,0,83.4598524170202,"1"
118,"F6",82.2712,0.005,0.745,0.25,"Env2",0,1,0,1,1,0,71.4764671680818,"0"
119,"F7",57.7955,0.07,0.608,0.322,"Env2",1,0,0,1,0,1,56.7931300127189,"1"
120,"GA209",83.5588,0.004,0.979,0.017,"Env2",0,1,0,1,1,0,78.784913769773,"0"
121,"GT112",82.9939,0.008,0.839,0.153,"Env2",1,0,0,1,1,0,97.3345039529398,"1"
122,"H105W",70.58,0.753,0.209,0.038,"Env2",1,0,0,1,0,1,68.4926825439315,"1"
123,"H49",73.573,0.002,0.995,0.003,"Env2",1,0,0,1,1,0,75.6161883772898,"1"
124,"H84",76.9237,0.714,0.281,0.004,"Env2",1,0,0,1,0,1,79.2496676954005,"1"
125,"H91",72.4586,0.997,0.002,0.001,"Env2",0,1,0,1,0,1,71.6502621627542,"0"
126,"H95",75.7706,0.001,0.898,0.101,"Env2",1,0,0,1,1,0,84.781972590709,"1"
127,"H99",68.1534,0.001,0.997,0.002,"Env2",1,0,0,1,1,0,75.2531435873498,"1"
128,"HI27",84.2825,0.207,0.019,0.774,"Env2",1,0,0,1,0,1,87.2880618169019,"1"
129,"HP301",71.7176,0,0,0,"Env2",1,0,0,1,0,1,71.9967004285126,"1"
130,"HY",76.059,0.079,0.898,0.024,"Env2",0,1,0,1,1,0,73.0768526489708,"0"
131,"I137TN",77.3085,0.002,0.539,0.459,"Env2",1,0,0,1,1,0,97.4472286094964,"1"
132,"I205",73.1494,0.23,0.767,0.003,"Env2",0,1,0,1,1,0,63.9350105991551,"0"
134,"IA2132",66.9151,0,0,0,"Env2",1,0,0,1,0,1,59.8833872578267,"1"
135,"IA5125",73.7,0,0,0,"Env2",0,1,0,1,0,1,73.816855131812,"0"
136,"IDS28",73.1489,0,0,0,"Env2",1,0,0,1,0,1,83.9763436374935,"1"
137,"IDS69",74.8755,0,0,0,"Env2",0,1,0,1,0,1,76.3536296395133,"0"
138,"IDS91",72.8956,0,0,0,"Env2",0,1,0,1,0,1,80.3569468492337,"0"
139,"IL101",64.9637,0,0,0,"Env2",0,1,0,1,0,1,63.5246494677816,"0"
140,"IL14H",67.6062,0,0,0,"Env2",1,0,0,1,0,1,74.2341768957395,"1"
141,"IL677A",79.6582,0,0,0,"Env2",1,0,0,1,0,1,79.1427040648009,"1"
142,"K148",75.8236,0.087,0.886,0.027,"Env2",1,0,0,1,1,0,84.5214107483792,"1"
143,"K4",79.7796,0.11,0.873,0.017,"Env2",0,1,0,1,1,0,77.678837014472,"0"
144,"K55",74.8692,0.01,0.98,0.01,"Env2",1,0,0,1,1,0,77.6800074425342,"1"
145,"K64",79.0343,0.033,0.965,0.002,"Env2",1,0,0,1,1,0,84.6184647524989,"1"
146,"KI11",87.092,0.003,0.017,0.98,"Env2",1,0,0,1,0,1,100.104480215779,"1"
147,"KI14",102.3563,0.003,0.003,0.994,"Env2",0,1,0,1,0,1,101.564549749977,"0"
148,"KI2021",90.9691,0.004,0.005,0.991,"Env2",0,1,0,1,0,1,85.8353798945524,"0"
149,"KI21",78.0904,0.001,0.393,0.606,"Env2",0,1,0,1,0,1,88.2247204008606,"0"
150,"KI3",84.0508,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,92.2968720714984,"1"
151,"KI43",80.5768,0.029,0.048,0.923,"Env2",0,1,0,1,0,1,91.745030763019,"0"
152,"KI44",86.5349,0.001,0.018,0.981,"Env2",0,1,0,1,0,1,90.7270778690653,"0"
153,"KY21",80.6388,0.008,0.859,0.133,"Env2",1,0,0,1,1,0,89.8588635071764,"1"
154,"KY226",78.1843,0.011,0.732,0.258,"Env2",1,0,0,1,1,0,84.7231123446426,"1"
155,"KY228",80.1691,0.134,0.709,0.157,"Env2",0,1,0,1,0,1,82.6091161325194,"0"
156,"L317",75.6883,0.001,0.99,0.009,"Env2",1,0,0,1,1,0,81.3684161374271,"1"
157,"L578",82.7188,0.007,0.297,0.696,"Env2",0,1,0,1,0,1,81.5043495066114,"0"
158,"M14",67.8828,0.012,0.849,0.139,"Env2",0,1,0,1,1,0,56.355243053786,"0"
159,"M162W",78.7757,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,88.6399364167212,"1"
160,"M37W",79.3077,0.012,0.404,0.584,"Env2",1,0,0,1,1,0,93.9898833409268,"1"
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env2",0,1,0,1,1,0,63.313227232736,"0"
162,"MO17",73.5243,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,78.9490634195145,"1"
163,"MO18W",84.9689,0.011,0.307,0.683,"Env2",0,1,0,1,1,0,84.9283388358355,"0"
164,"MO1W",73.1586,0.004,0.828,0.168,"Env2",0,1,0,1,1,0,66.194654018961,"0"
165,"MO24W",77.6315,0.108,0.727,0.165,"Env2",0,1,0,1,1,0,62.691878013311,"0"
166,"MO44",74.0944,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,79.9084213837523,"1"
167,"MO45",69.7817,0.252,0.516,0.232,"Env2",1,0,0,1,1,0,79.2928164705566,"1"
168,"MO46",76.8292,0.152,0.838,0.011,"Env2",1,0,0,1,1,0,85.6992549745062,"1"
169,"MO47",67.3645,0.18,0.624,0.196,"Env2",1,0,0,1,0,1,76.4446288635531,"1"
170,"MOG",76.7004,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,88.4860518473818,"1"
171,"MP339",81.4118,0.102,0.641,0.258,"Env2",0,1,0,1,1,0,76.7633699205984,"0"
172,"MS1334",63.3397,0.002,0.884,0.114,"Env2",1,0,0,1,1,0,61.5951391355925,"1"
173,"MS153",67.6877,0.063,0.865,0.073,"Env2",1,0,0,1,1,0,65.7709863846566,"1"
174,"MS71",69.9717,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,75.1703354681738,"0"
175,"MT42",60.7897,0.004,0.765,0.231,"Env2",1,0,0,1,1,0,70.1673684383928,"1"
176,"N192",68.0591,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,70.0250563277148,"0"
177,"N28HT",72.3818,0.551,0.447,0.002,"Env2",1,0,0,1,1,0,78.2595693099567,"1"
178,"N6",72.331,0.017,0.98,0.003,"Env2",0,1,0,1,1,0,68.7046327933223,"0"
179,"N7A",71.4677,0.494,0.503,0.002,"Env2",0,1,0,1,0,1,67.6517297472274,"0"
180,"NC222",79.741,0.004,0.874,0.122,"Env2",1,0,0,1,1,0,87.5252326616101,"1"
181,"NC230",74.6365,0.004,0.994,0.002,"Env2",0,1,0,1,1,0,70.48496035478,"0"
182,"NC232",75.6048,0.068,0.839,0.094,"Env2",0,1,0,1,1,0,69.7626169832812,"0"
183,"NC236",80.8717,0.023,0.974,0.002,"Env2",1,0,0,1,1,0,98.7603367615157,"1"
184,"NC238",84.1726,0.004,0.989,0.007,"Env2",0,1,0,1,1,0,81.8730215183482,"0"
185,"NC250",73.2365,0.941,0.057,0.002,"Env2",0,1,0,1,0,1,60.0914039850952,"0"
186,"NC258",78.3731,0.001,0.997,0.001,"Env2",1,0,0,1,1,0,88.5429318001449,"1"
187,"NC260",73.3428,0.005,0.992,0.003,"Env2",1,0,0,1,1,0,81.2365337480656,"1"
188,"NC262",72.9937,0.007,0.991,0.001,"Env2",0,1,0,1,1,0,70.1144002131908,"0"
189,"NC264",75.8274,0.015,0.018,0.967,"Env2",0,1,0,1,0,1,71.1768623562563,"0"
190,"NC290A",75.7686,0.015,0.984,0.001,"Env2",1,0,0,1,1,0,86.7349525321954,"1"
191,"NC294",73.7393,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,85.4915404802668,"1"
192,"NC296",77.3119,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,80.8750422342101,"0"
193,"NC296A",78.4604,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,79.2318948644211,"0"
194,"NC298",76.9959,0.001,0.001,0.998,"Env2",1,0,0,1,0,1,73.6312383660743,"1"
195,"NC300",81.3896,0.002,0.003,0.995,"Env2",0,1,0,1,0,1,80.7926227539971,"0"
196,"NC302",74.5463,0.002,0.003,0.996,"Env2",0,1,0,1,0,1,76.9160552717165,"0"
197,"NC304",74.6772,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,83.0886363874837,"1"
198,"NC306",74.5105,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,72.5243710389424,"0"
199,"NC310",74.5323,0.999,0.001,0.001,"Env2",0,1,0,1,0,1,65.8442138368421,"0"
200,"NC314",75.1653,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,91.7514531859359,"1"
201,"NC318",78.5687,0.002,0.032,0.966,"Env2",1,0,0,1,0,1,90.9492731738109,"1"
202,"NC320",76.7693,0.004,0.005,0.991,"Env2",1,0,0,1,0,1,72.5829810732235,"1"
203,"NC324",77.3784,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,86.5471056776172,"1"
204,"NC326",76.2669,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,78.8154442342682,"1"
205,"NC328",74.238,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,72.59136333121,"0"
206,"NC33",81.384,0.129,0.862,0.01,"Env2",1,0,0,1,1,0,85.8735005901692,"1"
207,"NC336",79.7619,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,85.9908638900711,"0"
208,"NC338",78.0938,0.002,0.003,0.995,"Env2",1,0,0,1,0,1,80.8271244734916,"1"
209,"NC340",77.7262,0.009,0.004,0.987,"Env2",1,0,0,1,0,1,72.3149351079232,"1"
210,"NC342",73.384,0.005,0.994,0.001,"Env2",1,0,0,1,1,0,79.5097171850051,"1"
211,"NC344",76.9914,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,82.9695703575011,"1"
212,"NC346",77.9955,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,91.1449476272337,"0"
213,"NC348",77.6858,0.001,0.001,0.997,"Env2",0,1,0,1,0,1,76.2185159191245,"0"
214,"NC350",77.7047,0.003,0.002,0.995,"Env2",1,0,0,1,0,1,89.1840681704002,"1"
215,"NC352",80.7583,0.003,0.001,0.996,"Env2",0,1,0,1,0,1,83.6488985572119,"0"
216,"NC354",78.7022,0.01,0.001,0.989,"Env2",1,0,0,1,0,1,76.8408165120158,"1"
217,"NC356",76.9065,0.001,0.031,0.968,"Env2",0,1,0,1,0,1,78.7760296118284,"0"
218,"NC358",72.9944,0.001,0.143,0.856,"Env2",0,1,0,1,0,1,70.396010484757,"0"
219,"NC360",76.7912,0.001,0.475,0.523,"Env2",1,0,0,1,0,1,83.7405470181692,"1"
220,"NC362",75.6493,0.002,0.54,0.458,"Env2",1,0,0,1,0,1,72.9065151852186,"1"
221,"NC364",74.0945,0.002,0.507,0.492,"Env2",0,1,0,1,1,0,64.3152978873402,"0"
222,"NC366",80.1203,0.018,0.467,0.514,"Env2",0,1,0,1,1,0,74.3473505605375,"0"
223,"NC368",75.9685,0.996,0.003,0.001,"Env2",1,0,0,1,0,1,81.1284937694909,"1"
224,"ND246",62.7605,0.004,0.76,0.236,"Env2",0,1,0,1,1,0,56.2502197223642,"0"
225,"OH40B",74.9959,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,86.6289165578453,"1"
226,"OH43",68.5854,0.001,0.998,0.001,"Env2",0,1,0,1,1,0,66.7918000373623,"0"
227,"OH43E",69.148,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,62.1662114236899,"0"
228,"OH603",80.8601,0.002,0.669,0.329,"Env2",1,0,0,1,0,1,86.5671940032086,"1"
229,"OH7B",82.1824,0.031,0.967,0.002,"Env2",1,0,0,1,1,0,98.2971948876292,"1"
230,"OS420",73.7354,0.016,0.983,0.001,"Env2",1,0,0,1,1,0,79.2672236214273,"1"
231,"P39",66.286,0,0,0,"Env2",0,1,0,1,0,1,77.3594486694769,"0"
232,"PA762",73.605,0.001,0.998,0.001,"Env2",0,1,0,1,1,0,72.1869363110808,"0"
233,"PA875",72.4222,0.002,0.979,0.02,"Env2",1,0,0,1,1,0,78.0014745868507,"1"
234,"PA880",73.2393,0.002,0.993,0.005,"Env2",1,0,0,1,1,0,80.3285120234507,"1"
235,"PA91",76.0519,0.001,0.997,0.002,"Env2",0,1,0,1,1,0,66.6956136354845,"0"
236,"R109B",72.3121,0.113,0.855,0.032,"Env2",1,0,0,1,1,0,89.3571305839381,"1"
237,"R168",70.3065,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,76.9319149034292,"1"
238,"R177",76.2678,0.122,0.875,0.002,"Env2",0,1,0,1,1,0,77.9495617728885,"0"
239,"R229",76.9172,0.991,0.002,0.007,"Env2",0,1,0,1,0,1,79.1250021803434,"0"
240,"R4",74.9659,0.019,0.979,0.003,"Env2",0,1,0,1,1,0,73.7673394822025,"0"
241,"SA24",74.3062,0,0,0,"Env2",0,1,0,1,0,1,73.313988289584,"0"
242,"SC213R",86.2039,0.002,0.579,0.419,"Env2",0,1,0,1,1,0,83.1376786318902,"0"
243,"SC357",78.6115,0.003,0.622,0.375,"Env2",0,1,0,1,1,0,77.9716771648405,"0"
244,"SD40",72.0045,0.417,0.581,0.002,"Env2",1,0,0,1,0,1,72.5229118546901,"1"
245,"SD44",69.5738,0.006,0.993,0.001,"Env2",1,0,0,1,1,0,82.6605270033233,"1"
246,"SG1533",73.6917,0,0,0,"Env2",1,0,0,1,0,1,77.8060922754751,"1"
247,"SG18",76.8717,0,0,0,"Env2",1,0,0,1,0,1,89.9719026634058,"1"
248,"T232",77.3524,0.14,0.459,0.402,"Env2",0,1,0,1,0,1,85.7609543208939,"0"
249,"T234",84.2938,0.003,0.985,0.012,"Env2",1,0,0,1,1,0,90.4043532784579,"1"
250,"T8",73.7759,0.003,0.989,0.007,"Env2",1,0,0,1,1,0,80.5475739117982,"1"
251,"TX303",80.2482,0.065,0.36,0.575,"Env2",1,0,0,1,1,0,90.1337584467092,"1"
252,"TX601",86.059,0.003,0.004,0.993,"Env2",0,1,0,1,0,1,84.7474325454132,"0"
253,"TZI10",89.2717,0.003,0.005,0.992,"Env2",0,1,0,1,0,1,91.7306453116235,"0"
