"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype","SNPPresenceFactor"
265,"VA35",72.4541,0.002,0.996,0.002,"Env1",1,0,1,0,1,0,72.8392066519019,"1"
266,"VA59",71.4482,0.003,0.994,0.003,"Env1",1,0,1,0,1,0,67.4027615225782,"1"
267,"VA85",72.2752,0.014,0.983,0.003,"Env1",1,0,1,0,1,0,73.9538096205922,"1"
268,"VA99",73.7107,0.158,0.84,0.002,"Env1",0,1,1,0,1,0,74.0871512406872,"0"
269,"VAW6",74.0861,0.02,0.724,0.256,"Env1",1,0,1,0,1,0,76.5120823934899,"1"
270,"W117HT",64.0324,0.159,0.617,0.224,"Env1",0,1,1,0,0,1,67.2032746175863,"0"
271,"W153R",68.7572,0.145,0.853,0.002,"Env1",1,0,1,0,1,0,73.3832749137328,"1"
272,"W182B",62.6477,0.153,0.845,0.002,"Env1",1,0,1,0,1,0,58.9781772427436,"1"
273,"W22",73.5059,0.063,0.931,0.006,"Env1",0,1,1,0,1,0,77.3530246672272,"0"
274,"W64A",71.2407,0.001,0.998,0.001,"Env1",0,1,1,0,1,0,69.5455024243552,"0"
275,"WD",57.1834,0.014,0.97,0.016,"Env1",1,0,1,0,1,0,51.52292279928,"1"
276,"WF9",70.2247,0.005,0.994,0.001,"Env1",1,0,1,0,1,0,79.2221497525544,"1"
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env1",1,0,1,0,1,0,69.901740781212,"1"
1,"3316",75.6091,0.014,0.972,0.014,"Env2",0,1,0,1,1,0,72.858658251979,"0"
2,"3811",78.7223,0.003,0.993,0.004,"Env2",0,1,0,1,1,0,74.8949475762778,"0"
3,"4226",66.6023,0.071,0.917,0.012,"Env2",1,0,0,1,1,0,65.8780426752935,"1"
4,"4722",78.9496,0.035,0.854,0.111,"Env2",1,0,0,1,1,0,83.1449326403512,"1"
5,"A188",61.1269,0.013,0.982,0.006,"Env2",1,0,0,1,1,0,56.2305655969881,"1"
6,"A214N",81.1063,0.762,0.017,0.221,"Env2",1,0,0,1,0,1,80.4830215212185,"1"
7,"A239",68.611,0.035,0.963,0.002,"Env2",0,1,0,1,1,0,66.7072714330641,"0"
8,"A272",70.4043,0.019,0.122,0.859,"Env2",0,1,0,1,0,1,70.937997807042,"0"
9,"A4415",77.7701,0.005,0.531,0.464,"Env2",1,0,0,1,1,0,84.772912603636,"1"
10,"A554",62.5807,0.019,0.979,0.002,"Env2",0,1,0,1,1,0,67.3093044732563,"0"
11,"A556",64.1548,0.004,0.994,0.002,"Env2",1,0,0,1,1,0,63.7604170783876,"1"
12,"A6",82.0828,0.003,0.03,0.967,"Env2",1,0,0,1,0,1,82.8750950947098,"1"
13,"A619",69.4189,0.009,0.99,0.001,"Env2",0,1,0,1,1,0,63.6999809540629,"0"
14,"A632",69.4034,0.993,0.004,0.004,"Env2",0,1,0,1,0,1,67.8914089331367,"0"
15,"A634",66.9987,0.897,0.1,0.004,"Env2",1,0,0,1,0,1,71.9215326162067,"1"
16,"A635",74.847,0.825,0.171,0.004,"Env2",0,1,0,1,0,1,70.5133951769722,"0"
17,"A641",64.1534,0.517,0.481,0.002,"Env2",1,0,0,1,0,1,63.7142889952896,"1"
18,"A654",61.7508,0.083,0.915,0.002,"Env2",1,0,0,1,1,0,74.9737017716434,"1"
19,"A659",70.5385,0.006,0.991,0.002,"Env2",1,0,0,1,1,0,71.9714792079101,"1"
20,"A661",65.2638,0.111,0.852,0.037,"Env2",0,1,0,1,1,0,67.8256501159093,"0"
21,"A679",68.2021,0.862,0.127,0.011,"Env2",0,1,0,1,0,1,75.2067642527169,"0"
22,"A680",72.822,0.993,0.004,0.002,"Env2",1,0,0,1,0,1,65.6801578580038,"1"
23,"A682",68.8663,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,78.9778335544485,"1"
24,"AB28A",82.8519,0.002,0.776,0.222,"Env2",0,1,0,1,1,0,79.7071486220991,"0"
25,"B10",80.3665,0.429,0.57,0.002,"Env2",0,1,0,1,1,0,73.5768717866102,"0"
26,"B103",68.0784,0.163,0.829,0.009,"Env2",0,1,0,1,1,0,69.1052580498466,"0"
27,"B104",73.0927,0.694,0.305,0.002,"Env2",0,1,0,1,1,0,76.4853304670346,"0"
28,"B105",74.4904,0.397,0.566,0.037,"Env2",1,0,0,1,1,0,71.0547927104472,"1"
29,"B109",69.1111,0.995,0.003,0.002,"Env2",1,0,0,1,0,1,66.9565474044599,"1"
30,"B115",75.0215,0.061,0.847,0.092,"Env2",1,0,0,1,1,0,76.0193953645474,"1"
31,"B14A",74.1976,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,74.3036678753271,"0"
32,"B164",71.7268,0.233,0.756,0.011,"Env2",0,1,0,1,0,1,81.5873706188089,"0"
33,"B2",70.1453,0.007,0.988,0.005,"Env2",0,1,0,1,1,0,74.6336243353089,"0"
34,"B37",74.1355,0.997,0.002,0.001,"Env2",0,1,0,1,0,1,76.6769813140793,"0"
35,"B46",73.7353,0.214,0.784,0.002,"Env2",1,0,0,1,1,0,70.5007135297973,"1"
36,"B52",75.3501,0.012,0.985,0.003,"Env2",1,0,0,1,1,0,76.0094450837562,"1"
37,"B57",71.5856,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,73.7413958907245,"0"
38,"B64",63.7854,0.988,0.002,0.01,"Env2",1,0,0,1,0,1,55.0540611098024,"1"
39,"B68",76.5085,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,75.982681740058,"0"
40,"B73",72.0762,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,69.0842917848433,"1"
41,"B73HTRHM",72.3007,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,60.4154421220702,"1"
42,"B75",71.7824,0.005,0.993,0.002,"Env2",0,1,0,1,1,0,70.8373079699277,"0"
43,"B76",72.3682,0.912,0.087,0.001,"Env2",1,0,0,1,0,1,76.1781472294666,"1"
44,"B77",72.9512,0.083,0.915,0.002,"Env2",0,1,0,1,1,0,65.4261323974336,"0"
45,"B79",74.597,0.305,0.693,0.002,"Env2",1,0,0,1,1,0,84.5283728227967,"1"
46,"B84",75.2271,0.996,0.003,0.001,"Env2",0,1,0,1,0,1,76.6728045632822,"0"
47,"B97",74.188,0.016,0.981,0.003,"Env2",0,1,0,1,1,0,69.7409168777364,"0"
48,"C103",73.7944,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,67.9019460855617,"0"
49,"C123",70.3352,0.047,0.952,0.002,"Env2",0,1,0,1,1,0,72.7380424524066,"0"
50,"C49A",61.4123,0.127,0.869,0.004,"Env2",0,1,0,1,1,0,57.73696264609,"0"
51,"CH70130",69.5911,0.004,0.993,0.003,"Env2",0,1,0,1,1,0,70.0121521828872,"0"
52,"CH9",71.0825,0.003,0.992,0.006,"Env2",0,1,0,1,1,0,64.0559421927719,"0"
53,"CI1872",76.8145,0.006,0.992,0.002,"Env2",0,1,0,1,1,0,84.2956805169908,"0"
54,"CI21E",76.1651,0.119,0.866,0.014,"Env2",1,0,0,1,1,0,76.2561232927338,"1"
55,"CI28A",76.5779,0.004,0.749,0.247,"Env2",1,0,0,1,1,0,86.1995140680743,"1"
56,"CI31A",80.2225,0.002,0.994,0.004,"Env2",0,1,0,1,1,0,80.7091271161093,"0"
57,"CI3A",78.3931,0.083,0.905,0.012,"Env2",1,0,0,1,1,0,77.1182670222977,"1"
58,"CI64",76.727,0.012,0.986,0.002,"Env2",0,1,0,1,1,0,76.1600505775222,"0"
59,"CI66",82.7365,0.011,0.935,0.054,"Env2",1,0,0,1,1,0,84.568370142755,"1"
60,"CI7",75.9223,0.004,0.994,0.001,"Env2",0,1,0,1,1,0,74.2897675325022,"0"
61,"CI90C",79.0715,0.003,0.737,0.26,"Env2",0,1,0,1,0,1,77.6929817640242,"0"
62,"CI91B",74.0808,0.002,0.997,0.002,"Env2",1,0,0,1,1,0,75.5907829755677,"1"
63,"CM105",63.3495,0.995,0.004,0.001,"Env2",1,0,0,1,0,1,66.7945095134184,"1"
64,"CM174",62.7155,0.997,0.002,0.001,"Env2",1,0,0,1,0,1,61.2918575650073,"1"
65,"CM37",56.9015,0.013,0.969,0.017,"Env2",1,0,0,1,1,0,53.0395750039069,"1"
66,"CM7",59.8961,0.059,0.939,0.002,"Env2",1,0,0,1,1,0,48.8635851005923,"1"
67,"CML10",94.6511,0.002,0.002,0.995,"Env2",0,1,0,1,0,1,91.4263452080756,"0"
68,"CML103",76.315,0.003,0.005,0.992,"Env2",1,0,0,1,0,1,75.3522773110498,"1"
69,"CML108",81.1927,0.002,0.099,0.899,"Env2",1,0,0,1,0,1,84.5669165008871,"1"
70,"CML11",88.4198,0.003,0.002,0.995,"Env2",1,0,0,1,0,1,86.7425220209638,"1"
71,"CML14",96.565,0.001,0.001,0.998,"Env2",0,1,0,1,0,1,99.6552732472098,"0"
72,"CML154Q",77.306,0.002,0.005,0.993,"Env2",0,1,0,1,0,1,78.8852357376808,"0"
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env2",0,1,0,1,0,1,81.3503045205109,"0"
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env2",0,1,0,1,0,1,85.3379040363687,"0"
75,"CML218",80.3192,0.01,0.301,0.689,"Env2",1,0,0,1,0,1,81.3539913331234,"1"
76,"CML220",75.4254,0.059,0.053,0.887,"Env2",0,1,0,1,0,1,87.0299431174637,"0"
77,"CML228",88.68,0.003,0.002,0.995,"Env2",1,0,0,1,0,1,83.4158567170622,"1"
78,"CML238",85.8408,0.001,0.004,0.995,"Env2",1,0,0,1,0,1,85.8576516055724,"1"
79,"CML247",90.0765,0.003,0.006,0.991,"Env2",1,0,0,1,0,1,95.444727053674,"1"
80,"CML254",105.276,0.001,0.006,0.993,"Env2",0,1,0,1,0,1,110.920037654347,"0"
81,"CML258",97.208,0.001,0.002,0.996,"Env2",1,0,0,1,0,1,98.5909111916706,"1"
82,"CML261",97.0905,0.016,0.004,0.981,"Env2",0,1,0,1,0,1,95.1053298400912,"0"
83,"CML264",113.8464,0.002,0.001,0.997,"Env2",0,1,0,1,0,1,113.272277032733,"0"
84,"CML277",88.5572,0.001,0.004,0.995,"Env2",0,1,0,1,0,1,97.1091820735246,"0"
85,"CML281",103.6257,0.023,0.046,0.931,"Env2",1,0,0,1,0,1,106.973005157769,"1"
86,"CML287",95.2476,0.004,0.022,0.974,"Env2",0,1,0,1,0,1,94.8749459144156,"0"
87,"CML311",92.2112,0.004,0.114,0.882,"Env2",0,1,0,1,1,0,91.7304113964788,"0"
88,"CML314",83.3483,0.003,0.002,0.995,"Env2",0,1,0,1,0,1,86.6830079493774,"0"
89,"CML321",90.6385,0.027,0.008,0.966,"Env2",0,1,0,1,0,1,83.8707604819609,"0"
90,"CML322",78.4872,0.01,0.005,0.985,"Env2",1,0,0,1,0,1,77.7862788013361,"1"
91,"CML323",78.2786,0.007,0.34,0.653,"Env2",0,1,0,1,1,0,79.1622318410445,"0"
92,"CML328",82.8199,0.002,0.357,0.641,"Env2",0,1,0,1,1,0,83.541118390887,"0"
93,"CML331",95.0247,0.002,0.003,0.994,"Env2",0,1,0,1,0,1,103.235442663147,"0"
94,"CML332",84.3217,0.002,0.003,0.994,"Env2",1,0,0,1,0,1,94.1584254571732,"1"
95,"CML333",78.554,0.013,0.029,0.959,"Env2",1,0,0,1,0,1,73.2418018556656,"1"
96,"CML341",88.0196,0.002,0.004,0.995,"Env2",0,1,0,1,0,1,92.0792190339682,"0"
97,"CML38",89.2113,0.001,0.002,0.997,"Env2",0,1,0,1,0,1,85.7399245682149,"0"
98,"CML45",99.629,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,108.844368168198,"1"
99,"CML5",95.8391,0.001,0.034,0.965,"Env2",1,0,0,1,0,1,100.385466085251,"1"
100,"CML52",91.8288,0.002,0.01,0.988,"Env2",1,0,0,1,0,1,83.5213735820389,"1"
101,"CML61",113.6148,0.002,0.004,0.994,"Env2",1,0,0,1,0,1,109.552342143248,"1"
102,"CML69",84.73,0.006,0.028,0.966,"Env2",1,0,0,1,0,1,80.0249122187259,"1"
103,"CML77",79.1526,0.005,0.302,0.693,"Env2",1,0,0,1,1,0,80.0378929989111,"1"
104,"CML91",83.7936,0.015,0.218,0.767,"Env2",0,1,0,1,0,1,88.1189223606276,"0"
105,"CML92",79.4707,0.096,0.275,0.629,"Env2",1,0,0,1,0,1,80.8084429642234,"1"
106,"CMV3",59.5986,0.147,0.847,0.006,"Env2",1,0,0,1,0,1,52.5591649900822,"1"
107,"CO106",61.682,0.016,0.973,0.011,"Env2",0,1,0,1,0,1,57.8832422925766,"0"
108,"CO125",63.0639,0.021,0.967,0.012,"Env2",1,0,0,1,1,0,57.4680901261355,"1"
109,"CO255",59.4573,0.009,0.647,0.344,"Env2",0,1,0,1,0,1,53.5976220244411,"0"
110,"DE1",77.5401,0.018,0.98,0.002,"Env2",1,0,0,1,1,0,75.87687352476,"1"
111,"DE2",74.1241,0.02,0.979,0.001,"Env2",0,1,0,1,1,0,68.456054522268,"0"
112,"DE3",75.8776,0.24,0.734,0.026,"Env2",0,1,0,1,1,0,77.6663728982455,"0"
113,"DE811",79.1373,0.779,0.218,0.003,"Env2",0,1,0,1,1,0,82.6332124214311,"0"
114,"E2558W",78.516,0.006,0.923,0.07,"Env2",0,1,0,1,1,0,85.6364488511004,"0"
115,"EP1",60.9675,0.001,0.461,0.537,"Env2",1,0,0,1,0,1,60.7009069568022,"1"
116,"F2834T",74.6321,0.026,0.421,0.553,"Env2",0,1,0,1,1,0,81.0423194807871,"0"
117,"F44",82.1659,0.01,0.62,0.369,"Env2",0,1,0,1,0,1,86.658455696337,"0"
118,"F6",82.2712,0.005,0.745,0.25,"Env2",0,1,0,1,1,0,78.4967804432655,"0"
119,"F7",57.7955,0.07,0.608,0.322,"Env2",0,1,0,1,0,1,55.4955509247778,"0"
120,"GA209",83.5588,0.004,0.979,0.017,"Env2",1,0,0,1,1,0,78.9514649701933,"1"
121,"GT112",82.9939,0.008,0.839,0.153,"Env2",0,1,0,1,1,0,88.4131059192052,"0"
122,"H105W",70.58,0.753,0.209,0.038,"Env2",0,1,0,1,0,1,71.8362349764936,"0"
123,"H49",73.573,0.002,0.995,0.003,"Env2",1,0,0,1,1,0,77.141654664485,"1"
124,"H84",76.9237,0.714,0.281,0.004,"Env2",0,1,0,1,1,0,75.8439718036448,"0"
125,"H91",72.4586,0.997,0.002,0.001,"Env2",1,0,0,1,0,1,62.6658903385888,"1"
126,"H95",75.7706,0.001,0.898,0.101,"Env2",1,0,0,1,1,0,68.6566418616292,"1"
127,"H99",68.1534,0.001,0.997,0.002,"Env2",0,1,0,1,1,0,68.437062333009,"0"
128,"HI27",84.2825,0.207,0.019,0.774,"Env2",1,0,0,1,0,1,85.3900370312986,"1"
129,"HP301",71.7176,0,0,0,"Env2",1,0,0,1,0,1,79.2755294402409,"1"
130,"HY",76.059,0.079,0.898,0.024,"Env2",1,0,0,1,1,0,78.7725202643357,"1"
131,"I137TN",77.3085,0.002,0.539,0.459,"Env2",1,0,0,1,0,1,77.2125232529042,"1"
132,"I205",73.1494,0.23,0.767,0.003,"Env2",1,0,0,1,1,0,64.4688901286317,"1"
134,"IA2132",66.9151,0,0,0,"Env2",0,1,0,1,0,1,61.4289685137483,"0"
135,"IA5125",73.7,0,0,0,"Env2",1,0,0,1,0,1,72.1423888416449,"1"
136,"IDS28",73.1489,0,0,0,"Env2",0,1,0,1,0,1,68.1958061589229,"0"
137,"IDS69",74.8755,0,0,0,"Env2",0,1,0,1,0,1,76.0854429532843,"0"
138,"IDS91",72.8956,0,0,0,"Env2",1,0,0,1,0,1,63.569200726128,"1"
139,"IL101",64.9637,0,0,0,"Env2",1,0,0,1,0,1,61.7361310161602,"1"
140,"IL14H",67.6062,0,0,0,"Env2",0,1,0,1,0,1,59.0897695274654,"0"
141,"IL677A",79.6582,0,0,0,"Env2",0,1,0,1,0,1,82.5529966142494,"0"
142,"K148",75.8236,0.087,0.886,0.027,"Env2",0,1,0,1,1,0,75.7075808902301,"0"
143,"K4",79.7796,0.11,0.873,0.017,"Env2",1,0,0,1,1,0,73.7208192726602,"1"
144,"K55",74.8692,0.01,0.98,0.01,"Env2",0,1,0,1,1,0,74.6320429880241,"0"
145,"K64",79.0343,0.033,0.965,0.002,"Env2",0,1,0,1,1,0,81.998402655135,"0"
146,"KI11",87.092,0.003,0.017,0.98,"Env2",0,1,0,1,0,1,84.930288253857,"0"
147,"KI14",102.3563,0.003,0.003,0.994,"Env2",1,0,0,1,0,1,106.617252755869,"1"
148,"KI2021",90.9691,0.004,0.005,0.991,"Env2",0,1,0,1,0,1,92.5725671959167,"0"
149,"KI21",78.0904,0.001,0.393,0.606,"Env2",0,1,0,1,0,1,78.905627865455,"0"
150,"KI3",84.0508,0.001,0.002,0.997,"Env2",0,1,0,1,0,1,82.8936755008616,"0"
151,"KI43",80.5768,0.029,0.048,0.923,"Env2",0,1,0,1,0,1,87.5159061864251,"0"
152,"KI44",86.5349,0.001,0.018,0.981,"Env2",1,0,0,1,0,1,93.5437031583123,"1"
153,"KY21",80.6388,0.008,0.859,0.133,"Env2",1,0,0,1,1,0,78.1399577889218,"1"
154,"KY226",78.1843,0.011,0.732,0.258,"Env2",0,1,0,1,0,1,77.3041385184375,"0"
155,"KY228",80.1691,0.134,0.709,0.157,"Env2",1,0,0,1,1,0,77.9921079053126,"1"
156,"L317",75.6883,0.001,0.99,0.009,"Env2",1,0,0,1,1,0,69.1640461693226,"1"
157,"L578",82.7188,0.007,0.297,0.696,"Env2",0,1,0,1,0,1,89.5118762722721,"0"
158,"M14",67.8828,0.012,0.849,0.139,"Env2",0,1,0,1,1,0,62.8721496946095,"0"
159,"M162W",78.7757,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,80.2945987705583,"0"
160,"M37W",79.3077,0.012,0.404,0.584,"Env2",1,0,0,1,1,0,77.9573498488557,"1"
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env2",1,0,0,1,1,0,64.1946189238281,"1"
162,"MO17",73.5243,0.001,0.998,0.001,"Env2",0,1,0,1,1,0,68.2985564222196,"0"
163,"MO18W",84.9689,0.011,0.307,0.683,"Env2",1,0,0,1,0,1,80.2602946436307,"1"
164,"MO1W",73.1586,0.004,0.828,0.168,"Env2",0,1,0,1,1,0,74.7118210587134,"0"
165,"MO24W",77.6315,0.108,0.727,0.165,"Env2",0,1,0,1,1,0,84.4056918319577,"0"
166,"MO44",74.0944,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,70.1056984910286,"0"
167,"MO45",69.7817,0.252,0.516,0.232,"Env2",1,0,0,1,0,1,71.2735158515783,"1"
168,"MO46",76.8292,0.152,0.838,0.011,"Env2",1,0,0,1,1,0,82.416603464583,"1"
169,"MO47",67.3645,0.18,0.624,0.196,"Env2",0,1,0,1,1,0,64.776153971407,"0"
170,"MOG",76.7004,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,79.3502331736042,"1"
171,"MP339",81.4118,0.102,0.641,0.258,"Env2",1,0,0,1,1,0,82.2269735050013,"1"
172,"MS1334",63.3397,0.002,0.884,0.114,"Env2",0,1,0,1,1,0,71.1585891343456,"0"
173,"MS153",67.6877,0.063,0.865,0.073,"Env2",1,0,0,1,1,0,70.1643934482309,"1"
174,"MS71",69.9717,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,71.5387194465396,"1"
175,"MT42",60.7897,0.004,0.765,0.231,"Env2",1,0,0,1,1,0,65.0409080394969,"1"
176,"N192",68.0591,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,58.5296605457455,"1"
177,"N28HT",72.3818,0.551,0.447,0.002,"Env2",1,0,0,1,0,1,83.0488251806142,"1"
178,"N6",72.331,0.017,0.98,0.003,"Env2",1,0,0,1,1,0,77.6605267810697,"1"
179,"N7A",71.4677,0.494,0.503,0.002,"Env2",0,1,0,1,0,1,72.5682597265177,"0"
180,"NC222",79.741,0.004,0.874,0.122,"Env2",1,0,0,1,1,0,75.3873203056314,"1"
181,"NC230",74.6365,0.004,0.994,0.002,"Env2",0,1,0,1,1,0,74.0287265607379,"0"
182,"NC232",75.6048,0.068,0.839,0.094,"Env2",1,0,0,1,1,0,79.3164856477681,"1"
183,"NC236",80.8717,0.023,0.974,0.002,"Env2",0,1,0,1,1,0,70.5376620763003,"0"
184,"NC238",84.1726,0.004,0.989,0.007,"Env2",0,1,0,1,1,0,87.1046658689953,"0"
185,"NC250",73.2365,0.941,0.057,0.002,"Env2",1,0,0,1,0,1,72.0706579057446,"1"
186,"NC258",78.3731,0.001,0.997,0.001,"Env2",1,0,0,1,1,0,91.8490289239729,"1"
187,"NC260",73.3428,0.005,0.992,0.003,"Env2",1,0,0,1,1,0,74.315059640991,"1"
188,"NC262",72.9937,0.007,0.991,0.001,"Env2",1,0,0,1,1,0,71.3236891745993,"1"
189,"NC264",75.8274,0.015,0.018,0.967,"Env2",0,1,0,1,0,1,68.9530024321739,"0"
190,"NC290A",75.7686,0.015,0.984,0.001,"Env2",0,1,0,1,1,0,80.8867348108442,"0"
191,"NC294",73.7393,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,73.1033818569304,"0"
192,"NC296",77.3119,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,78.3216034292305,"1"
193,"NC296A",78.4604,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,80.3814260428671,"1"
194,"NC298",76.9959,0.001,0.001,0.998,"Env2",1,0,0,1,0,1,77.3496581913502,"1"
195,"NC300",81.3896,0.002,0.003,0.995,"Env2",0,1,0,1,0,1,87.0801967524666,"0"
196,"NC302",74.5463,0.002,0.003,0.996,"Env2",0,1,0,1,0,1,69.2322452192632,"0"
197,"NC304",74.6772,0.001,0.002,0.997,"Env2",1,0,0,1,0,1,81.4303070626034,"1"
198,"NC306",74.5105,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,73.0167591641826,"0"
199,"NC310",74.5323,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,74.6576382274131,"1"
200,"NC314",75.1653,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,64.5467103207443,"0"
201,"NC318",78.5687,0.002,0.032,0.966,"Env2",0,1,0,1,0,1,77.3740295233925,"0"
202,"NC320",76.7693,0.004,0.005,0.991,"Env2",0,1,0,1,0,1,67.3469999837018,"0"
203,"NC324",77.3784,0.999,0.001,0.001,"Env2",1,0,0,1,0,1,72.9900972277843,"1"
204,"NC326",76.2669,0.998,0.001,0.001,"Env2",1,0,0,1,0,1,83.1652508069601,"1"
205,"NC328",74.238,0.998,0.001,0.001,"Env2",0,1,0,1,0,1,80.6838659486353,"0"
206,"NC33",81.384,0.129,0.862,0.01,"Env2",0,1,0,1,1,0,83.2183651109929,"0"
207,"NC336",79.7619,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,78.4098717843737,"1"
208,"NC338",78.0938,0.002,0.003,0.995,"Env2",0,1,0,1,0,1,79.3048802266194,"0"
209,"NC340",77.7262,0.009,0.004,0.987,"Env2",1,0,0,1,0,1,79.646854711133,"1"
210,"NC342",73.384,0.005,0.994,0.001,"Env2",0,1,0,1,1,0,69.2037197649365,"0"
211,"NC344",76.9914,0.002,0.997,0.001,"Env2",1,0,0,1,1,0,85.595993432845,"1"
212,"NC346",77.9955,0.002,0.001,0.997,"Env2",1,0,0,1,0,1,76.6144632583219,"1"
213,"NC348",77.6858,0.001,0.001,0.997,"Env2",0,1,0,1,0,1,79.3166696418313,"0"
214,"NC350",77.7047,0.003,0.002,0.995,"Env2",1,0,0,1,0,1,74.7061674462141,"1"
215,"NC352",80.7583,0.003,0.001,0.996,"Env2",0,1,0,1,0,1,73.5331887710102,"0"
216,"NC354",78.7022,0.01,0.001,0.989,"Env2",0,1,0,1,0,1,78.4872260323234,"0"
217,"NC356",76.9065,0.001,0.031,0.968,"Env2",0,1,0,1,0,1,78.5391025834155,"0"
218,"NC358",72.9944,0.001,0.143,0.856,"Env2",1,0,0,1,0,1,76.0751450724563,"1"
219,"NC360",76.7912,0.001,0.475,0.523,"Env2",0,1,0,1,0,1,77.7817825911745,"0"
220,"NC362",75.6493,0.002,0.54,0.458,"Env2",1,0,0,1,1,0,66.9345432281111,"1"
221,"NC364",74.0945,0.002,0.507,0.492,"Env2",0,1,0,1,1,0,74.4617652899459,"0"
222,"NC366",80.1203,0.018,0.467,0.514,"Env2",0,1,0,1,1,0,85.4374399739137,"0"
223,"NC368",75.9685,0.996,0.003,0.001,"Env2",0,1,0,1,0,1,68.158805421285,"0"
224,"ND246",62.7605,0.004,0.76,0.236,"Env2",1,0,0,1,1,0,66.0544410558323,"1"
225,"OH40B",74.9959,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,70.7449115303364,"0"
226,"OH43",68.5854,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,61.7031336171055,"1"
227,"OH43E",69.148,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,66.2103929810183,"0"
228,"OH603",80.8601,0.002,0.669,0.329,"Env2",1,0,0,1,0,1,91.268081548089,"1"
229,"OH7B",82.1824,0.031,0.967,0.002,"Env2",0,1,0,1,1,0,85.866853673879,"0"
230,"OS420",73.7354,0.016,0.983,0.001,"Env2",0,1,0,1,1,0,77.471732202824,"0"
231,"P39",66.286,0,0,0,"Env2",1,0,0,1,0,1,68.7979375042681,"1"
232,"PA762",73.605,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,76.1599005056297,"1"
233,"PA875",72.4222,0.002,0.979,0.02,"Env2",1,0,0,1,1,0,73.726532904464,"1"
234,"PA880",73.2393,0.002,0.993,0.005,"Env2",0,1,0,1,1,0,65.7711557461955,"0"
235,"PA91",76.0519,0.001,0.997,0.002,"Env2",0,1,0,1,1,0,78.7569764831465,"0"
236,"R109B",72.3121,0.113,0.855,0.032,"Env2",1,0,0,1,1,0,72.3853045056295,"1"
237,"R168",70.3065,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,70.5053466361574,"0"
238,"R177",76.2678,0.122,0.875,0.002,"Env2",1,0,0,1,1,0,82.5946194445521,"1"
239,"R229",76.9172,0.991,0.002,0.007,"Env2",0,1,0,1,0,1,85.9449469926146,"0"
240,"R4",74.9659,0.019,0.979,0.003,"Env2",0,1,0,1,1,0,64.4610633708289,"0"
241,"SA24",74.3062,0,0,0,"Env2",1,0,0,1,0,1,70.9265108386044,"1"
242,"SC213R",86.2039,0.002,0.579,0.419,"Env2",0,1,0,1,0,1,89.108475974093,"0"
243,"SC357",78.6115,0.003,0.622,0.375,"Env2",0,1,0,1,1,0,81.9572788620264,"0"
244,"SD40",72.0045,0.417,0.581,0.002,"Env2",0,1,0,1,1,0,73.1832180277045,"0"
245,"SD44",69.5738,0.006,0.993,0.001,"Env2",0,1,0,1,1,0,73.3135561521257,"0"
246,"SG1533",73.6917,0,0,0,"Env2",0,1,0,1,0,1,70.7998023291501,"0"
247,"SG18",76.8717,0,0,0,"Env2",1,0,0,1,0,1,81.2116411337685,"1"
248,"T232",77.3524,0.14,0.459,0.402,"Env2",1,0,0,1,1,0,78.4364077993717,"1"
249,"T234",84.2938,0.003,0.985,0.012,"Env2",1,0,0,1,1,0,84.1275612034769,"1"
250,"T8",73.7759,0.003,0.989,0.007,"Env2",0,1,0,1,1,0,71.814168259968,"0"
251,"TX303",80.2482,0.065,0.36,0.575,"Env2",1,0,0,1,0,1,86.7116869421187,"1"
252,"TX601",86.059,0.003,0.004,0.993,"Env2",0,1,0,1,0,1,86.0216564986155,"0"
253,"TZI10",89.2717,0.003,0.005,0.992,"Env2",0,1,0,1,0,1,84.0359251765337,"0"
