"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","SNPPresence","Env1Presence","SNPAbsence","Phenotype"
52,"CH9",71.0825,0.003,0.992,0.006,"Env2","0",0,1,61.8775400320808
53,"CI1872",76.8145,0.006,0.992,0.002,"Env2","0",0,1,83.3924160809372
54,"CI21E",76.1651,0.119,0.866,0.014,"Env2","0",0,1,65.3124320347183
55,"CI28A",76.5779,0.004,0.749,0.247,"Env2","0",0,1,79.9910981726024
56,"CI31A",80.2225,0.002,0.994,0.004,"Env2","0",0,1,91.4188366834192
57,"CI3A",78.3931,0.083,0.905,0.012,"Env2","0",0,1,67.6190306507044
58,"CI64",76.727,0.012,0.986,0.002,"Env2","0",0,1,71.6941782060415
59,"CI66",82.7365,0.011,0.935,0.054,"Env2","1",0,0,104.766525442006
60,"CI7",75.9223,0.004,0.994,0.001,"Env2","0",0,1,78.8521165050447
61,"CI90C",79.0715,0.003,0.737,0.26,"Env2","0",0,1,74.4689278654447
62,"CI91B",74.0808,0.002,0.997,0.002,"Env2","0",0,1,74.4737250895775
63,"CM105",63.3495,0.995,0.004,0.001,"Env2","0",0,1,41.6930957921931
64,"CM174",62.7155,0.997,0.002,0.001,"Env2","0",0,1,67.2055093143744
65,"CM37",56.9015,0.013,0.969,0.017,"Env2","0",0,1,45.7692078931521
66,"CM7",59.8961,0.059,0.939,0.002,"Env2","0",0,1,78.0147139416824
67,"CML10",94.6511,0.002,0.002,0.995,"Env2","0",0,1,90.4453688663302
68,"CML103",76.315,0.003,0.005,0.992,"Env2","0",0,1,72.737453297049
69,"CML108",81.1927,0.002,0.099,0.899,"Env2","0",0,1,77.2257185190213
70,"CML11",88.4198,0.003,0.002,0.995,"Env2","0",0,1,79.4162759993715
71,"CML14",96.565,0.001,0.001,0.998,"Env2","0",0,1,121.614173196579
72,"CML154Q",77.306,0.002,0.005,0.993,"Env2","0",0,1,85.5118834702088
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env2","0",0,1,84.6289150137835
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env2","0",0,1,73.7335590439733
75,"CML218",80.3192,0.01,0.301,0.689,"Env2","0",0,1,95.5575193726198
76,"CML220",75.4254,0.059,0.053,0.887,"Env2","0",0,1,74.5825366991622
77,"CML228",88.68,0.003,0.002,0.995,"Env2","0",0,1,103.596332991762
78,"CML238",85.8408,0.001,0.004,0.995,"Env2","0",0,1,92.5783108090375
79,"CML247",90.0765,0.003,0.006,0.991,"Env2","0",0,1,75.8862924712245
80,"CML254",105.276,0.001,0.006,0.993,"Env2","0",0,1,114.032620532408
81,"CML258",97.208,0.001,0.002,0.996,"Env2","0",0,1,79.5829466926571
82,"CML261",97.0905,0.016,0.004,0.981,"Env2","0",0,1,97.3796484026571
83,"CML264",113.8464,0.002,0.001,0.997,"Env2","1",0,0,143.297656308513
84,"CML277",88.5572,0.001,0.004,0.995,"Env2","0",0,1,76.0982929877382
85,"CML281",103.6257,0.023,0.046,0.931,"Env2","0",0,1,108.823883568407
86,"CML287",95.2476,0.004,0.022,0.974,"Env2","0",0,1,90.6169028655057
87,"CML311",92.2112,0.004,0.114,0.882,"Env2","0",0,1,99.2679096002467
88,"CML314",83.3483,0.003,0.002,0.995,"Env2","0",0,1,76.2146644516717
89,"CML321",90.6385,0.027,0.008,0.966,"Env2","0",0,1,73.0917897341399
90,"CML322",78.4872,0.01,0.005,0.985,"Env2","0",0,1,63.4417528691631
91,"CML323",78.2786,0.007,0.34,0.653,"Env2","0",0,1,88.463317238945
92,"CML328",82.8199,0.002,0.357,0.641,"Env2","0",0,1,78.3469678749449
93,"CML331",95.0247,0.002,0.003,0.994,"Env2","0",0,1,104.954434432341
94,"CML332",84.3217,0.002,0.003,0.994,"Env2","0",0,1,90.7513111436473
95,"CML333",78.554,0.013,0.029,0.959,"Env2","0",0,1,90.2060060866906
96,"CML341",88.0196,0.002,0.004,0.995,"Env2","0",0,1,86.7062213253445
97,"CML38",89.2113,0.001,0.002,0.997,"Env2","0",0,1,86.6925285875545
98,"CML45",99.629,0.001,0.002,0.997,"Env2","0",0,1,104.97299313205
99,"CML5",95.8391,0.001,0.034,0.965,"Env2","0",0,1,106.292280047814
100,"CML52",91.8288,0.002,0.01,0.988,"Env2","0",0,1,90.7440077760766
101,"CML61",113.6148,0.002,0.004,0.994,"Env2","0",0,1,127.963043429174
102,"CML69",84.73,0.006,0.028,0.966,"Env2","0",0,1,91.3090270846579
103,"CML77",79.1526,0.005,0.302,0.693,"Env2","0",0,1,87.1630588630724
104,"CML91",83.7936,0.015,0.218,0.767,"Env2","0",0,1,82.2588536774429
105,"CML92",79.4707,0.096,0.275,0.629,"Env2","0",0,1,83.2178618982467
106,"CMV3",59.5986,0.147,0.847,0.006,"Env2","0",0,1,62.2109296038355
107,"CO106",61.682,0.016,0.973,0.011,"Env2","0",0,1,40.3700660268095
108,"CO125",63.0639,0.021,0.967,0.012,"Env2","0",0,1,48.0083106052277
109,"CO255",59.4573,0.009,0.647,0.344,"Env2","0",0,1,72.4912852067486
110,"DE1",77.5401,0.018,0.98,0.002,"Env2","0",0,1,106.984777734821
111,"DE2",74.1241,0.02,0.979,0.001,"Env2","0",0,1,65.6488923756728
112,"DE3",75.8776,0.24,0.734,0.026,"Env2","0",0,1,81.9691424917516
113,"DE811",79.1373,0.779,0.218,0.003,"Env2","0",0,1,62.9556530411202
114,"E2558W",78.516,0.006,0.923,0.07,"Env2","0",0,1,85.1194570879066
115,"EP1",60.9675,0.001,0.461,0.537,"Env2","0",0,1,60.2961865488992
116,"F2834T",74.6321,0.026,0.421,0.553,"Env2","0",0,1,83.5933744182122
117,"F44",82.1659,0.01,0.62,0.369,"Env2","0",0,1,81.5913406177648
118,"F6",82.2712,0.005,0.745,0.25,"Env2","0",0,1,85.8796395290228
119,"F7",57.7955,0.07,0.608,0.322,"Env2","0",0,1,52.9988680500486
120,"GA209",83.5588,0.004,0.979,0.017,"Env2","0",0,1,81.9420366539367
121,"GT112",82.9939,0.008,0.839,0.153,"Env2","0",0,1,91.4428728657771
122,"H105W",70.58,0.753,0.209,0.038,"Env2","0",0,1,68.951471147711
123,"H49",73.573,0.002,0.995,0.003,"Env2","0",0,1,65.5081611968816
124,"H84",76.9237,0.714,0.281,0.004,"Env2","0",0,1,99.7457366020509
125,"H91",72.4586,0.997,0.002,0.001,"Env2","0",0,1,86.9050664829159
126,"H95",75.7706,0.001,0.898,0.101,"Env2","0",0,1,85.8689029339407
127,"H99",68.1534,0.001,0.997,0.002,"Env2","0",0,1,89.7820323906702
128,"HI27",84.2825,0.207,0.019,0.774,"Env2","0",0,1,83.0075720391994
129,"HP301",71.7176,0,0,0,"Env2","0",0,1,38.7220884073333
130,"HY",76.059,0.079,0.898,0.024,"Env2","0",0,1,83.8216069000495
131,"I137TN",77.3085,0.002,0.539,0.459,"Env2","0",0,1,67.202321251046
132,"I205",73.1494,0.23,0.767,0.003,"Env2","0",0,1,114.847635507806
134,"IA2132",66.9151,0,0,0,"Env2","0",0,1,53.3379537674388
135,"IA5125",73.7,0,0,0,"Env2","0",0,1,91.6105270075009
136,"IDS28",73.1489,0,0,0,"Env2","0",0,1,53.917205646454
137,"IDS69",74.8755,0,0,0,"Env2","0",0,1,79.4816225336406
138,"IDS91",72.8956,0,0,0,"Env2","0",0,1,85.2994685776551
139,"IL101",64.9637,0,0,0,"Env2","0",0,1,38.9840497705589
140,"IL14H",67.6062,0,0,0,"Env2","0",0,1,93.4650123196977
141,"IL677A",79.6582,0,0,0,"Env2","0",0,1,61.6087204022044
142,"K148",75.8236,0.087,0.886,0.027,"Env2","0",0,1,38.9369164153352
143,"K4",79.7796,0.11,0.873,0.017,"Env2","0",0,1,64.5677206889305
144,"K55",74.8692,0.01,0.98,0.01,"Env2","0",0,1,89.3001739627736
145,"K64",79.0343,0.033,0.965,0.002,"Env2","0",0,1,84.7137809153376
146,"KI11",87.092,0.003,0.017,0.98,"Env2","1",0,0,116.737311927798
147,"KI14",102.3563,0.003,0.003,0.994,"Env2","0",0,1,114.191176065487
148,"KI2021",90.9691,0.004,0.005,0.991,"Env2","0",0,1,101.278953180723
149,"KI21",78.0904,0.001,0.393,0.606,"Env2","0",0,1,95.4009936250379
150,"KI3",84.0508,0.001,0.002,0.997,"Env2","0",0,1,71.9277868816085
151,"KI43",80.5768,0.029,0.048,0.923,"Env2","0",0,1,81.3553020058923
152,"KI44",86.5349,0.001,0.018,0.981,"Env2","0",0,1,82.4704626680907
153,"KY21",80.6388,0.008,0.859,0.133,"Env2","0",0,1,116.251475527712
154,"KY226",78.1843,0.011,0.732,0.258,"Env2","0",0,1,86.9739688947785
155,"KY228",80.1691,0.134,0.709,0.157,"Env2","0",0,1,89.4469159936062
156,"L317",75.6883,0.001,0.99,0.009,"Env2","0",0,1,73.7601539964632
157,"L578",82.7188,0.007,0.297,0.696,"Env2","0",0,1,83.700207273499
158,"M14",67.8828,0.012,0.849,0.139,"Env2","0",0,1,75.7127190849307
159,"M162W",78.7757,0.002,0.996,0.002,"Env2","0",0,1,90.9920183173605
160,"M37W",79.3077,0.012,0.404,0.584,"Env2","0",0,1,91.5130681189585
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env2","0",0,1,62.8004656916952
162,"MO17",73.5243,0.001,0.998,0.001,"Env2","0",0,1,54.4758021989464
163,"MO18W",84.9689,0.011,0.307,0.683,"Env2","0",0,1,86.4423643243431
164,"MO1W",73.1586,0.004,0.828,0.168,"Env2","0",0,1,51.9229870920072
165,"MO24W",77.6315,0.108,0.727,0.165,"Env2","0",0,1,53.3538391150273
166,"MO44",74.0944,0.002,0.996,0.002,"Env2","0",0,1,78.2628911304429
167,"MO45",69.7817,0.252,0.516,0.232,"Env2","0",0,1,69.8586035198957
168,"MO46",76.8292,0.152,0.838,0.011,"Env2","0",0,1,79.2764183429482
169,"MO47",67.3645,0.18,0.624,0.196,"Env2","0",0,1,36.9455283456536
170,"MOG",76.7004,0.002,0.996,0.002,"Env2","0",0,1,80.8440539770175
171,"MP339",81.4118,0.102,0.641,0.258,"Env2","0",0,1,97.3044707208576
172,"MS1334",63.3397,0.002,0.884,0.114,"Env2","0",0,1,82.7791770280805
173,"MS153",67.6877,0.063,0.865,0.073,"Env2","0",0,1,71.1071898578962
174,"MS71",69.9717,0.002,0.997,0.001,"Env2","0",0,1,40.0190393302626
175,"MT42",60.7897,0.004,0.765,0.231,"Env2","0",0,1,62.0775144311153
176,"N192",68.0591,0.998,0.001,0.001,"Env2","0",0,1,47.2932959476122
177,"N28HT",72.3818,0.551,0.447,0.002,"Env2","0",0,1,72.6107344353074
178,"N6",72.331,0.017,0.98,0.003,"Env2","0",0,1,85.6868943226069
179,"N7A",71.4677,0.494,0.503,0.002,"Env2","0",0,1,94.4755044065162
180,"NC222",79.741,0.004,0.874,0.122,"Env2","0",0,1,97.2593663358847
181,"NC230",74.6365,0.004,0.994,0.002,"Env2","0",0,1,89.4721915431427
182,"NC232",75.6048,0.068,0.839,0.094,"Env2","0",0,1,42.8980434073813
183,"NC236",80.8717,0.023,0.974,0.002,"Env2","0",0,1,86.3753745809756
184,"NC238",84.1726,0.004,0.989,0.007,"Env2","0",0,1,95.5505502431041
185,"NC250",73.2365,0.941,0.057,0.002,"Env2","1",0,0,92.0186909046894
186,"NC258",78.3731,0.001,0.997,0.001,"Env2","0",0,1,65.1743323632787
187,"NC260",73.3428,0.005,0.992,0.003,"Env2","0",0,1,89.0720089032991
188,"NC262",72.9937,0.007,0.991,0.001,"Env2","0",0,1,58.0262074061145
189,"NC264",75.8274,0.015,0.018,0.967,"Env2","0",0,1,68.026436873998
190,"NC290A",75.7686,0.015,0.984,0.001,"Env2","0",0,1,74.2115701019336
191,"NC294",73.7393,0.998,0.001,0.001,"Env2","0",0,1,93.6978440232197
192,"NC296",77.3119,0.002,0.001,0.997,"Env2","0",0,1,85.8706484004284
193,"NC296A",78.4604,0.002,0.001,0.997,"Env2","0",0,1,98.4636852941816
194,"NC298",76.9959,0.001,0.001,0.998,"Env2","0",0,1,70.6345363997322
195,"NC300",81.3896,0.002,0.003,0.995,"Env2","0",0,1,74.1923173970999
196,"NC302",74.5463,0.002,0.003,0.996,"Env2","0",0,1,61.3378136833406
197,"NC304",74.6772,0.001,0.002,0.997,"Env2","0",0,1,64.7043834158776
198,"NC306",74.5105,0.998,0.001,0.001,"Env2","0",0,1,74.9139952975268
199,"NC310",74.5323,0.999,0.001,0.001,"Env2","0",0,1,82.2387675165858
200,"NC314",75.1653,0.998,0.001,0.001,"Env2","0",0,1,76.2560987963666
201,"NC318",78.5687,0.002,0.032,0.966,"Env2","0",0,1,73.2014773920242
202,"NC320",76.7693,0.004,0.005,0.991,"Env2","0",0,1,62.7697850677674
203,"NC324",77.3784,0.999,0.001,0.001,"Env2","0",0,1,70.320876277187
204,"NC326",76.2669,0.998,0.001,0.001,"Env2","0",0,1,67.5113415410906
205,"NC328",74.238,0.998,0.001,0.001,"Env2","0",0,1,51.4420708480199
206,"NC33",81.384,0.129,0.862,0.01,"Env2","0",0,1,91.0541499913765
207,"NC336",79.7619,0.002,0.001,0.997,"Env2","0",0,1,99.0818177425586
208,"NC338",78.0938,0.002,0.003,0.995,"Env2","1",0,0,114.122124647853
209,"NC340",77.7262,0.009,0.004,0.987,"Env2","0",0,1,97.3914852731124
210,"NC342",73.384,0.005,0.994,0.001,"Env2","0",0,1,51.3763967558434
211,"NC344",76.9914,0.002,0.997,0.001,"Env2","0",0,1,63.1389814115887
212,"NC346",77.9955,0.002,0.001,0.997,"Env2","0",0,1,83.9931975019474
213,"NC348",77.6858,0.001,0.001,0.997,"Env2","0",0,1,91.0671231450682
214,"NC350",77.7047,0.003,0.002,0.995,"Env2","0",0,1,98.77205875089
215,"NC352",80.7583,0.003,0.001,0.996,"Env2","0",0,1,81.5889339571375
216,"NC354",78.7022,0.01,0.001,0.989,"Env2","0",0,1,67.1773012709157
217,"NC356",76.9065,0.001,0.031,0.968,"Env2","0",0,1,72.6917501581637
218,"NC358",72.9944,0.001,0.143,0.856,"Env2","0",0,1,71.0334428918544
219,"NC360",76.7912,0.001,0.475,0.523,"Env2","0",0,1,90.6051811583253
220,"NC362",75.6493,0.002,0.54,0.458,"Env2","0",0,1,64.9339864647066
221,"NC364",74.0945,0.002,0.507,0.492,"Env2","0",0,1,39.4110902073806
222,"NC366",80.1203,0.018,0.467,0.514,"Env2","0",0,1,75.4812050453484
223,"NC368",75.9685,0.996,0.003,0.001,"Env2","0",0,1,47.2067750551449
224,"ND246",62.7605,0.004,0.76,0.236,"Env2","0",0,1,62.9765124687936
225,"OH40B",74.9959,0.002,0.996,0.002,"Env2","1",0,0,99.2567766724839
226,"OH43",68.5854,0.001,0.998,0.001,"Env2","0",0,1,87.7285231857523
227,"OH43E",69.148,0.002,0.997,0.001,"Env2","0",0,1,75.1463563367816
228,"OH603",80.8601,0.002,0.669,0.329,"Env2","0",0,1,91.0018952460622
229,"OH7B",82.1824,0.031,0.967,0.002,"Env2","0",0,1,66.8604235572932
230,"OS420",73.7354,0.016,0.983,0.001,"Env2","0",0,1,66.7139866663481
231,"P39",66.286,0,0,0,"Env2","0",0,1,75.0633495379442
232,"PA762",73.605,0.001,0.998,0.001,"Env2","0",0,1,91.6781617919742
233,"PA875",72.4222,0.002,0.979,0.02,"Env2","0",0,1,48.6228114330593
234,"PA880",73.2393,0.002,0.993,0.005,"Env2","0",0,1,84.6734207054875
235,"PA91",76.0519,0.001,0.997,0.002,"Env2","0",0,1,87.3123974646232
236,"R109B",72.3121,0.113,0.855,0.032,"Env2","0",0,1,43.7894745742358
237,"R168",70.3065,0.002,0.996,0.002,"Env2","0",0,1,85.7824395769285
238,"R177",76.2678,0.122,0.875,0.002,"Env2","0",0,1,81.3217036502982
239,"R229",76.9172,0.991,0.002,0.007,"Env2","0",0,1,68.9912679221973
240,"R4",74.9659,0.019,0.979,0.003,"Env2","0",0,1,62.6543139378773
241,"SA24",74.3062,0,0,0,"Env2","0",0,1,71.8006085596038
242,"SC213R",86.2039,0.002,0.579,0.419,"Env2","0",0,1,79.1125328283475
243,"SC357",78.6115,0.003,0.622,0.375,"Env2","0",0,1,39.2713095481642
244,"SD40",72.0045,0.417,0.581,0.002,"Env2","0",0,1,86.0653971861329
245,"SD44",69.5738,0.006,0.993,0.001,"Env2","0",0,1,63.0757814115186
246,"SG1533",73.6917,0,0,0,"Env2","0",0,1,66.4784972385317
247,"SG18",76.8717,0,0,0,"Env2","0",0,1,53.6555904331614
248,"T232",77.3524,0.14,0.459,0.402,"Env2","0",0,1,80.8584618106507
249,"T234",84.2938,0.003,0.985,0.012,"Env2","0",0,1,78.817224968802
250,"T8",73.7759,0.003,0.989,0.007,"Env2","0",0,1,71.1915818343165
251,"TX303",80.2482,0.065,0.36,0.575,"Env2","0",0,1,86.5898175192225
252,"TX601",86.059,0.003,0.004,0.993,"Env2","0",0,1,105.078714467453
253,"TZI10",89.2717,0.003,0.005,0.992,"Env2","0",0,1,83.293080092417
254,"TZI16",77.8416,0.248,0.351,0.401,"Env2","0",0,1,91.3818082570755
255,"TZI18",82.6569,0.002,0.003,0.995,"Env2","1",0,0,65.4475444092614
256,"TZI25",76.2009,0.305,0.086,0.608,"Env2","0",0,1,73.1813733862902
257,"TZI8",90.0707,0.041,0.005,0.955,"Env2","0",0,1,80.4308648991699
258,"TZI9",76.884,0.008,0.011,0.982,"Env2","0",0,1,84.1325448339533
259,"U267Y",85.9916,0.002,0.595,0.403,"Env2","0",0,1,69.3236059903805
260,"VA102",69.1993,0.001,0.994,0.005,"Env2","0",0,1,49.7317718910077
261,"VA14",77.1231,0.002,0.995,0.003,"Env2","0",0,1,80.8881918794232
262,"VA17",74.597,0.002,0.997,0.001,"Env2","0",0,1,62.2642054105667
263,"VA22",75.0246,0.001,0.995,0.003,"Env2","0",0,1,68.3201126710385
264,"VA26",71.4638,0.005,0.983,0.011,"Env2","1",0,0,59.1579639776803
265,"VA35",72.4541,0.002,0.996,0.002,"Env2","0",0,1,50.4733971250156
266,"VA59",71.4482,0.003,0.994,0.003,"Env2","0",0,1,51.8927156391696
267,"VA85",72.2752,0.014,0.983,0.003,"Env2","0",0,1,47.6722860216586
268,"VA99",73.7107,0.158,0.84,0.002,"Env2","0",0,1,69.2530855187722
269,"VAW6",74.0861,0.02,0.724,0.256,"Env2","0",0,1,87.4760775491106
270,"W117HT",64.0324,0.159,0.617,0.224,"Env2","0",0,1,64.1224264419995
271,"W153R",68.7572,0.145,0.853,0.002,"Env2","1",0,0,99.3542616273994
272,"W182B",62.6477,0.153,0.845,0.002,"Env2","0",0,1,72.3002098471851
273,"W22",73.5059,0.063,0.931,0.006,"Env2","0",0,1,88.7565138702067
274,"W64A",71.2407,0.001,0.998,0.001,"Env2","0",0,1,67.5379541254361
275,"WD",57.1834,0.014,0.97,0.016,"Env2","0",0,1,49.1671827068043
276,"WF9",70.2247,0.005,0.994,0.001,"Env2","0",0,1,57.3217022465038
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env2","0",0,1,57.4709362422656
