"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","SNPPresence","Env1Presence","SNPAbsence","Phenotype"
52,"CH9",71.0825,0.003,0.992,0.006,"Env2","0",0,1,71.6674646974802
53,"CI1872",76.8145,0.006,0.992,0.002,"Env2","1",0,0,99.1056259791311
54,"CI21E",76.1651,0.119,0.866,0.014,"Env2","0",0,1,43.7335242142188
55,"CI28A",76.5779,0.004,0.749,0.247,"Env2","0",0,1,65.0270621136525
56,"CI31A",80.2225,0.002,0.994,0.004,"Env2","0",0,1,73.2854184365169
57,"CI3A",78.3931,0.083,0.905,0.012,"Env2","0",0,1,98.9798772320623
58,"CI64",76.727,0.012,0.986,0.002,"Env2","0",0,1,65.876158168019
59,"CI66",82.7365,0.011,0.935,0.054,"Env2","0",0,1,108.546721483534
60,"CI7",75.9223,0.004,0.994,0.001,"Env2","0",0,1,78.9657288830675
61,"CI90C",79.0715,0.003,0.737,0.26,"Env2","0",0,1,82.401625288171
62,"CI91B",74.0808,0.002,0.997,0.002,"Env2","0",0,1,84.6507741164118
63,"CM105",63.3495,0.995,0.004,0.001,"Env2","0",0,1,52.138489523287
64,"CM174",62.7155,0.997,0.002,0.001,"Env2","0",0,1,58.7046477137314
65,"CM37",56.9015,0.013,0.969,0.017,"Env2","0",0,1,52.7378951369591
66,"CM7",59.8961,0.059,0.939,0.002,"Env2","0",0,1,40.3051190080277
67,"CML10",94.6511,0.002,0.002,0.995,"Env2","0",0,1,116.528812871902
68,"CML103",76.315,0.003,0.005,0.992,"Env2","0",0,1,77.8619645506091
69,"CML108",81.1927,0.002,0.099,0.899,"Env2","0",0,1,84.1730258458684
70,"CML11",88.4198,0.003,0.002,0.995,"Env2","0",0,1,75.4556702237688
71,"CML14",96.565,0.001,0.001,0.998,"Env2","0",0,1,95.8525299584127
72,"CML154Q",77.306,0.002,0.005,0.993,"Env2","1",0,0,80.8211051738554
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env2","0",0,1,112.358364542961
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env2","0",0,1,114.391773857672
75,"CML218",80.3192,0.01,0.301,0.689,"Env2","0",0,1,85.7654850708451
76,"CML220",75.4254,0.059,0.053,0.887,"Env2","0",0,1,44.5733871373125
77,"CML228",88.68,0.003,0.002,0.995,"Env2","0",0,1,111.47997266794
78,"CML238",85.8408,0.001,0.004,0.995,"Env2","0",0,1,84.6408979999086
79,"CML247",90.0765,0.003,0.006,0.991,"Env2","0",0,1,68.4182640936055
80,"CML254",105.276,0.001,0.006,0.993,"Env2","0",0,1,96.8354743306181
81,"CML258",97.208,0.001,0.002,0.996,"Env2","0",0,1,95.8177814181405
82,"CML261",97.0905,0.016,0.004,0.981,"Env2","0",0,1,103.864579027486
83,"CML264",113.8464,0.002,0.001,0.997,"Env2","0",0,1,113.960514819189
84,"CML277",88.5572,0.001,0.004,0.995,"Env2","0",0,1,99.3808230058204
85,"CML281",103.6257,0.023,0.046,0.931,"Env2","0",0,1,89.3100700983517
86,"CML287",95.2476,0.004,0.022,0.974,"Env2","0",0,1,74.1865914496468
87,"CML311",92.2112,0.004,0.114,0.882,"Env2","0",0,1,99.7219007213089
88,"CML314",83.3483,0.003,0.002,0.995,"Env2","0",0,1,107.397096264943
89,"CML321",90.6385,0.027,0.008,0.966,"Env2","0",0,1,88.913297605932
90,"CML322",78.4872,0.01,0.005,0.985,"Env2","0",0,1,67.9439264770483
91,"CML323",78.2786,0.007,0.34,0.653,"Env2","0",0,1,80.2061041683709
92,"CML328",82.8199,0.002,0.357,0.641,"Env2","0",0,1,101.188962613059
93,"CML331",95.0247,0.002,0.003,0.994,"Env2","0",0,1,66.5726020855406
94,"CML332",84.3217,0.002,0.003,0.994,"Env2","0",0,1,80.2196591252137
95,"CML333",78.554,0.013,0.029,0.959,"Env2","0",0,1,65.338306145395
96,"CML341",88.0196,0.002,0.004,0.995,"Env2","0",0,1,78.918837116594
97,"CML38",89.2113,0.001,0.002,0.997,"Env2","0",0,1,71.9821051682476
98,"CML45",99.629,0.001,0.002,0.997,"Env2","1",0,0,126.553266901986
99,"CML5",95.8391,0.001,0.034,0.965,"Env2","0",0,1,77.6423226622193
100,"CML52",91.8288,0.002,0.01,0.988,"Env2","0",0,1,94.091793033871
101,"CML61",113.6148,0.002,0.004,0.994,"Env2","0",0,1,115.267249592246
102,"CML69",84.73,0.006,0.028,0.966,"Env2","0",0,1,98.0840581829483
103,"CML77",79.1526,0.005,0.302,0.693,"Env2","0",0,1,103.775607013255
104,"CML91",83.7936,0.015,0.218,0.767,"Env2","0",0,1,88.9389774177743
105,"CML92",79.4707,0.096,0.275,0.629,"Env2","0",0,1,103.519364560287
106,"CMV3",59.5986,0.147,0.847,0.006,"Env2","0",0,1,70.0020120515021
107,"CO106",61.682,0.016,0.973,0.011,"Env2","0",0,1,77.3416049050354
108,"CO125",63.0639,0.021,0.967,0.012,"Env2","0",0,1,58.3468114959324
109,"CO255",59.4573,0.009,0.647,0.344,"Env2","0",0,1,80.0575865757075
110,"DE1",77.5401,0.018,0.98,0.002,"Env2","0",0,1,83.7159977222313
111,"DE2",74.1241,0.02,0.979,0.001,"Env2","0",0,1,83.2303327679226
112,"DE3",75.8776,0.24,0.734,0.026,"Env2","0",0,1,55.0377264768977
113,"DE811",79.1373,0.779,0.218,0.003,"Env2","0",0,1,86.5353680330914
114,"E2558W",78.516,0.006,0.923,0.07,"Env2","0",0,1,75.5253976541968
115,"EP1",60.9675,0.001,0.461,0.537,"Env2","0",0,1,46.953275435045
116,"F2834T",74.6321,0.026,0.421,0.553,"Env2","0",0,1,81.3556353224715
117,"F44",82.1659,0.01,0.62,0.369,"Env2","0",0,1,57.2746138497876
118,"F6",82.2712,0.005,0.745,0.25,"Env2","0",0,1,123.053150671442
119,"F7",57.7955,0.07,0.608,0.322,"Env2","1",0,0,81.1693851110522
120,"GA209",83.5588,0.004,0.979,0.017,"Env2","0",0,1,88.1118671377269
121,"GT112",82.9939,0.008,0.839,0.153,"Env2","0",0,1,66.4099534255444
122,"H105W",70.58,0.753,0.209,0.038,"Env2","0",0,1,105.834002512769
123,"H49",73.573,0.002,0.995,0.003,"Env2","0",0,1,88.1029276560315
124,"H84",76.9237,0.714,0.281,0.004,"Env2","0",0,1,84.9599835340532
125,"H91",72.4586,0.997,0.002,0.001,"Env2","0",0,1,89.102229879154
126,"H95",75.7706,0.001,0.898,0.101,"Env2","0",0,1,80.0145044241971
127,"H99",68.1534,0.001,0.997,0.002,"Env2","0",0,1,55.9006214416997
128,"HI27",84.2825,0.207,0.019,0.774,"Env2","0",0,1,87.627339916153
129,"HP301",71.7176,0,0,0,"Env2","0",0,1,71.7782297465875
130,"HY",76.059,0.079,0.898,0.024,"Env2","0",0,1,55.8380896305925
131,"I137TN",77.3085,0.002,0.539,0.459,"Env2","1",0,0,92.7409117489959
132,"I205",73.1494,0.23,0.767,0.003,"Env2","0",0,1,61.766875938429
134,"IA2132",66.9151,0,0,0,"Env2","0",0,1,54.0115001460246
135,"IA5125",73.7,0,0,0,"Env2","0",0,1,63.1603966737789
136,"IDS28",73.1489,0,0,0,"Env2","0",0,1,52.1125101512175
137,"IDS69",74.8755,0,0,0,"Env2","0",0,1,80.4613225278414
138,"IDS91",72.8956,0,0,0,"Env2","0",0,1,78.6307376381829
139,"IL101",64.9637,0,0,0,"Env2","0",0,1,50.7826583151837
140,"IL14H",67.6062,0,0,0,"Env2","0",0,1,63.2559502585255
141,"IL677A",79.6582,0,0,0,"Env2","0",0,1,80.5208305145196
142,"K148",75.8236,0.087,0.886,0.027,"Env2","0",0,1,53.9114789249149
143,"K4",79.7796,0.11,0.873,0.017,"Env2","0",0,1,74.6492173117327
144,"K55",74.8692,0.01,0.98,0.01,"Env2","0",0,1,48.1961376017208
145,"K64",79.0343,0.033,0.965,0.002,"Env2","0",0,1,60.7906773635229
146,"KI11",87.092,0.003,0.017,0.98,"Env2","0",0,1,80.4323357087949
147,"KI14",102.3563,0.003,0.003,0.994,"Env2","0",0,1,112.904280857232
148,"KI2021",90.9691,0.004,0.005,0.991,"Env2","0",0,1,100.102574653927
149,"KI21",78.0904,0.001,0.393,0.606,"Env2","0",0,1,65.9097580577969
150,"KI3",84.0508,0.001,0.002,0.997,"Env2","0",0,1,79.8872133783052
151,"KI43",80.5768,0.029,0.048,0.923,"Env2","0",0,1,87.3399770871268
152,"KI44",86.5349,0.001,0.018,0.981,"Env2","0",0,1,80.7905042116257
153,"KY21",80.6388,0.008,0.859,0.133,"Env2","0",0,1,64.2462565549967
154,"KY226",78.1843,0.011,0.732,0.258,"Env2","0",0,1,87.8488681159395
155,"KY228",80.1691,0.134,0.709,0.157,"Env2","0",0,1,90.9391935465599
156,"L317",75.6883,0.001,0.99,0.009,"Env2","0",0,1,31.5617737021959
157,"L578",82.7188,0.007,0.297,0.696,"Env2","0",0,1,76.1383334705976
158,"M14",67.8828,0.012,0.849,0.139,"Env2","0",0,1,84.957163709023
159,"M162W",78.7757,0.002,0.996,0.002,"Env2","0",0,1,62.5189039986129
160,"M37W",79.3077,0.012,0.404,0.584,"Env2","0",0,1,62.9176189321849
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env2","0",0,1,72.3848382982286
162,"MO17",73.5243,0.001,0.998,0.001,"Env2","0",0,1,70.2250456797596
163,"MO18W",84.9689,0.011,0.307,0.683,"Env2","0",0,1,90.3205137364386
164,"MO1W",73.1586,0.004,0.828,0.168,"Env2","0",0,1,53.8300364694493
165,"MO24W",77.6315,0.108,0.727,0.165,"Env2","0",0,1,81.2943486936338
166,"MO44",74.0944,0.002,0.996,0.002,"Env2","0",0,1,91.3914710504208
167,"MO45",69.7817,0.252,0.516,0.232,"Env2","0",0,1,46.616665497012
168,"MO46",76.8292,0.152,0.838,0.011,"Env2","0",0,1,85.4405727997171
169,"MO47",67.3645,0.18,0.624,0.196,"Env2","0",0,1,66.4492697050201
170,"MOG",76.7004,0.002,0.996,0.002,"Env2","0",0,1,75.0901526699259
171,"MP339",81.4118,0.102,0.641,0.258,"Env2","0",0,1,87.162858173111
172,"MS1334",63.3397,0.002,0.884,0.114,"Env2","1",0,0,75.3987465817701
173,"MS153",67.6877,0.063,0.865,0.073,"Env2","0",0,1,51.9221300518022
174,"MS71",69.9717,0.002,0.997,0.001,"Env2","0",0,1,80.5178604132926
175,"MT42",60.7897,0.004,0.765,0.231,"Env2","0",0,1,54.1612374038635
176,"N192",68.0591,0.998,0.001,0.001,"Env2","0",0,1,78.7614003399361
177,"N28HT",72.3818,0.551,0.447,0.002,"Env2","0",0,1,51.9710833140685
178,"N6",72.331,0.017,0.98,0.003,"Env2","0",0,1,90.0515508430201
179,"N7A",71.4677,0.494,0.503,0.002,"Env2","0",0,1,84.3846472652385
180,"NC222",79.741,0.004,0.874,0.122,"Env2","0",0,1,75.3194513366539
181,"NC230",74.6365,0.004,0.994,0.002,"Env2","0",0,1,64.9578980264062
182,"NC232",75.6048,0.068,0.839,0.094,"Env2","0",0,1,84.3878546997841
183,"NC236",80.8717,0.023,0.974,0.002,"Env2","0",0,1,93.9876838181595
184,"NC238",84.1726,0.004,0.989,0.007,"Env2","0",0,1,79.1394623928746
185,"NC250",73.2365,0.941,0.057,0.002,"Env2","0",0,1,67.8921840744514
186,"NC258",78.3731,0.001,0.997,0.001,"Env2","0",0,1,72.6783936358446
187,"NC260",73.3428,0.005,0.992,0.003,"Env2","0",0,1,69.6460364805131
188,"NC262",72.9937,0.007,0.991,0.001,"Env2","0",0,1,97.501137796655
189,"NC264",75.8274,0.015,0.018,0.967,"Env2","0",0,1,47.2916732011084
190,"NC290A",75.7686,0.015,0.984,0.001,"Env2","0",0,1,76.5102633006568
191,"NC294",73.7393,0.998,0.001,0.001,"Env2","0",0,1,77.6854956209126
192,"NC296",77.3119,0.002,0.001,0.997,"Env2","0",0,1,57.5536727688712
193,"NC296A",78.4604,0.002,0.001,0.997,"Env2","0",0,1,66.3565749715813
194,"NC298",76.9959,0.001,0.001,0.998,"Env2","0",0,1,90.4634932621775
195,"NC300",81.3896,0.002,0.003,0.995,"Env2","0",0,1,80.2433512119543
196,"NC302",74.5463,0.002,0.003,0.996,"Env2","0",0,1,71.1173396462549
197,"NC304",74.6772,0.001,0.002,0.997,"Env2","0",0,1,50.5550937606669
198,"NC306",74.5105,0.998,0.001,0.001,"Env2","0",0,1,53.962958848742
199,"NC310",74.5323,0.999,0.001,0.001,"Env2","0",0,1,86.236902022248
200,"NC314",75.1653,0.998,0.001,0.001,"Env2","0",0,1,79.6057637152547
201,"NC318",78.5687,0.002,0.032,0.966,"Env2","0",0,1,92.3927981096781
202,"NC320",76.7693,0.004,0.005,0.991,"Env2","0",0,1,69.8062350357544
203,"NC324",77.3784,0.999,0.001,0.001,"Env2","0",0,1,75.4065201714464
204,"NC326",76.2669,0.998,0.001,0.001,"Env2","0",0,1,69.4958622636749
205,"NC328",74.238,0.998,0.001,0.001,"Env2","0",0,1,78.6063758203598
206,"NC33",81.384,0.129,0.862,0.01,"Env2","0",0,1,90.9924689397866
207,"NC336",79.7619,0.002,0.001,0.997,"Env2","0",0,1,67.3549921530668
208,"NC338",78.0938,0.002,0.003,0.995,"Env2","0",0,1,73.5731201937854
209,"NC340",77.7262,0.009,0.004,0.987,"Env2","0",0,1,91.0992933697786
210,"NC342",73.384,0.005,0.994,0.001,"Env2","0",0,1,82.5028578819616
211,"NC344",76.9914,0.002,0.997,0.001,"Env2","0",0,1,86.0650408935399
212,"NC346",77.9955,0.002,0.001,0.997,"Env2","0",0,1,100.719082234297
213,"NC348",77.6858,0.001,0.001,0.997,"Env2","0",0,1,71.9585894908069
214,"NC350",77.7047,0.003,0.002,0.995,"Env2","0",0,1,78.986063995493
215,"NC352",80.7583,0.003,0.001,0.996,"Env2","0",0,1,72.9520028104841
216,"NC354",78.7022,0.01,0.001,0.989,"Env2","0",0,1,81.7682208300854
217,"NC356",76.9065,0.001,0.031,0.968,"Env2","1",0,0,93.561830339884
218,"NC358",72.9944,0.001,0.143,0.856,"Env2","0",0,1,73.4984236613992
219,"NC360",76.7912,0.001,0.475,0.523,"Env2","0",0,1,97.1452007320536
220,"NC362",75.6493,0.002,0.54,0.458,"Env2","0",0,1,84.6536249978994
221,"NC364",74.0945,0.002,0.507,0.492,"Env2","0",0,1,66.5806089248855
222,"NC366",80.1203,0.018,0.467,0.514,"Env2","0",0,1,101.937438999585
223,"NC368",75.9685,0.996,0.003,0.001,"Env2","0",0,1,82.8257341098304
224,"ND246",62.7605,0.004,0.76,0.236,"Env2","0",0,1,67.2957701538108
225,"OH40B",74.9959,0.002,0.996,0.002,"Env2","0",0,1,61.4787634202099
226,"OH43",68.5854,0.001,0.998,0.001,"Env2","0",0,1,52.0784352026769
227,"OH43E",69.148,0.002,0.997,0.001,"Env2","0",0,1,65.79550118726
228,"OH603",80.8601,0.002,0.669,0.329,"Env2","0",0,1,85.1228708515782
229,"OH7B",82.1824,0.031,0.967,0.002,"Env2","0",0,1,104.637492687201
230,"OS420",73.7354,0.016,0.983,0.001,"Env2","0",0,1,84.9712848292693
231,"P39",66.286,0,0,0,"Env2","0",0,1,89.1046355938384
232,"PA762",73.605,0.001,0.998,0.001,"Env2","1",0,0,88.9004321699417
233,"PA875",72.4222,0.002,0.979,0.02,"Env2","0",0,1,81.79070703027
234,"PA880",73.2393,0.002,0.993,0.005,"Env2","0",0,1,77.5306494161909
235,"PA91",76.0519,0.001,0.997,0.002,"Env2","0",0,1,104.304624191663
236,"R109B",72.3121,0.113,0.855,0.032,"Env2","0",0,1,91.5185120710621
237,"R168",70.3065,0.002,0.996,0.002,"Env2","0",0,1,82.2071349347225
238,"R177",76.2678,0.122,0.875,0.002,"Env2","0",0,1,65.129017806766
239,"R229",76.9172,0.991,0.002,0.007,"Env2","0",0,1,73.6037837215407
240,"R4",74.9659,0.019,0.979,0.003,"Env2","0",0,1,77.8343726119284
241,"SA24",74.3062,0,0,0,"Env2","0",0,1,72.1447580192683
242,"SC213R",86.2039,0.002,0.579,0.419,"Env2","1",0,0,90.9500097089277
243,"SC357",78.6115,0.003,0.622,0.375,"Env2","0",0,1,77.8950760654843
244,"SD40",72.0045,0.417,0.581,0.002,"Env2","0",0,1,74.3633243225893
245,"SD44",69.5738,0.006,0.993,0.001,"Env2","0",0,1,78.5469926270645
246,"SG1533",73.6917,0,0,0,"Env2","0",0,1,50.1976525813442
247,"SG18",76.8717,0,0,0,"Env2","0",0,1,53.2888024173216
248,"T232",77.3524,0.14,0.459,0.402,"Env2","0",0,1,50.9787900088543
249,"T234",84.2938,0.003,0.985,0.012,"Env2","0",0,1,81.161729167139
250,"T8",73.7759,0.003,0.989,0.007,"Env2","0",0,1,79.8382434637211
251,"TX303",80.2482,0.065,0.36,0.575,"Env2","0",0,1,101.123701091852
252,"TX601",86.059,0.003,0.004,0.993,"Env2","0",0,1,51.2668815006231
253,"TZI10",89.2717,0.003,0.005,0.992,"Env2","0",0,1,121.147771663543
254,"TZI16",77.8416,0.248,0.351,0.401,"Env2","0",0,1,82.3530835874925
255,"TZI18",82.6569,0.002,0.003,0.995,"Env2","0",0,1,65.8264372008819
256,"TZI25",76.2009,0.305,0.086,0.608,"Env2","0",0,1,75.6071260747147
257,"TZI8",90.0707,0.041,0.005,0.955,"Env2","0",0,1,90.8918924991945
258,"TZI9",76.884,0.008,0.011,0.982,"Env2","0",0,1,72.1083167203929
259,"U267Y",85.9916,0.002,0.595,0.403,"Env2","0",0,1,76.3649107434546
260,"VA102",69.1993,0.001,0.994,0.005,"Env2","0",0,1,54.7520410999884
261,"VA14",77.1231,0.002,0.995,0.003,"Env2","1",0,0,60.434532923651
262,"VA17",74.597,0.002,0.997,0.001,"Env2","0",0,1,72.1905608597281
263,"VA22",75.0246,0.001,0.995,0.003,"Env2","0",0,1,64.4752564123654
264,"VA26",71.4638,0.005,0.983,0.011,"Env2","0",0,1,77.3888942566011
265,"VA35",72.4541,0.002,0.996,0.002,"Env2","0",0,1,78.1273688671315
266,"VA59",71.4482,0.003,0.994,0.003,"Env2","0",0,1,87.332736785646
267,"VA85",72.2752,0.014,0.983,0.003,"Env2","0",0,1,56.3571095696983
268,"VA99",73.7107,0.158,0.84,0.002,"Env2","0",0,1,81.5646785973308
269,"VAW6",74.0861,0.02,0.724,0.256,"Env2","0",0,1,59.5298303460256
270,"W117HT",64.0324,0.159,0.617,0.224,"Env2","0",0,1,69.8242046019146
271,"W153R",68.7572,0.145,0.853,0.002,"Env2","0",0,1,74.7317242107435
272,"W182B",62.6477,0.153,0.845,0.002,"Env2","0",0,1,52.7272132367319
273,"W22",73.5059,0.063,0.931,0.006,"Env2","0",0,1,63.059742136577
274,"W64A",71.2407,0.001,0.998,0.001,"Env2","0",0,1,78.7491156642857
275,"WD",57.1834,0.014,0.97,0.016,"Env2","0",0,1,53.0881131210737
276,"WF9",70.2247,0.005,0.994,0.001,"Env2","0",0,1,90.276396527205
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env2","1",0,0,117.305443217148
