"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","SNPPresence","Env1Presence","SNPAbsence","Phenotype"
52,"CH9",71.0825,0.003,0.992,0.006,"Env2","0",0,1,53.8137573050646
53,"CI1872",76.8145,0.006,0.992,0.002,"Env2","0",0,1,92.9294324681309
54,"CI21E",76.1651,0.119,0.866,0.014,"Env2","0",0,1,96.775466999372
55,"CI28A",76.5779,0.004,0.749,0.247,"Env2","0",0,1,80.6434005278834
56,"CI31A",80.2225,0.002,0.994,0.004,"Env2","0",0,1,71.0348156042854
57,"CI3A",78.3931,0.083,0.905,0.012,"Env2","0",0,1,86.9221877344822
58,"CI64",76.727,0.012,0.986,0.002,"Env2","0",0,1,66.4667900997333
59,"CI66",82.7365,0.011,0.935,0.054,"Env2","0",0,1,96.3637100944525
60,"CI7",75.9223,0.004,0.994,0.001,"Env2","0",0,1,62.9099430915152
61,"CI90C",79.0715,0.003,0.737,0.26,"Env2","0",0,1,64.802148369004
62,"CI91B",74.0808,0.002,0.997,0.002,"Env2","0",0,1,76.782606692137
63,"CM105",63.3495,0.995,0.004,0.001,"Env2","0",0,1,61.3876726578653
64,"CM174",62.7155,0.997,0.002,0.001,"Env2","0",0,1,56.4991515600805
65,"CM37",56.9015,0.013,0.969,0.017,"Env2","0",0,1,82.6712782526178
66,"CM7",59.8961,0.059,0.939,0.002,"Env2","0",0,1,42.2537490229946
67,"CML10",94.6511,0.002,0.002,0.995,"Env2","0",0,1,84.7973575866792
68,"CML103",76.315,0.003,0.005,0.992,"Env2","0",0,1,73.3196024137921
69,"CML108",81.1927,0.002,0.099,0.899,"Env2","0",0,1,113.084702015115
70,"CML11",88.4198,0.003,0.002,0.995,"Env2","0",0,1,105.219604949675
71,"CML14",96.565,0.001,0.001,0.998,"Env2","0",0,1,90.6364988747967
72,"CML154Q",77.306,0.002,0.005,0.993,"Env2","0",0,1,49.7340575535491
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env2","0",0,1,67.6847160106001
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env2","0",0,1,74.8537555509716
75,"CML218",80.3192,0.01,0.301,0.689,"Env2","0",0,1,58.911549532059
76,"CML220",75.4254,0.059,0.053,0.887,"Env2","0",0,1,94.7852244664093
77,"CML228",88.68,0.003,0.002,0.995,"Env2","0",0,1,73.2576750978898
78,"CML238",85.8408,0.001,0.004,0.995,"Env2","0",0,1,62.2239549729904
79,"CML247",90.0765,0.003,0.006,0.991,"Env2","0",0,1,74.3019787740429
80,"CML254",105.276,0.001,0.006,0.993,"Env2","0",0,1,101.63559042879
81,"CML258",97.208,0.001,0.002,0.996,"Env2","0",0,1,103.735799836621
82,"CML261",97.0905,0.016,0.004,0.981,"Env2","0",0,1,99.8534530085103
83,"CML264",113.8464,0.002,0.001,0.997,"Env2","0",0,1,102.513696185221
84,"CML277",88.5572,0.001,0.004,0.995,"Env2","0",0,1,70.7488489220158
85,"CML281",103.6257,0.023,0.046,0.931,"Env2","0",0,1,106.408566602285
86,"CML287",95.2476,0.004,0.022,0.974,"Env2","0",0,1,102.740679400222
87,"CML311",92.2112,0.004,0.114,0.882,"Env2","0",0,1,119.354239199542
88,"CML314",83.3483,0.003,0.002,0.995,"Env2","0",0,1,97.8660484312313
89,"CML321",90.6385,0.027,0.008,0.966,"Env2","0",0,1,87.5518808210356
90,"CML322",78.4872,0.01,0.005,0.985,"Env2","0",0,1,63.5621451518836
91,"CML323",78.2786,0.007,0.34,0.653,"Env2","0",0,1,47.9639729185525
92,"CML328",82.8199,0.002,0.357,0.641,"Env2","0",0,1,74.9954001866728
93,"CML331",95.0247,0.002,0.003,0.994,"Env2","0",0,1,114.709088296607
94,"CML332",84.3217,0.002,0.003,0.994,"Env2","0",0,1,91.0785132136273
95,"CML333",78.554,0.013,0.029,0.959,"Env2","0",0,1,77.8925938364898
96,"CML341",88.0196,0.002,0.004,0.995,"Env2","0",0,1,88.664537730727
97,"CML38",89.2113,0.001,0.002,0.997,"Env2","0",0,1,107.068693788298
98,"CML45",99.629,0.001,0.002,0.997,"Env2","0",0,1,101.832558391827
99,"CML5",95.8391,0.001,0.034,0.965,"Env2","0",0,1,97.6160224665045
100,"CML52",91.8288,0.002,0.01,0.988,"Env2","0",0,1,74.7189530708331
101,"CML61",113.6148,0.002,0.004,0.994,"Env2","0",0,1,101.844172776229
102,"CML69",84.73,0.006,0.028,0.966,"Env2","0",0,1,72.356990738641
103,"CML77",79.1526,0.005,0.302,0.693,"Env2","0",0,1,69.9562598310819
104,"CML91",83.7936,0.015,0.218,0.767,"Env2","0",0,1,67.2819821113575
105,"CML92",79.4707,0.096,0.275,0.629,"Env2","0",0,1,98.8217868943507
106,"CMV3",59.5986,0.147,0.847,0.006,"Env2","0",0,1,75.8710107072588
107,"CO106",61.682,0.016,0.973,0.011,"Env2","0",0,1,56.870392623897
108,"CO125",63.0639,0.021,0.967,0.012,"Env2","0",0,1,57.3749940488877
109,"CO255",59.4573,0.009,0.647,0.344,"Env2","1",0,0,65.1515262066575
110,"DE1",77.5401,0.018,0.98,0.002,"Env2","0",0,1,72.3037303485958
111,"DE2",74.1241,0.02,0.979,0.001,"Env2","0",0,1,94.9820771476226
112,"DE3",75.8776,0.24,0.734,0.026,"Env2","0",0,1,89.3558879751373
113,"DE811",79.1373,0.779,0.218,0.003,"Env2","0",0,1,83.7764667477868
114,"E2558W",78.516,0.006,0.923,0.07,"Env2","0",0,1,70.9249174886165
115,"EP1",60.9675,0.001,0.461,0.537,"Env2","0",0,1,57.0007117774021
116,"F2834T",74.6321,0.026,0.421,0.553,"Env2","0",0,1,60.2387939355124
117,"F44",82.1659,0.01,0.62,0.369,"Env2","0",0,1,47.2920638171903
118,"F6",82.2712,0.005,0.745,0.25,"Env2","0",0,1,93.4002972218931
119,"F7",57.7955,0.07,0.608,0.322,"Env2","0",0,1,66.8382545431447
120,"GA209",83.5588,0.004,0.979,0.017,"Env2","0",0,1,96.2366783692854
121,"GT112",82.9939,0.008,0.839,0.153,"Env2","0",0,1,64.1265121404363
122,"H105W",70.58,0.753,0.209,0.038,"Env2","0",0,1,106.298222826315
123,"H49",73.573,0.002,0.995,0.003,"Env2","0",0,1,85.0893191094852
124,"H84",76.9237,0.714,0.281,0.004,"Env2","0",0,1,72.2784620662857
125,"H91",72.4586,0.997,0.002,0.001,"Env2","0",0,1,77.6769468118381
126,"H95",75.7706,0.001,0.898,0.101,"Env2","0",0,1,66.3929674154896
127,"H99",68.1534,0.001,0.997,0.002,"Env2","0",0,1,50.9073320007791
128,"HI27",84.2825,0.207,0.019,0.774,"Env2","0",0,1,91.6343792904818
129,"HP301",71.7176,0,0,0,"Env2","0",0,1,71.7125929313739
130,"HY",76.059,0.079,0.898,0.024,"Env2","0",0,1,97.2079311170518
131,"I137TN",77.3085,0.002,0.539,0.459,"Env2","0",0,1,84.7952781947953
132,"I205",73.1494,0.23,0.767,0.003,"Env2","0",0,1,64.8279632183499
134,"IA2132",66.9151,0,0,0,"Env2","0",0,1,68.1284864688567
135,"IA5125",73.7,0,0,0,"Env2","0",0,1,75.7867721933761
136,"IDS28",73.1489,0,0,0,"Env2","0",0,1,71.3442836345957
137,"IDS69",74.8755,0,0,0,"Env2","0",0,1,76.9486982814049
138,"IDS91",72.8956,0,0,0,"Env2","0",0,1,75.3535322571038
139,"IL101",64.9637,0,0,0,"Env2","0",0,1,75.8272691294138
140,"IL14H",67.6062,0,0,0,"Env2","0",0,1,89.4077574064924
141,"IL677A",79.6582,0,0,0,"Env2","0",0,1,61.1764630900967
142,"K148",75.8236,0.087,0.886,0.027,"Env2","0",0,1,81.1937209451912
143,"K4",79.7796,0.11,0.873,0.017,"Env2","0",0,1,88.9780904737685
144,"K55",74.8692,0.01,0.98,0.01,"Env2","0",0,1,96.885357908367
145,"K64",79.0343,0.033,0.965,0.002,"Env2","0",0,1,52.027115899217
146,"KI11",87.092,0.003,0.017,0.98,"Env2","0",0,1,65.0026629744291
147,"KI14",102.3563,0.003,0.003,0.994,"Env2","0",0,1,121.402268517466
148,"KI2021",90.9691,0.004,0.005,0.991,"Env2","0",0,1,76.2408269486145
149,"KI21",78.0904,0.001,0.393,0.606,"Env2","0",0,1,86.4014014158427
150,"KI3",84.0508,0.001,0.002,0.997,"Env2","0",0,1,80.6879623421893
151,"KI43",80.5768,0.029,0.048,0.923,"Env2","0",0,1,84.0797062883424
152,"KI44",86.5349,0.001,0.018,0.981,"Env2","0",0,1,88.1488598188633
153,"KY21",80.6388,0.008,0.859,0.133,"Env2","0",0,1,104.34878333073
154,"KY226",78.1843,0.011,0.732,0.258,"Env2","0",0,1,54.1064333213756
155,"KY228",80.1691,0.134,0.709,0.157,"Env2","0",0,1,100.590321417097
156,"L317",75.6883,0.001,0.99,0.009,"Env2","0",0,1,77.670794703571
157,"L578",82.7188,0.007,0.297,0.696,"Env2","0",0,1,92.3632907968861
158,"M14",67.8828,0.012,0.849,0.139,"Env2","0",0,1,39.2728705772561
159,"M162W",78.7757,0.002,0.996,0.002,"Env2","0",0,1,104.784288111072
160,"M37W",79.3077,0.012,0.404,0.584,"Env2","0",0,1,68.0673425598847
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env2","0",0,1,31.7986779963045
162,"MO17",73.5243,0.001,0.998,0.001,"Env2","0",0,1,105.212278563912
163,"MO18W",84.9689,0.011,0.307,0.683,"Env2","0",0,1,72.6096111763566
164,"MO1W",73.1586,0.004,0.828,0.168,"Env2","0",0,1,90.9661413142987
165,"MO24W",77.6315,0.108,0.727,0.165,"Env2","0",0,1,90.7484255168371
166,"MO44",74.0944,0.002,0.996,0.002,"Env2","0",0,1,75.060310091185
167,"MO45",69.7817,0.252,0.516,0.232,"Env2","0",0,1,66.0747311189662
168,"MO46",76.8292,0.152,0.838,0.011,"Env2","0",0,1,80.9210471700404
169,"MO47",67.3645,0.18,0.624,0.196,"Env2","0",0,1,70.1982235770854
170,"MOG",76.7004,0.002,0.996,0.002,"Env2","1",0,0,98.2947432052021
171,"MP339",81.4118,0.102,0.641,0.258,"Env2","0",0,1,80.9924384934872
172,"MS1334",63.3397,0.002,0.884,0.114,"Env2","0",0,1,63.583324127496
173,"MS153",67.6877,0.063,0.865,0.073,"Env2","0",0,1,69.4292701622913
174,"MS71",69.9717,0.002,0.997,0.001,"Env2","0",0,1,37.5871894906249
175,"MT42",60.7897,0.004,0.765,0.231,"Env2","0",0,1,50.8312659115336
176,"N192",68.0591,0.998,0.001,0.001,"Env2","0",0,1,45.4840730063044
177,"N28HT",72.3818,0.551,0.447,0.002,"Env2","0",0,1,104.186128703615
178,"N6",72.331,0.017,0.98,0.003,"Env2","0",0,1,73.2092315902089
179,"N7A",71.4677,0.494,0.503,0.002,"Env2","0",0,1,55.5665189717731
180,"NC222",79.741,0.004,0.874,0.122,"Env2","0",0,1,57.774565829777
181,"NC230",74.6365,0.004,0.994,0.002,"Env2","0",0,1,68.4411769181478
182,"NC232",75.6048,0.068,0.839,0.094,"Env2","0",0,1,68.7537226231938
183,"NC236",80.8717,0.023,0.974,0.002,"Env2","0",0,1,89.2517059095599
184,"NC238",84.1726,0.004,0.989,0.007,"Env2","0",0,1,92.5099628711806
185,"NC250",73.2365,0.941,0.057,0.002,"Env2","0",0,1,78.8616490394931
186,"NC258",78.3731,0.001,0.997,0.001,"Env2","0",0,1,81.9542054003365
187,"NC260",73.3428,0.005,0.992,0.003,"Env2","0",0,1,91.7836113154502
188,"NC262",72.9937,0.007,0.991,0.001,"Env2","0",0,1,58.6647016249507
189,"NC264",75.8274,0.015,0.018,0.967,"Env2","0",0,1,98.8148359989382
190,"NC290A",75.7686,0.015,0.984,0.001,"Env2","0",0,1,76.4434922205572
191,"NC294",73.7393,0.998,0.001,0.001,"Env2","0",0,1,67.2671003104571
192,"NC296",77.3119,0.002,0.001,0.997,"Env2","0",0,1,95.289127319959
193,"NC296A",78.4604,0.002,0.001,0.997,"Env2","0",0,1,59.7234585984812
194,"NC298",76.9959,0.001,0.001,0.998,"Env2","0",0,1,76.1519082419184
195,"NC300",81.3896,0.002,0.003,0.995,"Env2","0",0,1,74.0866348460658
196,"NC302",74.5463,0.002,0.003,0.996,"Env2","0",0,1,80.2080094706968
197,"NC304",74.6772,0.001,0.002,0.997,"Env2","0",0,1,96.8132225949865
198,"NC306",74.5105,0.998,0.001,0.001,"Env2","0",0,1,69.6967082461308
199,"NC310",74.5323,0.999,0.001,0.001,"Env2","0",0,1,83.207505062215
200,"NC314",75.1653,0.998,0.001,0.001,"Env2","0",0,1,86.0130537470938
201,"NC318",78.5687,0.002,0.032,0.966,"Env2","0",0,1,64.9502782569901
202,"NC320",76.7693,0.004,0.005,0.991,"Env2","1",0,0,123.063237657307
203,"NC324",77.3784,0.999,0.001,0.001,"Env2","0",0,1,91.3398977304155
204,"NC326",76.2669,0.998,0.001,0.001,"Env2","0",0,1,72.5491789967962
205,"NC328",74.238,0.998,0.001,0.001,"Env2","0",0,1,75.699255575935
206,"NC33",81.384,0.129,0.862,0.01,"Env2","0",0,1,76.2395143955813
207,"NC336",79.7619,0.002,0.001,0.997,"Env2","0",0,1,70.5714773818824
208,"NC338",78.0938,0.002,0.003,0.995,"Env2","0",0,1,64.9833488812606
209,"NC340",77.7262,0.009,0.004,0.987,"Env2","0",0,1,98.2337608401995
210,"NC342",73.384,0.005,0.994,0.001,"Env2","1",0,0,89.3677523091275
211,"NC344",76.9914,0.002,0.997,0.001,"Env2","0",0,1,47.2497860632684
212,"NC346",77.9955,0.002,0.001,0.997,"Env2","0",0,1,82.1953560317966
213,"NC348",77.6858,0.001,0.001,0.997,"Env2","1",0,0,128.022797029121
214,"NC350",77.7047,0.003,0.002,0.995,"Env2","0",0,1,77.7537297551638
215,"NC352",80.7583,0.003,0.001,0.996,"Env2","0",0,1,97.1129716419846
216,"NC354",78.7022,0.01,0.001,0.989,"Env2","0",0,1,64.0151181140023
217,"NC356",76.9065,0.001,0.031,0.968,"Env2","0",0,1,73.4011993469055
218,"NC358",72.9944,0.001,0.143,0.856,"Env2","0",0,1,63.6487153010638
219,"NC360",76.7912,0.001,0.475,0.523,"Env2","0",0,1,75.1026627830821
220,"NC362",75.6493,0.002,0.54,0.458,"Env2","0",0,1,53.0398308422013
221,"NC364",74.0945,0.002,0.507,0.492,"Env2","0",0,1,97.710769725754
222,"NC366",80.1203,0.018,0.467,0.514,"Env2","0",0,1,83.2347116238809
223,"NC368",75.9685,0.996,0.003,0.001,"Env2","0",0,1,53.4550173731242
224,"ND246",62.7605,0.004,0.76,0.236,"Env2","0",0,1,62.0722515516252
225,"OH40B",74.9959,0.002,0.996,0.002,"Env2","1",0,0,80.3235099250135
226,"OH43",68.5854,0.001,0.998,0.001,"Env2","0",0,1,55.596083770117
227,"OH43E",69.148,0.002,0.997,0.001,"Env2","0",0,1,68.099949945373
228,"OH603",80.8601,0.002,0.669,0.329,"Env2","0",0,1,51.6025193335785
229,"OH7B",82.1824,0.031,0.967,0.002,"Env2","0",0,1,102.788736998982
230,"OS420",73.7354,0.016,0.983,0.001,"Env2","0",0,1,74.3229718935821
231,"P39",66.286,0,0,0,"Env2","0",0,1,76.9496077131984
232,"PA762",73.605,0.001,0.998,0.001,"Env2","0",0,1,75.6899654387086
233,"PA875",72.4222,0.002,0.979,0.02,"Env2","0",0,1,69.2440475608998
234,"PA880",73.2393,0.002,0.993,0.005,"Env2","0",0,1,63.7621023515626
235,"PA91",76.0519,0.001,0.997,0.002,"Env2","0",0,1,101.639695339441
236,"R109B",72.3121,0.113,0.855,0.032,"Env2","1",0,0,88.7733128420999
237,"R168",70.3065,0.002,0.996,0.002,"Env2","0",0,1,45.7946949576386
238,"R177",76.2678,0.122,0.875,0.002,"Env2","0",0,1,68.9380794924914
239,"R229",76.9172,0.991,0.002,0.007,"Env2","1",0,0,83.5748674619406
240,"R4",74.9659,0.019,0.979,0.003,"Env2","0",0,1,81.7194404118436
241,"SA24",74.3062,0,0,0,"Env2","0",0,1,90.9162972957232
242,"SC213R",86.2039,0.002,0.579,0.419,"Env2","0",0,1,98.2900299381354
243,"SC357",78.6115,0.003,0.622,0.375,"Env2","0",0,1,77.6135688949536
244,"SD40",72.0045,0.417,0.581,0.002,"Env2","0",0,1,68.0132105134543
245,"SD44",69.5738,0.006,0.993,0.001,"Env2","0",0,1,76.9739075197641
246,"SG1533",73.6917,0,0,0,"Env2","0",0,1,44.8323260111312
247,"SG18",76.8717,0,0,0,"Env2","0",0,1,69.148656366823
248,"T232",77.3524,0.14,0.459,0.402,"Env2","0",0,1,98.5445089456093
249,"T234",84.2938,0.003,0.985,0.012,"Env2","0",0,1,99.2218191373538
250,"T8",73.7759,0.003,0.989,0.007,"Env2","0",0,1,89.1977985269921
251,"TX303",80.2482,0.065,0.36,0.575,"Env2","0",0,1,61.1379415954631
252,"TX601",86.059,0.003,0.004,0.993,"Env2","0",0,1,64.9591883744178
253,"TZI10",89.2717,0.003,0.005,0.992,"Env2","0",0,1,79.1536232939193
254,"TZI16",77.8416,0.248,0.351,0.401,"Env2","0",0,1,67.4674223429507
255,"TZI18",82.6569,0.002,0.003,0.995,"Env2","0",0,1,81.9900070662946
256,"TZI25",76.2009,0.305,0.086,0.608,"Env2","0",0,1,93.7357141683115
257,"TZI8",90.0707,0.041,0.005,0.955,"Env2","0",0,1,108.620225160099
258,"TZI9",76.884,0.008,0.011,0.982,"Env2","0",0,1,70.0737039222127
259,"U267Y",85.9916,0.002,0.595,0.403,"Env2","0",0,1,72.362341671367
260,"VA102",69.1993,0.001,0.994,0.005,"Env2","0",0,1,69.5849251948228
261,"VA14",77.1231,0.002,0.995,0.003,"Env2","0",0,1,48.6014378768704
262,"VA17",74.597,0.002,0.997,0.001,"Env2","0",0,1,70.1454928562642
263,"VA22",75.0246,0.001,0.995,0.003,"Env2","0",0,1,81.7485865414941
264,"VA26",71.4638,0.005,0.983,0.011,"Env2","0",0,1,99.0402574113455
265,"VA35",72.4541,0.002,0.996,0.002,"Env2","0",0,1,82.3147337137885
266,"VA59",71.4482,0.003,0.994,0.003,"Env2","0",0,1,59.3719067666483
267,"VA85",72.2752,0.014,0.983,0.003,"Env2","1",0,0,91.5864117194156
268,"VA99",73.7107,0.158,0.84,0.002,"Env2","0",0,1,81.3496631963967
269,"VAW6",74.0861,0.02,0.724,0.256,"Env2","0",0,1,70.9302530309703
270,"W117HT",64.0324,0.159,0.617,0.224,"Env2","0",0,1,56.56063750154
271,"W153R",68.7572,0.145,0.853,0.002,"Env2","0",0,1,43.5511955720534
272,"W182B",62.6477,0.153,0.845,0.002,"Env2","0",0,1,54.3189456920964
273,"W22",73.5059,0.063,0.931,0.006,"Env2","0",0,1,64.536771111969
274,"W64A",71.2407,0.001,0.998,0.001,"Env2","0",0,1,84.4428993335663
275,"WD",57.1834,0.014,0.97,0.016,"Env2","0",0,1,83.3625566200269
276,"WF9",70.2247,0.005,0.994,0.001,"Env2","0",0,1,50.6265411212228
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env2","0",0,1,80.1331359167537
