"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","SNPPresence","Env1Presence","SNPAbsence","Phenotype"
52,"CH9",71.0825,0.003,0.992,0.006,"Env2","0",0,1,62.3069355967438
53,"CI1872",76.8145,0.006,0.992,0.002,"Env2","0",0,1,61.1083986276593
54,"CI21E",76.1651,0.119,0.866,0.014,"Env2","0",0,1,85.0613125426761
55,"CI28A",76.5779,0.004,0.749,0.247,"Env2","0",0,1,82.3716242839116
56,"CI31A",80.2225,0.002,0.994,0.004,"Env2","0",0,1,100.787587378218
57,"CI3A",78.3931,0.083,0.905,0.012,"Env2","0",0,1,92.8462875987894
58,"CI64",76.727,0.012,0.986,0.002,"Env2","0",0,1,35.9914003897923
59,"CI66",82.7365,0.011,0.935,0.054,"Env2","0",0,1,97.7495694177815
60,"CI7",75.9223,0.004,0.994,0.001,"Env2","0",0,1,95.6530058293547
61,"CI90C",79.0715,0.003,0.737,0.26,"Env2","0",0,1,87.6336210740815
62,"CI91B",74.0808,0.002,0.997,0.002,"Env2","0",0,1,52.4544207053303
63,"CM105",63.3495,0.995,0.004,0.001,"Env2","0",0,1,59.3608338361413
64,"CM174",62.7155,0.997,0.002,0.001,"Env2","0",0,1,37.5083494659923
65,"CM37",56.9015,0.013,0.969,0.017,"Env2","0",0,1,53.2027071733464
66,"CM7",59.8961,0.059,0.939,0.002,"Env2","0",0,1,71.3822293747237
67,"CML10",94.6511,0.002,0.002,0.995,"Env2","0",0,1,93.3189256894264
68,"CML103",76.315,0.003,0.005,0.992,"Env2","0",0,1,73.5365878944383
69,"CML108",81.1927,0.002,0.099,0.899,"Env2","0",0,1,83.3137674691501
70,"CML11",88.4198,0.003,0.002,0.995,"Env2","0",0,1,94.2956811609843
71,"CML14",96.565,0.001,0.001,0.998,"Env2","0",0,1,127.640156307749
72,"CML154Q",77.306,0.002,0.005,0.993,"Env2","0",0,1,56.6195329772829
73,"CML157Q",80.9917,0.004,0.018,0.978,"Env2","0",0,1,90.9620336019661
74,"CML158Q",85.7192,0.01,0.018,0.971,"Env2","0",0,1,106.441361680882
75,"CML218",80.3192,0.01,0.301,0.689,"Env2","0",0,1,62.8513535024217
76,"CML220",75.4254,0.059,0.053,0.887,"Env2","0",0,1,63.173930009031
77,"CML228",88.68,0.003,0.002,0.995,"Env2","0",0,1,86.2735492661855
78,"CML238",85.8408,0.001,0.004,0.995,"Env2","0",0,1,68.9627474613427
79,"CML247",90.0765,0.003,0.006,0.991,"Env2","0",0,1,92.6952031958513
80,"CML254",105.276,0.001,0.006,0.993,"Env2","0",0,1,110.166819421481
81,"CML258",97.208,0.001,0.002,0.996,"Env2","0",0,1,84.6437494418703
82,"CML261",97.0905,0.016,0.004,0.981,"Env2","0",0,1,89.9562492111918
83,"CML264",113.8464,0.002,0.001,0.997,"Env2","0",0,1,99.7736822173893
84,"CML277",88.5572,0.001,0.004,0.995,"Env2","0",0,1,83.7444547275712
85,"CML281",103.6257,0.023,0.046,0.931,"Env2","0",0,1,58.6728678431214
86,"CML287",95.2476,0.004,0.022,0.974,"Env2","0",0,1,62.8264533787209
87,"CML311",92.2112,0.004,0.114,0.882,"Env2","0",0,1,94.8047831301233
88,"CML314",83.3483,0.003,0.002,0.995,"Env2","0",0,1,67.5733861150859
89,"CML321",90.6385,0.027,0.008,0.966,"Env2","0",0,1,103.736140025694
90,"CML322",78.4872,0.01,0.005,0.985,"Env2","0",0,1,60.505823102923
91,"CML323",78.2786,0.007,0.34,0.653,"Env2","0",0,1,66.9120407877648
92,"CML328",82.8199,0.002,0.357,0.641,"Env2","0",0,1,66.3184017470141
93,"CML331",95.0247,0.002,0.003,0.994,"Env2","0",0,1,70.0156829235746
94,"CML332",84.3217,0.002,0.003,0.994,"Env2","0",0,1,79.323030996952
95,"CML333",78.554,0.013,0.029,0.959,"Env2","0",0,1,100.857949055896
96,"CML341",88.0196,0.002,0.004,0.995,"Env2","0",0,1,105.967550907884
97,"CML38",89.2113,0.001,0.002,0.997,"Env2","0",0,1,88.6501135057153
98,"CML45",99.629,0.001,0.002,0.997,"Env2","0",0,1,90.8114711398698
99,"CML5",95.8391,0.001,0.034,0.965,"Env2","0",0,1,85.2025083293799
100,"CML52",91.8288,0.002,0.01,0.988,"Env2","0",0,1,91.3029984048818
101,"CML61",113.6148,0.002,0.004,0.994,"Env2","0",0,1,138.317346179602
102,"CML69",84.73,0.006,0.028,0.966,"Env2","0",0,1,97.7228338272814
103,"CML77",79.1526,0.005,0.302,0.693,"Env2","0",0,1,78.9241637478512
104,"CML91",83.7936,0.015,0.218,0.767,"Env2","0",0,1,76.6265292883583
105,"CML92",79.4707,0.096,0.275,0.629,"Env2","0",0,1,74.7519957210393
106,"CMV3",59.5986,0.147,0.847,0.006,"Env2","0",0,1,51.5651382230186
107,"CO106",61.682,0.016,0.973,0.011,"Env2","0",0,1,71.5931440530593
108,"CO125",63.0639,0.021,0.967,0.012,"Env2","0",0,1,87.4913951761706
109,"CO255",59.4573,0.009,0.647,0.344,"Env2","0",0,1,63.8639013465679
110,"DE1",77.5401,0.018,0.98,0.002,"Env2","0",0,1,81.2257346642672
111,"DE2",74.1241,0.02,0.979,0.001,"Env2","0",0,1,69.920258849401
112,"DE3",75.8776,0.24,0.734,0.026,"Env2","0",0,1,91.1740360586298
113,"DE811",79.1373,0.779,0.218,0.003,"Env2","0",0,1,82.0980791853174
114,"E2558W",78.516,0.006,0.923,0.07,"Env2","0",0,1,82.9128317361682
115,"EP1",60.9675,0.001,0.461,0.537,"Env2","0",0,1,60.2743039141514
116,"F2834T",74.6321,0.026,0.421,0.553,"Env2","0",0,1,93.3498893060812
117,"F44",82.1659,0.01,0.62,0.369,"Env2","0",0,1,97.2508950343825
118,"F6",82.2712,0.005,0.745,0.25,"Env2","0",0,1,95.8550101677448
119,"F7",57.7955,0.07,0.608,0.322,"Env2","0",0,1,74.9220572151447
120,"GA209",83.5588,0.004,0.979,0.017,"Env2","0",0,1,86.0034454463269
121,"GT112",82.9939,0.008,0.839,0.153,"Env2","0",0,1,69.1724559831011
122,"H105W",70.58,0.753,0.209,0.038,"Env2","0",0,1,88.040621116634
123,"H49",73.573,0.002,0.995,0.003,"Env2","0",0,1,88.7223219076787
124,"H84",76.9237,0.714,0.281,0.004,"Env2","0",0,1,75.9914636381083
125,"H91",72.4586,0.997,0.002,0.001,"Env2","0",0,1,38.5844086852082
126,"H95",75.7706,0.001,0.898,0.101,"Env2","0",0,1,85.1675188715508
127,"H99",68.1534,0.001,0.997,0.002,"Env2","0",0,1,81.332921816264
128,"HI27",84.2825,0.207,0.019,0.774,"Env2","0",0,1,78.4069228306045
129,"HP301",71.7176,0,0,0,"Env2","0",0,1,73.750752453435
130,"HY",76.059,0.079,0.898,0.024,"Env2","0",0,1,43.5675616267794
131,"I137TN",77.3085,0.002,0.539,0.459,"Env2","0",0,1,80.1987218515011
132,"I205",73.1494,0.23,0.767,0.003,"Env2","0",0,1,79.8398593630079
134,"IA2132",66.9151,0,0,0,"Env2","0",0,1,37.2173423077569
135,"IA5125",73.7,0,0,0,"Env2","0",0,1,30.3559513429851
136,"IDS28",73.1489,0,0,0,"Env2","0",0,1,69.7548177902415
137,"IDS69",74.8755,0,0,0,"Env2","0",0,1,65.2477659361948
138,"IDS91",72.8956,0,0,0,"Env2","0",0,1,55.4785485616089
139,"IL101",64.9637,0,0,0,"Env2","0",0,1,36.4630250017242
140,"IL14H",67.6062,0,0,0,"Env2","0",0,1,49.7407927669393
141,"IL677A",79.6582,0,0,0,"Env2","0",0,1,84.88222096063
142,"K148",75.8236,0.087,0.886,0.027,"Env2","0",0,1,60.271563339941
143,"K4",79.7796,0.11,0.873,0.017,"Env2","0",0,1,68.2253115787313
144,"K55",74.8692,0.01,0.98,0.01,"Env2","0",0,1,91.5966227292883
145,"K64",79.0343,0.033,0.965,0.002,"Env2","0",0,1,85.2602498848912
146,"KI11",87.092,0.003,0.017,0.98,"Env2","0",0,1,93.5738066295096
147,"KI14",102.3563,0.003,0.003,0.994,"Env2","0",0,1,84.5913095321503
148,"KI2021",90.9691,0.004,0.005,0.991,"Env2","0",0,1,78.7574609728162
149,"KI21",78.0904,0.001,0.393,0.606,"Env2","0",0,1,71.677976710185
150,"KI3",84.0508,0.001,0.002,0.997,"Env2","0",0,1,94.2089205669268
151,"KI43",80.5768,0.029,0.048,0.923,"Env2","0",0,1,93.871805254127
152,"KI44",86.5349,0.001,0.018,0.981,"Env2","0",0,1,102.947851267638
153,"KY21",80.6388,0.008,0.859,0.133,"Env2","0",0,1,103.329264095695
154,"KY226",78.1843,0.011,0.732,0.258,"Env2","0",0,1,75.2644066234685
155,"KY228",80.1691,0.134,0.709,0.157,"Env2","0",0,1,102.254102948767
156,"L317",75.6883,0.001,0.99,0.009,"Env2","0",0,1,88.590474613834
157,"L578",82.7188,0.007,0.297,0.696,"Env2","0",0,1,107.802981514489
158,"M14",67.8828,0.012,0.849,0.139,"Env2","0",0,1,38.2468957625867
159,"M162W",78.7757,0.002,0.996,0.002,"Env2","0",0,1,69.5166250190699
160,"M37W",79.3077,0.012,0.404,0.584,"Env2","0",0,1,82.1431948701804
161,"MEF156552",61.8726,0.007,0.854,0.139,"Env2","0",0,1,55.8200841449518
162,"MO17",73.5243,0.001,0.998,0.001,"Env2","0",0,1,71.3625558874324
163,"MO18W",84.9689,0.011,0.307,0.683,"Env2","0",0,1,87.4538298407939
164,"MO1W",73.1586,0.004,0.828,0.168,"Env2","0",0,1,47.7804263607497
165,"MO24W",77.6315,0.108,0.727,0.165,"Env2","0",0,1,85.8095100947239
166,"MO44",74.0944,0.002,0.996,0.002,"Env2","0",0,1,55.561690032165
167,"MO45",69.7817,0.252,0.516,0.232,"Env2","0",0,1,98.4418362422325
168,"MO46",76.8292,0.152,0.838,0.011,"Env2","0",0,1,68.0484814953394
169,"MO47",67.3645,0.18,0.624,0.196,"Env2","0",0,1,77.571095870116
170,"MOG",76.7004,0.002,0.996,0.002,"Env2","0",0,1,94.3095994191302
171,"MP339",81.4118,0.102,0.641,0.258,"Env2","0",0,1,86.6585170873487
172,"MS1334",63.3397,0.002,0.884,0.114,"Env2","0",0,1,54.6535957255095
173,"MS153",67.6877,0.063,0.865,0.073,"Env2","0",0,1,62.3005354213863
174,"MS71",69.9717,0.002,0.997,0.001,"Env2","0",0,1,87.792467328076
175,"MT42",60.7897,0.004,0.765,0.231,"Env2","1",0,0,72.9175068592277
176,"N192",68.0591,0.998,0.001,0.001,"Env2","0",0,1,72.8612124894551
177,"N28HT",72.3818,0.551,0.447,0.002,"Env2","0",0,1,62.5671701061603
178,"N6",72.331,0.017,0.98,0.003,"Env2","0",0,1,59.4399190715211
179,"N7A",71.4677,0.494,0.503,0.002,"Env2","0",0,1,89.6612771914605
180,"NC222",79.741,0.004,0.874,0.122,"Env2","1",0,0,65.9576338133212
181,"NC230",74.6365,0.004,0.994,0.002,"Env2","0",0,1,61.3263536800291
182,"NC232",75.6048,0.068,0.839,0.094,"Env2","0",0,1,57.7223400157004
183,"NC236",80.8717,0.023,0.974,0.002,"Env2","0",0,1,87.3708165590386
184,"NC238",84.1726,0.004,0.989,0.007,"Env2","0",0,1,103.652253917048
185,"NC250",73.2365,0.941,0.057,0.002,"Env2","0",0,1,42.2948145130919
186,"NC258",78.3731,0.001,0.997,0.001,"Env2","0",0,1,93.7367377621697
187,"NC260",73.3428,0.005,0.992,0.003,"Env2","0",0,1,88.63115987765
188,"NC262",72.9937,0.007,0.991,0.001,"Env2","0",0,1,73.729745800405
189,"NC264",75.8274,0.015,0.018,0.967,"Env2","1",0,0,83.4542920742645
190,"NC290A",75.7686,0.015,0.984,0.001,"Env2","0",0,1,71.6898848204479
191,"NC294",73.7393,0.998,0.001,0.001,"Env2","0",0,1,79.538055390792
192,"NC296",77.3119,0.002,0.001,0.997,"Env2","0",0,1,65.0203227388555
193,"NC296A",78.4604,0.002,0.001,0.997,"Env2","0",0,1,81.1752397809751
194,"NC298",76.9959,0.001,0.001,0.998,"Env2","0",0,1,59.5905168186316
195,"NC300",81.3896,0.002,0.003,0.995,"Env2","0",0,1,94.651462003346
196,"NC302",74.5463,0.002,0.003,0.996,"Env2","0",0,1,82.8233738190138
197,"NC304",74.6772,0.001,0.002,0.997,"Env2","0",0,1,103.839369892585
198,"NC306",74.5105,0.998,0.001,0.001,"Env2","0",0,1,89.0486037213884
199,"NC310",74.5323,0.999,0.001,0.001,"Env2","1",0,0,71.9353087436072
200,"NC314",75.1653,0.998,0.001,0.001,"Env2","0",0,1,38.4467089114035
201,"NC318",78.5687,0.002,0.032,0.966,"Env2","0",0,1,83.1354168540951
202,"NC320",76.7693,0.004,0.005,0.991,"Env2","0",0,1,89.9120320908543
203,"NC324",77.3784,0.999,0.001,0.001,"Env2","0",0,1,113.826862410038
204,"NC326",76.2669,0.998,0.001,0.001,"Env2","0",0,1,63.3211536324855
205,"NC328",74.238,0.998,0.001,0.001,"Env2","0",0,1,72.3002574496136
206,"NC33",81.384,0.129,0.862,0.01,"Env2","0",0,1,74.8648436099361
207,"NC336",79.7619,0.002,0.001,0.997,"Env2","0",0,1,69.2893052110137
208,"NC338",78.0938,0.002,0.003,0.995,"Env2","1",0,0,44.8677252725249
209,"NC340",77.7262,0.009,0.004,0.987,"Env2","0",0,1,95.3397868136338
210,"NC342",73.384,0.005,0.994,0.001,"Env2","0",0,1,71.973310184968
211,"NC344",76.9914,0.002,0.997,0.001,"Env2","0",0,1,92.7124462317634
212,"NC346",77.9955,0.002,0.001,0.997,"Env2","0",0,1,62.0092504259334
213,"NC348",77.6858,0.001,0.001,0.997,"Env2","0",0,1,102.464380802596
214,"NC350",77.7047,0.003,0.002,0.995,"Env2","1",0,0,82.4218194158613
215,"NC352",80.7583,0.003,0.001,0.996,"Env2","0",0,1,73.3096485324879
216,"NC354",78.7022,0.01,0.001,0.989,"Env2","0",0,1,73.6608453243664
217,"NC356",76.9065,0.001,0.031,0.968,"Env2","0",0,1,81.8439900561683
218,"NC358",72.9944,0.001,0.143,0.856,"Env2","0",0,1,51.0795600460898
219,"NC360",76.7912,0.001,0.475,0.523,"Env2","0",0,1,95.5792192033863
220,"NC362",75.6493,0.002,0.54,0.458,"Env2","0",0,1,93.5154824383543
221,"NC364",74.0945,0.002,0.507,0.492,"Env2","0",0,1,78.1421179857477
222,"NC366",80.1203,0.018,0.467,0.514,"Env2","0",0,1,79.3078001977357
223,"NC368",75.9685,0.996,0.003,0.001,"Env2","0",0,1,91.0848681124764
224,"ND246",62.7605,0.004,0.76,0.236,"Env2","0",0,1,61.016591398196
225,"OH40B",74.9959,0.002,0.996,0.002,"Env2","0",0,1,68.4577069205573
226,"OH43",68.5854,0.001,0.998,0.001,"Env2","0",0,1,69.655315586425
227,"OH43E",69.148,0.002,0.997,0.001,"Env2","1",0,0,73.0385847968101
228,"OH603",80.8601,0.002,0.669,0.329,"Env2","0",0,1,79.3941687809114
229,"OH7B",82.1824,0.031,0.967,0.002,"Env2","0",0,1,89.654897263498
230,"OS420",73.7354,0.016,0.983,0.001,"Env2","0",0,1,57.6962821234676
231,"P39",66.286,0,0,0,"Env2","0",0,1,71.8511332226243
232,"PA762",73.605,0.001,0.998,0.001,"Env2","0",0,1,96.2473898244506
233,"PA875",72.4222,0.002,0.979,0.02,"Env2","0",0,1,71.1522085997526
234,"PA880",73.2393,0.002,0.993,0.005,"Env2","0",0,1,77.2063319037266
235,"PA91",76.0519,0.001,0.997,0.002,"Env2","0",0,1,70.1598580424263
236,"R109B",72.3121,0.113,0.855,0.032,"Env2","0",0,1,83.0868551585136
237,"R168",70.3065,0.002,0.996,0.002,"Env2","0",0,1,76.1464955920327
238,"R177",76.2678,0.122,0.875,0.002,"Env2","0",0,1,48.4431236523602
239,"R229",76.9172,0.991,0.002,0.007,"Env2","0",0,1,70.1345433742649
240,"R4",74.9659,0.019,0.979,0.003,"Env2","0",0,1,71.9037931140862
241,"SA24",74.3062,0,0,0,"Env2","0",0,1,93.0687600927431
242,"SC213R",86.2039,0.002,0.579,0.419,"Env2","0",0,1,99.3910015255612
243,"SC357",78.6115,0.003,0.622,0.375,"Env2","0",0,1,84.6412303453621
244,"SD40",72.0045,0.417,0.581,0.002,"Env2","0",0,1,95.1764956819632
245,"SD44",69.5738,0.006,0.993,0.001,"Env2","0",0,1,64.2670959710646
246,"SG1533",73.6917,0,0,0,"Env2","0",0,1,62.2666770186198
247,"SG18",76.8717,0,0,0,"Env2","0",0,1,77.8724291778644
248,"T232",77.3524,0.14,0.459,0.402,"Env2","0",0,1,61.0634975733987
249,"T234",84.2938,0.003,0.985,0.012,"Env2","0",0,1,107.319425199513
250,"T8",73.7759,0.003,0.989,0.007,"Env2","0",0,1,90.0779332288226
251,"TX303",80.2482,0.065,0.36,0.575,"Env2","0",0,1,73.4273908959778
252,"TX601",86.059,0.003,0.004,0.993,"Env2","0",0,1,71.2254209711684
253,"TZI10",89.2717,0.003,0.005,0.992,"Env2","0",0,1,64.1200261902517
254,"TZI16",77.8416,0.248,0.351,0.401,"Env2","0",0,1,62.2609562500145
255,"TZI18",82.6569,0.002,0.003,0.995,"Env2","0",0,1,81.4710583562046
256,"TZI25",76.2009,0.305,0.086,0.608,"Env2","0",0,1,58.1775599275979
257,"TZI8",90.0707,0.041,0.005,0.955,"Env2","0",0,1,78.6610352815693
258,"TZI9",76.884,0.008,0.011,0.982,"Env2","0",0,1,75.6711871213049
259,"U267Y",85.9916,0.002,0.595,0.403,"Env2","0",0,1,115.222681122879
260,"VA102",69.1993,0.001,0.994,0.005,"Env2","1",0,0,61.4806048517072
261,"VA14",77.1231,0.002,0.995,0.003,"Env2","0",0,1,46.2475779013972
262,"VA17",74.597,0.002,0.997,0.001,"Env2","0",0,1,69.6521810666182
263,"VA22",75.0246,0.001,0.995,0.003,"Env2","0",0,1,61.6222063678911
264,"VA26",71.4638,0.005,0.983,0.011,"Env2","0",0,1,48.2759100904046
265,"VA35",72.4541,0.002,0.996,0.002,"Env2","0",0,1,107.600624989029
266,"VA59",71.4482,0.003,0.994,0.003,"Env2","0",0,1,60.1668808770596
267,"VA85",72.2752,0.014,0.983,0.003,"Env2","0",0,1,70.7330854973629
268,"VA99",73.7107,0.158,0.84,0.002,"Env2","0",0,1,46.0237826387292
269,"VAW6",74.0861,0.02,0.724,0.256,"Env2","0",0,1,85.9334806966248
270,"W117HT",64.0324,0.159,0.617,0.224,"Env2","0",0,1,82.7377239439872
271,"W153R",68.7572,0.145,0.853,0.002,"Env2","0",0,1,72.0685745426184
272,"W182B",62.6477,0.153,0.845,0.002,"Env2","0",0,1,70.1994040877422
273,"W22",73.5059,0.063,0.931,0.006,"Env2","0",0,1,64.3889157898228
274,"W64A",71.2407,0.001,0.998,0.001,"Env2","0",0,1,73.6364645816896
275,"WD",57.1834,0.014,0.97,0.016,"Env2","0",0,1,20.871532543398
276,"WF9",70.2247,0.005,0.994,0.001,"Env2","0",0,1,49.550732523851
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env2","0",0,1,71.4549034832607
